Frame,StartTime,EndTime,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
10,0.333333,0.366667,-0.985555,-0.877668,-0.536276,-1.394700,-0.833946,-0.815282,-1.723730,-0.602118,0.113466,0.714887,-1.629980,-0.598273,-1.906800,-0.432617,-0.377238,-0.069877,-0.549606,0.184207,-0.256113,0.553267
11,0.366667,0.400000,-0.511722,-0.671748,-0.176815,-0.990102,-0.224179,-0.413163,-0.562857,-0.166966,0.048973,0.704496,-0.812933,-0.224535,-1.164390,-0.231265,-0.334746,0.179915,-0.876989,-0.186829,-0.411982,0.411130
12,0.400000,0.433333,-0.581930,-0.398607,-0.426567,-1.668390,-0.551749,-1.341710,-1.409800,-0.299423,0.177134,0.250825,-0.770188,-0.299984,-1.117750,-0.511938,-0.350552,-0.082661,-1.555100,-1.107780,-1.323320,1.267250
13,0.433333,0.466667,-0.475278,-0.317235,-0.434836,-1.604010,-0.765053,-1.479810,-1.512840,-0.263091,0.121365,0.182922,-0.758223,-0.273520,-1.102060,-0.428695,-0.252903,-0.039452,-1.453000,-0.976160,-1.185950,1.153100
14,0.466667,0.500000,-0.504811,-0.281273,-0.374384,-1.450230,-0.306189,-1.295550,-1.082500,0.009223,0.416536,0.475242,-0.620677,-0.309958,-1.002370,-0.445473,-0.440963,-0.025656,-1.206640,-1.029620,-1.589450,1.302100
15,0.500000,0.533333,-0.545728,-0.309988,-0.440062,-1.490480,-0.345207,-1.380110,-1.173480,0.006060,0.395989,0.467722,-0.604662,-0.218964,-0.950736,-0.503961,-0.374793,0.052530,-1.261860,-0.979438,-1.494980,1.237640
16,0.533333,0.566667,-0.582128,-0.508095,-0.521598,-1.883260,-0.994678,-1.398750,-1.547570,-0.266963,0.058629,-0.049040,-0.803816,-0.305727,-1.211800,-0.307067,-0.157542,-0.080017,-1.487470,-0.958658,-1.012870,1.164180
17,0.566667,0.600000,-0.392304,-0.217140,-0.337412,-1.577520,-0.498350,-1.313250,-1.297300,-0.057457,0.300577,0.285426,-0.533381,-0.211084,-1.042850,-0.278101,-0.365693,-0.033047,-1.450740,-1.133800,-1.444150,1.416510
18,0.600000,0.633333,-0.459373,-0.281074,-0.420512,-1.602990,-0.421517,-1.293640,-1.305250,-0.095752,0.345731,0.451381,-0.508035,-0.041851,-0.815442,-0.311252,-0.181253,0.193155,-1.569140,-1.122650,-1.233450,1.275730
19,0.633333,0.666667,-0.411370,-0.210478,-0.290246,-1.358560,-0.339488,-1.019730,-1.153950,-0.106941,0.358761,0.497569,-0.619486,-0.408464,-1.139520,-0.224292,-0.600916,-0.109599,-0.986094,-0.897318,-1.344700,1.288210
20,0.666667,0.700000,-0.410293,-0.209931,-0.288935,-1.358510,-0.342471,-1.019160,-1.153630,-0.105572,0.356882,0.498247,-0.613948,-0.405443,-1.137460,-0.222796,-0.599614,-0.110463,-0.985945,-0.897513,-1.341890,1.287440
21,0.700000,0.733333,-0.400936,-0.193640,-0.277241,-1.519620,-0.574201,-1.334570,-1.272880,-0.123731,0.320655,0.388503,-0.605908,-0.414859,-1.076190,-0.311933,-0.499199,-0.153905,-1.276600,-1.101590,-1.426060,1.335650
22,0.733333,0.766667,-0.568217,-0.413823,-0.601420,-1.779120,-0.727024,-1.364610,-1.609180,-0.273845,0.234056,0.336768,-0.553648,-0.032282,-0.951868,-0.302736,-0.092148,0.191880,-1.812610,-1.182320,-0.941779,1.258950
23,0.766667,0.800000,-0.477278,-0.309761,-0.314697,-1.611850,-0.526712,-1.210220,-1.310170,-0.238542,0.185262,0.428101,-0.598295,-0.395709,-1.065600,-0.231267,-0.532590,-0.108077,-1.195060,-1.006840,-1.136350,1.159750
24,0.800000,0.833333,-0.476641,-0.210778,-0.294116,-1.470020,-0.401364,-1.182460,-1.221450,-0.126821,0.287116,0.477415,-0.459897,-0.297139,-0.842920,-0.275398,-0.505081,-0.032614,-1.325370,-1.097320,-1.262320,1.227300
25,0.833333,0.866667,-0.487178,-0.269421,-0.301884,-1.506780,-0.530824,-1.177920,-1.357040,-0.239784,0.197852,0.473928,-0.573363,-0.357053,-1.028630,-0.171486,-0.604192,-0.124658,-1.157100,-0.967503,-1.116150,1.107010
26,0.866667,0.900000,-0.439176,-0.161992,-0.511032,-1.288770,-0.472629,-1.305640,-1.130880,-0.101397,0.282461,0.622103,-0.529291,-0.134739,-1.083770,-0.261428,-0.478018,0.079979,-1.031650,-0.735033,-1.001370,1.120110
27,0.900000,0.933333,-0.318387,-0.301357,-0.310607,-1.118160,-0.224502,-0.870447,-0.527861,-0.062334,0.217449,1.151300,-0.578060,-0.283005,-1.040390,-0.207209,-0.358856,0.384486,-0.996883,-0.207472,-0.456712,0.523162
28,0.933333,0.966667,-0.370150,-0.147914,-0.320638,-1.347490,-0.462643,-1.218940,-0.833109,0.020446,0.244754,0.685945,-0.391673,0.020740,-0.941804,-0.181423,-0.354288,0.184262,-1.074300,-0.787324,-0.874600,1.202890
29,0.966667,1.000000,-0.484700,-0.374397,-0.248853,-1.979720,-0.754545,-1.389080,-1.147920,-0.197039,0.054130,0.629972,-0.732883,-0.215515,-1.093340,-0.013828,-0.483617,-0.033395,-1.186280,-0.809525,-0.486834,1.212440
30,1.000000,1.033330,-0.610096,-0.550456,-0.220179,-2.025920,-0.787454,-1.403860,-0.871748,-0.311315,-0.027343,0.814290,-0.845867,-0.277036,-1.189740,0.068570,-0.563178,-0.155962,-1.093600,-0.517853,-0.178328,0.950386
31,1.033330,1.066670,-0.477975,-0.288758,-0.182896,-1.769060,-0.495747,-1.263490,-1.089900,-0.107091,0.189217,0.539271,-0.574922,-0.127306,-0.892250,-0.114283,-0.543764,-0.065531,-1.334750,-1.045150,-0.560400,1.314840
32,1.066670,1.100000,-0.503326,-0.331602,-0.154149,-1.724180,-0.272995,-1.174630,-1.088500,0.037081,0.348766,0.665514,-0.594601,-0.066057,-0.845735,-0.132215,-0.576323,-0.007286,-1.466780,-1.187300,-0.676295,1.161070
33,1.100000,1.133330,-0.489593,-0.353276,-0.036926,-1.854820,-0.124384,-0.892572,-1.006620,0.084833,0.340311,0.560900,-0.544839,-0.271442,-1.083600,-0.005980,-0.512942,-0.152348,-1.271180,-1.146960,-0.582015,1.249650
34,1.133330,1.166670,-0.458081,-0.282868,-0.050003,-1.573660,-0.101024,-1.015900,-0.887486,0.140125,0.364379,0.660833,-0.619452,-0.057326,-0.933773,-0.161752,-0.667925,-0.094800,-1.468390,-1.254210,-0.861161,0.952645
35,1.166670,1.200000,-0.471868,-0.277050,-0.068885,-1.566490,-0.107124,-1.056170,-0.963154,0.094501,0.379626,0.655001,-0.565375,-0.048703,-0.948232,-0.111127,-0.707861,-0.073709,-1.498000,-1.265600,-0.796042,0.976735
36,1.200000,1.233330,-0.525106,-0.309015,-0.234036,-1.641120,-0.090989,-1.075720,-1.179220,0.157981,0.486530,0.590277,-0.388785,-0.266222,-1.041530,-0.327716,-0.541544,-0.096039,-1.597150,-1.381050,-0.923981,1.137020
37,1.233330,1.266670,-0.605197,-0.416018,-0.226100,-1.828500,-0.094694,-1.026420,-1.231040,0.247434,0.503521,0.583726,-0.686260,-0.388568,-1.400150,-0.142203,-0.567505,-0.201158,-1.300250,-1.153770,-0.694150,1.127400
38,1.266670,1.300000,-0.683583,-0.498619,-0.030872,-1.716690,-0.081777,-1.164160,-1.007600,0.158426,0.540123,0.763100,-0.606265,-0.140071,-1.026470,-0.134614,-0.583966,-0.081889,-1.514370,-1.258630,-0.403140,0.879121
39,1.300000,1.333330,-0.590942,-0.423267,-0.184271,-1.550840,-0.137644,-1.320630,-1.121860,-0.024706,0.564202,0.762039,-0.818572,-0.234748,-0.981584,0.073863,-0.760514,-0.120769,-1.641340,-1.475220,-0.544952,0.930181
40,1.333330,1.366670,-0.574684,-0.410549,-0.171889,-1.540470,-0.119738,-1.312410,-1.100000,-0.003485,0.570453,0.752129,-0.798045,-0.217785,-0.990335,0.093041,-0.775079,-0.132018,-1.607610,-1.451170,-0.549122,0.890095
41,1.366670,1.400000,-0.614309,-0.443918,-0.096675,-1.720620,-0.127493,-1.097580,-1.055240,0.167458,0.519272,0.677710,-0.789764,-0.475960,-1.331450,0.013998,-0.632532,-0.341484,-1.304080,-1.301000,-0.622708,1.079750
42,1.400000,1.433330,-0.618824,-0.365571,-0.393968,-1.646960,-0.191429,-1.206320,-1.232230,0.149080,0.543399,0.406704,-0.959503,-0.793676,-1.638650,-0.297133,-0.678821,-0.431627,-1.009680,-0.919438,-1.438870,1.196820
43,1.433330,1.466670,-0.645222,-0.432523,-0.290299,-1.639870,-0.068706,-1.075250,-1.127080,0.260245,0.537145,0.391464,-0.827549,-0.764346,-1.549360,-0.192459,-0.686762,-0.432877,-0.940786,-0.936838,-1.306110,1.122710
44,1.466670,1.500000,-0.612219,-0.386986,-0.263423,-1.624380,-0.089855,-1.050470,-1.140690,0.218950,0.525812,0.381454,-0.872001,-0.807959,-1.567000,-0.138464,-0.746206,-0.470827,-0.875273,-0.894208,-1.294200,1.150850
45,1.500000,1.533330,-0.615446,-0.421191,-0.250399,-1.679900,-0.065957,-1.041020,-1.091040,0.262498,0.524983,0.381044,-0.814076,-0.787001,-1.555340,-0.178987,-0.701767,-0.459054,-0.893762,-0.908010,-1.249630,1.135030
46,1.533330,1.566670,-0.650338,-0.468505,-0.133135,-1.551120,-0.205812,-1.081740,-0.980639,0.049203,0.387389,0.615543,-1.006710,-0.440807,-1.171320,-0.087944,-0.746092,-0.366081,-1.165350,-1.011750,-0.927594,1.052700
47,1.566670,1.600000,-0.829038,-0.656177,-0.220812,-1.461220,-0.181116,-1.205590,-0.973602,-0.057597,0.269348,0.920488,-0.961088,-0.306015,-1.302370,-0.041789,-0.700208,-0.183342,-1.349580,-0.852469,-0.683020,0.172231
48,1.600000,1.633330,-0.837263,-0.686493,-0.186803,-1.715600,-0.164656,-1.118050,-0.928124,-0.103499,0.356142,0.975202,-1.027330,-0.332015,-1.279400,0.035112,-0.561118,-0.187446,-1.336230,-0.868179,-0.456063,0.368665
49,1.633330,1.666670,-0.602200,-0.461581,-0.086301,-1.752760,-0.253874,-1.050590,-1.108410,0.004136,0.386493,0.571580,-0.864585,-0.473787,-1.318150,0.080357,-0.695143,-0.514234,-1.026010,-0.955336,-0.481938,1.065810
50,1.666670,1.700000,-0.742136,-0.596787,-0.196064,-1.558510,-0.121833,-0.942318,-0.910963,0.004740,0.320222,0.783484,-1.085900,-0.541761,-1.534470,0.062141,-0.691576,-0.471424,-0.976848,-0.707002,-0.740958,0.448802
51,1.700000,1.733330,-0.610569,-0.416220,-0.135857,-1.700550,-0.260042,-1.067440,-1.089180,0.028612,0.386000,0.519121,-0.844342,-0.484105,-1.420120,-0.011158,-0.807157,-0.539389,-1.143670,-1.015170,-0.631310,1.015480
52,1.733330,1.766670,-0.590282,-0.502861,0.072746,-1.652160,0.088204,-0.801954,-0.652365,0.204299,0.451006,0.619312,-0.736107,-0.313634,-1.115640,-0.048445,-0.586513,-0.282735,-1.443060,-1.436810,-0.617172,1.166390
53,1.766670,1.800000,-0.577699,-0.418784,-0.017342,-1.536660,-0.089801,-1.081450,-0.712244,0.031303,0.478766,0.693442,-0.869126,-0.321337,-1.149360,0.019632,-0.652728,-0.290083,-1.527530,-1.443180,-0.563556,1.010690
54,1.800000,1.833330,-0.546182,-0.444846,0.036251,-1.608170,-0.008604,-0.844668,-0.719982,0.213482,0.422292,0.628090,-0.809750,-0.462181,-1.216250,-0.028775,-0.643867,-0.288899,-1.332010,-1.364010,-0.589226,1.255750
55,1.833330,1.866670,-0.539908,-0.417718,0.056886,-1.569290,-0.020433,-0.862266,-0.698158,0.199868,0.442354,0.639208,-0.821855,-0.465847,-1.259480,0.001487,-0.642041,-0.324436,-1.283920,-1.340110,-0.578793,1.256790
56,1.866670,1.900000,-0.524129,-0.291725,-0.212069,-1.412690,-0.165182,-1.096950,-1.090440,0.024032,0.487957,0.357855,-0.963832,-0.860930,-1.554680,-0.227550,-0.790882,-0.511167,-0.984571,-1.025510,-1.624100,1.362570
57,1.900000,1.933330,-0.583781,-0.370367,-0.334179,-1.449000,-0.075659,-0.987085,-1.087250,0.035266,0.548953,0.462772,-1.043490,-0.763803,-1.355710,-0.390145,-0.636889,-0.394790,-1.105450,-1.120880,-1.785690,1.328680
58,1.933330,1.966670,-0.621555,-0.438623,-0.160111,-1.584680,-0.081185,-1.012570,-0.841969,0.118545,0.535975,0.481790,-1.014970,-0.746952,-1.578730,-0.258139,-0.692349,-0.439668,-0.948764,-0.958921,-1.461510,1.386180
59,1.966670,2.000000,-0.689253,-0.601583,0.027209,-1.840560,-0.104037,-1.038960,-0.736605,0.046246,0.497528,0.726389,-0.973308,-0.424164,-1.368070,0.026127,-0.609244,-0.488537,-1.162850,-0.998126,-0.432241,1.162910
60,2.000000,2.033330,-0.642853,-0.521855,0.023190,-1.672400,-0.127187,-1.030950,-0.736685,-0.026685,0.480298,0.755745,-1.019900,-0.424027,-1.333840,0.014355,-0.697354,-0.466465,-1.202810,-0.976313,-0.571528,1.015400
61,2.033330,2.066670,-0.689945,-0.554123,0.021334,-1.622360,-0.176964,-1.083160,-0.660680,-0.042147,0.469013,0.802218,-1.052700,-0.411306,-1.346150,0.039534,-0.737920,-0.448764,-1.259590,-0.996850,-0.493202,0.834932
62,2.066670,2.100000,-0.463581,-0.247455,-0.018638,-1.487380,-0.192503,-1.082820,-0.864059,0.136674,0.488017,0.538070,-0.745973,-0.411338,-1.372350,-0.010060,-0.747839,-0.436463,-1.308800,-1.340200,-0.621115,1.207410
63,2.100000,2.133330,-0.654513,-0.447738,-0.445604,-1.399910,-0.091827,-1.070350,-0.977340,-0.009271,0.428215,0.927027,-0.904592,-0.299679,-1.291340,-0.321562,-0.561754,-0.054843,-1.461460,-0.975672,-0.996063,0.264110
64,2.133330,2.166670,-0.677290,-0.608062,-0.111730,-1.761570,-0.086111,-1.091690,-0.707029,0.130171,0.554737,0.858441,-0.720347,-0.204634,-1.154140,-0.109562,-0.425452,-0.096959,-1.643300,-1.355240,-0.430837,0.787176
65,2.166670,2.200000,-0.713193,-0.530093,-0.386371,-1.311270,-0.049170,-1.055010,-0.612773,0.100603,0.538593,1.191440,-0.789435,-0.026462,-1.195630,-0.373445,-0.443586,0.242729,-1.688920,-1.096410,-0.869730,0.146477
66,2.200000,2.233330,-0.764573,-0.613148,-0.324065,-1.363070,0.068486,-1.062630,-0.486290,0.061904,0.483310,1.383350,-0.680583,0.045036,-1.137170,-0.463080,-0.377491,0.327179,-1.912860,-1.125840,-0.820119,0.013962
67,2.233330,2.266670,-0.495300,-0.242509,-0.105650,-1.345750,-0.149479,-1.055440,-0.814884,0.326027,0.505554,0.541725,-0.528630,-0.315290,-1.347120,-0.208111,-0.684832,-0.157368,-1.501250,-1.377950,-0.900855,1.248690
68,2.266670,2.300000,-0.459604,-0.209228,-0.300668,-1.141420,-0.216715,-1.190590,-1.032540,0.197048,0.531506,0.286068,-0.539323,-0.501680,-1.154080,-0.184072,-0.623544,-0.216452,-1.266580,-1.284360,-1.475230,1.424720
69,2.300000,2.333330,-0.515894,-0.277824,-0.362431,-1.202670,-0.201732,-1.187150,-1.304350,0.219991,0.533188,0.318708,-0.423906,-0.317357,-0.897519,-0.401723,-0.482622,-0.063581,-1.187150,-1.068080,-1.482310,1.322880
70,2.333330,2.366670,-0.453084,-0.315071,-0.246148,-1.259020,-0.067896,-0.995380,-1.163030,0.219719,0.530432,0.376288,-0.402102,-0.197838,-0.841040,-0.412312,-0.316442,0.069484,-1.183350,-0.999266,-1.384580,1.388190
71,2.366670,2.400000,-0.482285,-0.317593,-0.353153,-1.325010,-0.102770,-1.143160,-1.323710,0.169409,0.553363,0.380190,-0.548661,-0.403668,-0.924986,-0.468180,-0.486571,-0.108802,-1.145110,-1.067180,-1.672870,1.287320
72,2.400000,2.433330,-0.538684,-0.376116,-0.208812,-1.410730,-0.200510,-1.061670,-1.238190,0.069563,0.372272,0.325452,-0.754280,-0.629627,-1.248790,-0.308835,-0.673430,-0.354662,-0.883865,-0.882155,-1.652310,1.323340
73,2.433330,2.466670,-0.656549,-0.503439,-0.075477,-1.528450,-0.296805,-0.952893,-0.976678,0.036407,0.337028,0.529497,-0.927713,-0.414586,-1.148390,-0.143569,-0.659061,-0.309838,-0.948296,-0.759846,-0.911599,1.345260
74,2.466670,2.500000,-0.601313,-0.465474,-0.082316,-1.659590,-0.298347,-1.112720,-1.051560,0.021801,0.464685,0.641491,-0.801456,-0.343084,-1.107710,-0.139221,-0.664161,-0.283162,-1.316450,-1.080190,-0.394938,1.265800
75,2.500000,2.533330,-0.738945,-0.629208,-0.050541,-1.789020,-0.359053,-1.085280,-1.029470,-0.046271,0.377783,0.631086,-0.916255,-0.354073,-1.045300,-0.079337,-0.640321,-0.347694,-1.129290,-0.820125,-0.106156,1.224230
76,2.533330,2.566670,-0.694427,-0.546924,-0.106416,-1.595430,-0.322606,-1.208160,-0.884250,-0.073059,0.425456,0.789668,-0.951528,-0.231424,-1.019520,-0.204131,-0.679644,-0.189327,-1.379930,-0.910588,-0.473989,0.977725
77,2.566670,2.600000,-0.857104,-0.653754,-0.326341,-1.451080,-0.212814,-1.128660,-0.827510,-0.040586,0.408931,1.093460,-0.857734,-0.101369,-1.312180,-0.305823,-0.571393,0.039229,-1.508500,-0.858909,-0.642124,0.306416
78,2.600000,2.633330,-0.738830,-0.576273,-0.202502,-1.650730,-0.228092,-1.079890,-0.847648,0.104614,0.508072,0.850158,-0.691331,-0.088468,-1.032760,-0.203744,-0.472112,-0.055621,-1.498510,-1.071230,-0.417581,0.928751
79,2.633330,2.666670,-0.760258,-0.541393,-0.356422,-1.554550,-0.244108,-1.169230,-0.930461,0.127403,0.560261,0.968545,-0.685848,0.025786,-1.000960,-0.263690,-0.505486,0.107946,-1.680620,-1.178160,-0.624460,0.620305
80,2.666670,2.700000,-0.724625,-0.485103,-0.366794,-1.429410,-0.206305,-1.156640,-0.900181,0.269976,0.511061,0.916054,-0.482419,0.164089,-0.849363,-0.348681,-0.487070,0.241354,-1.721380,-1.207850,-0.712704,0.619820
81,2.700000,2.733330,-0.608895,-0.572877,-0.159396,-1.428850,-0.042446,-0.771488,-0.595708,0.371074,0.504797,0.915296,-0.441306,0.165853,-1.111090,-0.331068,-0.336300,0.197720,-1.411980,-0.972112,-0.742350,0.847052
82,2.733330,2.766670,-0.609977,-0.399898,-0.080486,-1.527440,-0.359039,-1.099910,-0.920673,0.253738,0.265140,0.456215,-0.304783,-0.067302,-1.021920,-0.254111,-0.631594,-0.100463,-1.289280,-0.992546,-0.536691,1.160850
83,2.766670,2.800000,-0.653743,-0.462853,-0.163359,-1.608880,-0.521820,-1.053110,-1.079240,0.072802,0.171300,0.527906,-0.555448,-0.014225,-0.919452,-0.299553,-0.668133,-0.093513,-1.284160,-0.795433,-0.488757,0.979978
84,2.800000,2.833330,-0.666628,-0.473670,-0.185874,-1.610120,-0.504496,-1.054740,-1.066770,0.070356,0.195414,0.589939,-0.580233,-0.009094,-0.914788,-0.276705,-0.651997,-0.036641,-1.367570,-0.856354,-0.429838,0.915096
85,2.833330,2.866670,-0.619537,-0.398948,-0.169836,-1.507320,-0.457560,-1.027170,-0.983791,0.099751,0.256960,0.580701,-0.546029,0.000134,-0.849538,-0.313681,-0.657843,-0.014996,-1.373240,-0.889825,-0.501416,1.024470
86,2.866670,2.900000,-0.666127,-0.467718,-0.145290,-1.626510,-0.511078,-1.066390,-1.041720,0.063933,0.234263,0.572934,-0.524401,-0.018014,-0.869052,-0.241459,-0.636921,-0.039093,-1.340440,-0.841916,-0.285491,1.065260
87,2.900000,2.933330,-0.675558,-0.463514,-0.222496,-1.650370,-0.481132,-1.002150,-1.089350,0.010214,0.245889,0.589690,-0.552151,-0.006780,-0.889445,-0.206388,-0.520919,-0.064012,-1.273000,-0.783232,-0.184621,1.032190
88,2.933330,2.966670,-0.616943,-0.353319,-0.247963,-1.586480,-0.393297,-1.075380,-1.069910,0.115962,0.304896,0.549868,-0.347722,-0.015608,-0.882351,-0.212269,-0.531646,-0.025231,-1.254510,-0.823481,-0.357018,1.083780
89,2.966670,3.000000,-0.594425,-0.356085,-0.189861,-1.554160,-0.404233,-0.993544,-0.987404,0.133334,0.267183,0.476439,-0.437037,-0.049679,-0.901567,-0.198861,-0.500438,-0.080608,-1.187310,-0.758646,-0.277442,1.096730
90,3.000000,3.033330,-0.608773,-0.366113,-0.218589,-1.565330,-0.401021,-0.995447,-1.034060,0.132756,0.257369,0.462779,-0.435322,-0.056565,-0.899667,-0.204523,-0.523781,-0.098782,-1.187100,-0.752316,-0.268483,1.083010
91,3.033330,3.066670,-0.483339,-0.261175,-0.121469,-1.353870,-0.107841,-1.053680,-0.747161,0.366546,0.361109,0.468701,-0.261357,-0.186601,-0.958453,-0.066607,-0.465518,-0.048811,-1.215130,-1.026600,-0.751819,1.194950
92,3.066670,3.100000,-0.536491,-0.310394,-0.159083,-1.485290,-0.173092,-0.984389,-0.852052,0.320080,0.296290,0.382529,-0.294107,-0.137621,-0.938366,-0.110430,-0.509863,-0.123424,-1.123100,-0.862517,-0.556986,1.094940
93,3.100000,3.133330,-0.530388,-0.306027,-0.187294,-1.473500,-0.219927,-0.988561,-0.920625,0.295964,0.243963,0.373485,-0.269238,-0.113477,-0.870161,-0.118057,-0.531567,-0.136560,-1.132980,-0.852054,-0.491708,1.080860
94,3.133330,3.166670,-0.496326,-0.288763,-0.154763,-1.391420,-0.212068,-0.938148,-0.851352,0.324373,0.237657,0.413459,-0.198533,-0.058429,-0.786010,-0.129304,-0.489006,-0.066006,-1.180100,-0.890146,-0.486119,1.103230
95,3.166670,3.200000,-0.505678,-0.298604,-0.152132,-1.419020,-0.225563,-0.941925,-0.852980,0.310474,0.232535,0.414215,-0.219248,-0.056937,-0.786880,-0.143780,-0.485527,-0.078803,-1.203830,-0.907351,-0.483593,1.110110
96,3.200000,3.233330,-0.551479,-0.368293,-0.174124,-1.518480,-0.325202,-0.899244,-0.933652,0.253120,0.162289,0.365325,-0.218654,0.008598,-0.687434,-0.099072,-0.483870,-0.066509,-1.187500,-0.829749,-0.330284,1.157130
97,3.233330,3.266670,-0.692730,-0.609931,-0.060003,-1.628440,-0.441751,-0.764380,-0.740448,0.179670,0.048546,0.494576,-0.422775,0.122858,-0.930863,-0.098888,-0.437539,0.021369,-1.229470,-0.654156,0.200428,1.179650
98,3.266670,3.300000,-0.567379,-0.405002,-0.238060,-1.545510,-0.384381,-0.815427,-0.926295,0.167100,0.179914,0.553261,-0.307224,0.148866,-0.859645,-0.197652,-0.404065,0.065113,-1.264520,-0.750423,-0.219233,1.054770
99,3.300000,3.333330,-0.528417,-0.404690,0.030719,-1.318180,-0.070655,-0.856910,-0.574290,0.477803,0.158101,0.391573,-0.086822,-0.052916,-0.809670,-0.015622,-0.422199,0.124115,-1.373890,-1.180880,-0.655913,1.293830
100,3.333330,3.366670,-0.531441,-0.404516,0.014888,-1.340770,-0.104427,-0.885307,-0.578010,0.438995,0.167186,0.423168,-0.096055,-0.022590,-0.791224,-0.021031,-0.391734,0.179813,-1.412730,-1.207490,-0.644987,1.319640
101,3.366670,3.400000,-0.566267,-0.610972,-0.185971,-1.340110,-0.373595,-0.494476,-0.788899,0.017307,-0.327146,0.184522,-0.394198,0.075671,-0.733324,-0.056684,-0.487092,-0.262779,-0.785198,-0.221403,-0.410026,0.740175
102,3.400000,3.433330,-0.405350,-0.145285,-0.402438,-1.205900,-0.443353,-0.847672,-1.349240,0.067448,0.111769,0.165194,-0.380422,-0.265629,-1.197850,-0.190758,-0.623353,-0.298450,-0.803472,-0.572252,-0.856415,0.877763
103,3.433330,3.466670,-0.560456,-0.373583,-0.271099,-1.312210,-0.056879,-0.907950,-1.009170,0.159876,0.306772,0.133015,-0.584958,-0.599157,-1.017500,-0.270054,-0.499246,-0.335241,-0.719177,-0.695307,-1.512210,1.315030
104,3.466670,3.500000,-0.541709,-0.397732,-0.324821,-1.368380,-0.127349,-0.892596,-1.152730,0.055754,0.261912,0.095107,-0.706812,-0.684830,-1.123350,-0.256345,-0.488011,-0.373546,-0.663576,-0.709213,-1.413710,1.326780
105,3.500000,3.533330,-0.453646,-0.418650,-0.045274,-1.217750,-0.412081,-0.623473,-1.075170,0.147826,-0.196075,-0.082060,-0.537849,-0.428416,-1.275760,0.167428,-0.537431,-0.488719,-0.275269,-0.410446,-0.769234,1.101030
106,3.533330,3.566670,-0.537073,-0.356002,-0.269925,-1.307040,-0.136848,-0.863527,-1.064800,0.039665,0.323028,0.143113,-0.759942,-0.713247,-1.218040,-0.159425,-0.525777,-0.393211,-0.641083,-0.727173,-1.516460,1.415610
107,3.566670,3.600000,-0.536589,-0.364120,-0.281911,-1.393530,-0.161163,-0.954872,-1.027010,0.115663,0.439277,0.269026,-0.771789,-0.661697,-1.199840,-0.210025,-0.438824,-0.231953,-0.771845,-0.773274,-1.458680,1.503960
108,3.600000,3.633330,-0.522628,-0.406179,-0.068788,-1.394250,-0.454316,-0.859504,-1.143850,-0.033033,0.003843,0.128763,-0.868918,-0.667228,-1.334150,0.089585,-0.613761,-0.443101,-0.421664,-0.497561,-0.819114,1.139410
