Frame,StartTime,EndTime,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
11,0.366667,0.400000,-0.195398,-0.151035,-0.668676,-1.166020,-1.338950,-1.035230,-1.930910,-0.056948,-0.788703,-1.098010,-1.225690,-1.315690,-2.827000,0.755887,-1.298920,-1.793100,0.369052,-0.450435,-2.034340,0.801372
12,0.400000,0.433333,-0.128651,-0.072475,-0.485105,-1.211320,-0.852254,-0.621892,-1.523930,0.148466,-0.632976,-1.029120,-0.935129,-1.074840,-2.583800,0.791573,-1.127630,-1.697870,0.583774,-0.438373,-1.815790,0.356345
13,0.433333,0.466667,-0.123131,-0.066848,-0.494725,-1.212070,-0.832990,-0.613270,-1.511930,0.157482,-0.624597,-1.030180,-0.928272,-1.085710,-2.564910,0.776453,-1.131620,-1.689520,0.573463,-0.447441,-1.800890,0.375492
14,0.466667,0.500000,-0.242765,-0.214571,-0.516117,-1.061920,-0.935745,-0.660625,-1.250610,0.148431,-0.702333,-0.873816,-0.986026,-0.838145,-2.289650,0.729920,-0.926094,-1.447160,0.206647,-0.723589,-1.739910,0.323918
15,0.500000,0.533333,-0.344039,-0.314821,-0.654242,-1.043050,-1.184890,-0.836486,-1.614320,-0.106111,-0.799547,-0.834322,-1.121340,-0.794770,-2.209300,0.829294,-1.066350,-1.338210,-0.094861,-0.823535,-1.492090,0.130880
16,0.533333,0.566667,-0.059230,-0.140029,-0.566959,-1.056510,-0.731764,-0.679269,-1.446680,-0.233010,-0.794885,-0.983619,-0.831204,-0.767120,-0.893538,0.132030,-1.081570,-1.093110,-0.998967,-1.329210,-2.453590,0.505590
17,0.566667,0.600000,-0.211178,-0.260448,-0.833991,-1.305470,-1.043520,-0.763819,-1.969200,-0.400260,-0.918823,-1.027940,-0.932563,-0.978998,-1.171110,0.299289,-1.242710,-1.249490,-0.858014,-1.314590,-2.519050,0.202950
18,0.600000,0.633333,-0.427765,-0.435364,-0.896795,-1.057250,-1.342370,-0.759128,-1.729930,-0.421018,-0.870197,-0.571404,-0.794910,-0.737329,-1.364920,0.149362,-1.023410,-0.694284,-1.260550,-1.421820,-1.992020,-0.596292
19,0.633333,0.666667,-0.292872,-0.270379,-0.819570,-1.170770,-0.773426,-0.585661,-1.633270,-0.137685,-0.771905,-0.878346,-0.960273,-0.920561,-1.233400,0.214622,-1.274890,-1.237800,-0.336416,-0.743227,-2.263930,0.137522
20,0.666667,0.700000,-0.381456,-0.366176,-0.857315,-1.006260,-0.934402,-0.721376,-1.607260,-0.135993,-0.638765,-0.621148,-1.080870,-1.050270,-1.598580,0.581395,-0.861648,-1.250900,-0.097150,-0.753618,-1.661370,-0.163217
21,0.700000,0.733333,-0.289902,-0.244126,-0.758104,-0.619495,-0.572798,-0.403430,-1.285090,0.213830,-0.494188,-0.625745,-1.245250,-0.960667,-1.586320,0.572898,-0.881835,-1.182680,-0.343684,-1.092980,-1.729370,-0.147922
22,0.733333,0.766667,-0.303500,-0.340693,-0.569764,-0.770998,-0.946417,-0.474691,-1.233030,-0.262706,-0.718236,-0.563227,-0.932839,-1.045540,-1.417260,0.401874,-0.806835,-1.028870,-0.472062,-0.978890,-1.697000,-0.605386
23,0.766667,0.800000,-0.299488,-0.336947,-0.563712,-0.765710,-0.943669,-0.471504,-1.227580,-0.258076,-0.720032,-0.568449,-0.928781,-1.041610,-1.416310,0.402091,-0.807098,-1.030840,-0.467263,-0.979045,-1.706930,-0.604418
24,0.800000,0.833333,-0.220209,-0.237433,-0.946200,-1.261690,-0.920604,-0.837052,-1.604170,-0.071287,-0.619540,-0.826167,-1.112190,-0.849282,-1.984100,0.168270,-1.232760,-1.252190,-0.459576,-1.047600,-1.668190,0.150568
25,0.833333,0.866667,-0.271318,-0.282479,-0.848966,-1.116990,-1.082370,-0.858149,-1.622040,0.051975,-0.717800,-1.024890,-1.271830,-0.924609,-2.655310,0.240924,-1.315100,-1.675710,0.059081,-0.701412,-2.122100,-0.090120
26,0.866667,0.900000,-0.304902,-0.237030,-0.832575,-1.008400,-0.802440,-0.564953,-1.813620,-0.013834,-0.733866,-1.224620,-1.262420,-1.230930,-2.349680,0.445829,-1.440370,-1.755600,0.535284,-0.156614,-2.304930,-0.545942
27,0.900000,0.933333,-0.275900,-0.154222,-0.711775,-0.827003,-1.270950,-0.731777,-1.867680,-0.097723,-1.058080,-1.334980,-1.541200,-1.478100,-2.485050,0.447509,-1.590950,-1.955210,0.609503,-0.174636,-2.541170,-0.579359
28,0.933333,0.966667,-0.271945,-0.150106,-0.710540,-0.821907,-1.271170,-0.730618,-1.873310,-0.101818,-1.061150,-1.334680,-1.549280,-1.483470,-2.487250,0.449033,-1.595880,-1.956150,0.605041,-0.178715,-2.541540,-0.582484
29,0.966667,1.000000,-0.278857,-0.316727,-0.933697,-0.984854,-1.518610,-0.768136,-2.297420,-0.772095,-1.021920,-0.795122,-1.105830,-0.975538,-1.745620,-0.236246,-1.308130,-1.021860,-1.269470,-1.411080,-2.570140,-1.183690
30,1.000000,1.033330,-0.262184,-0.305347,-0.924552,-1.076170,-1.325910,-0.661462,-2.075930,-0.643383,-0.994730,-0.900068,-1.040400,-0.910798,-1.629510,-0.308003,-1.260920,-1.092550,-1.160670,-1.357040,-2.704360,-1.128780
31,1.033330,1.066670,-0.528464,-0.396851,-0.839213,-1.061760,-1.855060,-1.106950,-2.038710,-0.627601,-1.510960,-1.362250,-1.936020,-1.602760,-1.625530,-0.423148,-1.523710,-1.818980,-0.042380,-0.501309,-2.604560,-0.763556
32,1.066670,1.100000,-0.276525,-0.131714,-0.701512,-0.957365,-1.542200,-0.883334,-1.874870,-0.014127,-1.412530,-1.562290,-1.970190,-1.524000,-2.047380,0.074633,-1.786050,-2.258600,0.792021,0.076308,-2.916460,-0.557147
33,1.100000,1.133330,-0.335309,-0.193065,-0.713565,-1.040480,-1.505100,-0.893922,-1.825760,-0.019644,-1.331180,-1.526200,-2.109870,-1.607720,-2.165190,0.073199,-1.769530,-2.327940,0.780394,0.096321,-2.913020,-0.362163
34,1.133330,1.166670,-0.349922,-0.335510,-0.502246,-0.938342,-0.790524,-0.613292,-1.202000,0.084014,-0.835705,-1.074220,-1.791850,-1.385300,-2.213540,0.204708,-0.991037,-1.896580,0.619260,-0.171803,-2.329600,-0.313869
35,1.166670,1.200000,-0.632195,-0.477107,-0.613258,-0.676448,-1.066180,-0.768722,-0.931827,0.059644,-0.760091,-0.933341,-1.654240,-1.210060,-1.599220,0.155858,-0.783797,-1.489610,0.188769,-0.670755,-1.844500,-0.452724
36,1.200000,1.233330,-0.346566,-0.376578,-0.386168,-0.585423,-0.563327,-0.480129,-0.718278,0.143228,-0.655279,-0.851858,-1.127670,-1.321430,-2.012430,0.111722,-0.642710,-1.495440,0.113025,-0.894774,-1.867380,-0.743264
37,1.233330,1.266670,-0.152230,-0.175812,-0.612453,-0.396221,-0.444475,-0.296957,-1.094140,0.143752,-0.434841,-0.819657,-0.894379,-0.974725,-2.183430,0.349246,-0.526140,-1.315970,0.074233,-0.873903,-1.597490,-0.492002
38,1.266670,1.300000,-0.145847,-0.171438,-0.598093,-0.385088,-0.429667,-0.288922,-1.082250,0.146999,-0.412267,-0.819144,-0.882978,-0.987855,-2.187430,0.345991,-0.519327,-1.315380,0.084230,-0.876647,-1.586200,-0.490094
39,1.300000,1.333330,-0.231701,-0.222274,-0.562290,-0.388671,-0.422340,-0.273963,-0.859586,0.309892,-0.401741,-0.816608,-0.775325,-0.747909,-2.215820,0.308346,-0.514626,-1.286020,0.087603,-0.806944,-1.599180,-0.308909
40,1.333330,1.366670,-0.305046,-0.351673,-0.396928,-0.656235,-0.429982,-0.331007,-0.477439,0.408589,-0.468442,-0.885352,-0.819197,-0.844619,-2.175830,0.398348,-0.409871,-1.435180,0.323300,-0.734034,-1.589930,-0.251910
41,1.366670,1.400000,-0.309253,-0.361046,-0.411293,-0.719746,-0.343416,-0.296095,-0.453329,0.371877,-0.455746,-0.887240,-0.894827,-0.934907,-2.292340,0.401765,-0.405027,-1.502850,0.372091,-0.749400,-1.585140,-0.277027
42,1.400000,1.433330,-0.541683,-0.503769,-0.379225,-0.760946,-0.528742,-0.532734,-0.227990,0.223281,-0.687751,-0.892494,-1.043200,-0.879359,-1.713640,-0.039506,-0.481797,-1.337230,0.132988,-0.933791,-1.856500,-0.023315
43,1.433330,1.466670,-0.500101,-0.466600,-0.389046,-0.752876,-0.505679,-0.513553,-0.199491,0.274616,-0.683650,-0.902464,-1.005400,-0.899108,-1.761860,-0.043473,-0.484929,-1.382490,0.161527,-0.917296,-1.840950,-0.081670
44,1.466670,1.500000,-0.323507,-0.427736,-0.374469,-0.898124,-0.258403,-0.297375,-0.504998,0.373808,-0.475332,-0.769948,-0.703616,-0.830652,-2.060450,0.262906,-0.388219,-1.341510,0.090431,-0.836000,-1.534310,-0.226173
45,1.500000,1.533330,-0.365300,-0.449616,-0.434633,-0.875067,-0.489991,-0.457098,-0.514311,0.291737,-0.514353,-0.613573,-0.779800,-0.616231,-1.580370,0.211893,-0.318591,-1.047100,-0.240738,-0.941036,-1.384100,-0.204533
46,1.533330,1.566670,-0.403593,-0.435159,-0.642908,-0.964375,-0.744519,-0.523201,-1.053890,-0.164158,-0.627603,-0.704027,-1.196520,-1.266330,-1.579640,-0.117539,-0.731986,-1.196100,-0.444285,-1.148490,-1.790270,-0.698234
47,1.566670,1.600000,-0.548769,-0.485157,-0.704220,-0.868774,-0.924595,-0.669052,-1.163350,-0.273645,-0.800211,-0.773720,-1.467260,-1.403360,-1.579980,-0.165893,-0.844088,-1.205770,-0.441761,-1.094270,-1.726960,-0.778786
48,1.600000,1.633330,-0.562118,-0.494267,-0.698392,-0.879860,-0.923427,-0.659462,-1.147060,-0.286485,-0.807997,-0.784359,-1.477680,-1.384480,-1.562530,-0.185327,-0.841165,-1.200230,-0.471266,-1.107720,-1.759280,-0.784203
49,1.633330,1.666670,-0.526177,-0.472469,-0.735101,-0.898006,-0.952790,-0.688067,-1.256470,-0.247842,-0.811535,-0.775300,-1.489570,-1.476350,-1.647670,-0.146737,-0.895037,-1.269980,-0.350935,-1.049150,-1.779410,-0.839083
50,1.666670,1.700000,-0.604119,-0.555213,-0.722849,-0.858759,-0.984706,-0.693569,-1.176510,-0.255811,-0.832029,-0.784643,-1.519720,-1.442310,-1.735240,-0.177387,-0.827667,-1.304270,-0.310222,-1.025710,-1.811630,-0.622973
51,1.700000,1.733330,-0.614240,-0.635156,-0.699850,-1.103430,-1.261450,-0.629818,-1.751510,-0.605141,-0.883446,-0.712419,-1.497900,-1.431290,-1.646200,-0.449629,-1.116550,-1.144050,-1.025830,-1.474380,-2.046500,-1.395100
52,1.733330,1.766670,-0.575480,-0.586890,-0.782089,-1.029480,-1.182660,-0.666260,-1.575220,-0.755479,-0.805427,-0.494747,-1.188490,-1.223470,-1.108100,-0.542252,-0.908907,-0.790095,-1.341800,-1.628590,-1.975270,-1.334300
53,1.766670,1.800000,-0.570490,-0.590229,-0.776378,-1.051320,-1.176280,-0.659891,-1.575170,-0.754635,-0.807714,-0.497879,-1.186970,-1.220880,-1.126390,-0.539317,-0.909453,-0.796677,-1.351100,-1.635340,-1.987320,-1.333270
54,1.800000,1.833330,-0.495541,-0.584474,-0.734065,-1.035110,-0.979713,-0.549694,-1.234230,-0.594056,-0.766503,-0.496196,-0.930493,-1.053030,-1.087050,-0.578128,-0.868465,-0.741191,-1.265900,-1.534950,-1.989190,-1.172420
55,1.833330,1.866670,-0.709334,-0.743288,-0.794228,-0.956099,-1.280850,-0.803118,-1.348750,-0.770277,-0.971016,-0.572944,-1.156560,-1.097690,-0.886174,-0.606532,-0.878280,-0.753303,-1.334160,-1.603630,-2.130290,-1.218230
56,1.866670,1.900000,-0.307977,-0.285982,-0.757715,-0.725974,-0.906283,-0.427866,-1.539610,-0.372345,-0.735984,-0.656235,-0.852528,-0.995701,-1.345840,-0.347173,-1.110270,-0.844786,-1.094230,-1.313100,-2.219600,-1.168880
57,1.900000,1.933330,-0.408714,-0.413268,-0.707479,-0.767565,-1.029180,-0.504406,-1.275380,-0.269250,-0.871423,-0.694812,-0.643306,-0.803009,-1.299410,-0.300076,-1.112840,-0.771965,-1.184310,-1.373130,-2.397690,-1.255450
58,1.933330,1.966670,-0.378696,-0.373110,-0.719839,-0.756628,-0.978601,-0.480745,-1.327390,-0.268424,-0.840419,-0.710372,-0.642634,-0.842664,-1.299810,-0.327703,-1.099080,-0.774860,-1.157960,-1.360240,-2.372260,-1.221660
59,1.966670,2.000000,-0.498823,-0.463151,-0.720468,-0.705733,-0.858312,-0.544587,-0.863722,0.166170,-0.682000,-0.641077,-0.496142,-0.628425,-1.336590,-0.064717,-0.907341,-0.822917,-0.754256,-1.027960,-1.907560,-0.829076
60,2.000000,2.033330,-0.323187,-0.302451,-0.548958,-0.721327,-0.861274,-0.457442,-1.019260,-0.012669,-0.592345,-0.606041,-0.705375,-0.851175,-1.216620,-0.118670,-0.896228,-0.784525,-0.765689,-1.146500,-1.959300,-0.695977
61,2.033330,2.066670,-0.318659,-0.328134,-0.780692,-0.795540,-0.984362,-0.477515,-1.504260,-0.483418,-0.668134,-0.497092,-0.808648,-0.979755,-1.468830,-0.332955,-1.011700,-0.686045,-1.195360,-1.348970,-2.044000,-1.212490
62,2.066670,2.100000,-0.400036,-0.405649,-0.866862,-0.930488,-1.044880,-0.566206,-1.382470,-0.516102,-0.552073,-0.391488,-0.936069,-0.788722,-1.525060,-0.139722,-1.088510,-0.739646,-0.974654,-0.980188,-1.763150,-1.115970
63,2.100000,2.133330,-0.385478,-0.399828,-0.831722,-0.940786,-1.063480,-0.577972,-1.354260,-0.495531,-0.553583,-0.404427,-0.954442,-0.815459,-1.519200,-0.133441,-1.107910,-0.742361,-0.934513,-0.959325,-1.794420,-1.074090
64,2.133330,2.166670,-0.381209,-0.347350,-0.553039,-1.043080,-0.940388,-0.563067,-1.020090,-0.032442,-0.438743,-0.590071,-1.229300,-1.077780,-1.683200,0.162470,-0.996091,-1.075050,-0.076733,-0.494628,-1.498900,-0.510879
65,2.166670,2.200000,-0.156363,-0.158220,-0.590808,-0.724376,-0.693388,-0.393337,-1.126770,-0.051806,-0.321870,-0.542883,-1.062970,-1.252400,-1.589640,0.072461,-0.963095,-0.872574,-0.392403,-0.828976,-1.725110,-0.592941
66,2.200000,2.233330,-0.640729,-0.674123,-0.796744,-1.082260,-1.349060,-0.829565,-1.881710,-0.938878,-0.813350,-0.389272,-1.284880,-1.338440,-1.349940,-0.571075,-0.834099,-0.808605,-1.218780,-1.537230,-1.889260,-1.220810
67,2.233330,2.266670,-0.758691,-0.649158,-0.862174,-0.911407,-1.656840,-0.896484,-2.105420,-1.036860,-0.978879,-0.749750,-1.744970,-1.571830,-1.505720,-0.543827,-1.190180,-1.114950,-0.961590,-1.311500,-1.937460,-1.296520
68,2.266670,2.300000,-0.760468,-0.664337,-0.854722,-0.927402,-1.674530,-0.908949,-2.106940,-1.046350,-0.997520,-0.744825,-1.739020,-1.558160,-1.514680,-0.560196,-1.185080,-1.114110,-0.970793,-1.310360,-1.918840,-1.303470
69,2.300000,2.333330,-0.408693,-0.364980,-0.708406,-0.920145,-1.392170,-0.762645,-1.807280,-0.576682,-0.958761,-0.894828,-1.733100,-1.630130,-1.442890,-0.373405,-1.279660,-1.322240,-0.486875,-0.995816,-2.166620,-0.974123
70,2.333330,2.366670,-0.670746,-0.593750,-0.811030,-0.982079,-1.652980,-0.872836,-1.994930,-0.773984,-0.968060,-0.836819,-1.871930,-1.713380,-1.521970,-0.395372,-1.245630,-1.224060,-0.685013,-1.150140,-1.911310,-1.231820
71,2.366670,2.400000,-0.369730,-0.450434,-0.602325,-1.023450,-1.091680,-0.627244,-1.444830,-0.406518,-0.834734,-0.775009,-1.703240,-1.550820,-1.426890,-0.320463,-1.050750,-1.424470,-0.281794,-0.881428,-2.164020,-0.829575
72,2.400000,2.433330,-0.794971,-0.671077,-0.738412,-1.013620,-1.484650,-0.938853,-1.474770,-0.406942,-1.032540,-1.052560,-2.108470,-1.569350,-1.375760,-0.231514,-1.222730,-1.670350,0.053009,-0.578985,-2.254660,-0.384546
73,2.433330,2.466670,-0.805370,-0.660760,-0.752990,-0.999115,-1.514810,-0.945841,-1.470600,-0.394986,-1.083070,-1.084830,-2.109520,-1.573250,-1.352270,-0.245684,-1.289480,-1.722960,0.060303,-0.573514,-2.321710,-0.464330
74,2.466670,2.500000,-0.359866,-0.350686,-0.582479,-1.227230,-1.309630,-0.733520,-1.566840,-0.356159,-1.262950,-1.313020,-2.129930,-1.494110,-1.825420,-0.204505,-1.566350,-2.115630,0.239611,-0.303530,-2.751570,-0.256651
75,2.500000,2.533330,-0.729327,-0.570049,-0.749690,-0.973671,-1.842520,-0.998989,-1.861930,-0.626434,-1.511240,-1.423120,-2.443910,-1.737670,-1.428100,-0.553329,-1.710500,-1.998020,-0.042268,-0.571310,-2.921510,-0.793374
76,2.533330,2.566670,-0.712885,-0.589613,-0.754995,-0.971588,-1.742230,-0.938344,-1.887780,-0.726226,-1.142900,-0.994487,-2.140890,-1.592340,-1.370940,-0.427253,-1.390690,-1.484190,-0.382109,-0.808303,-2.222990,-0.959547
77,2.566670,2.600000,-0.474703,-0.462910,-0.557846,-0.917823,-1.280760,-0.766500,-1.355670,-0.445034,-0.827254,-0.699030,-1.664130,-1.290280,-1.134420,-0.197242,-1.078310,-1.317470,-0.400089,-0.921115,-2.081160,-0.728824
78,2.600000,2.633330,-0.789903,-0.664691,-0.787051,-0.942839,-1.533050,-0.948922,-1.688350,-0.644029,-0.863762,-0.725785,-1.903670,-1.520870,-1.277190,-0.135942,-1.145680,-1.260160,-0.383013,-0.863516,-1.965850,-0.929236
79,2.633330,2.666670,-0.734728,-0.606542,-0.732540,-0.847826,-1.541320,-0.932232,-1.546410,-0.609211,-0.811167,-0.728105,-1.851520,-1.442220,-1.323480,-0.048862,-1.084900,-1.248650,-0.468528,-0.966658,-1.935930,-0.985667
80,2.666670,2.700000,-0.233325,-0.246567,-0.536406,-0.564585,-1.190820,-0.495463,-1.725110,-0.400596,-0.756703,-0.770758,-1.380820,-1.359050,-1.605870,0.033162,-1.356970,-1.271630,-0.565958,-0.968360,-2.090210,-0.876426
81,2.700000,2.733330,-0.501243,-0.540215,-0.659129,-0.952803,-1.578430,-0.789611,-2.168340,-0.837708,-1.257860,-0.923389,-2.019210,-1.841920,-1.970390,-0.311118,-1.381120,-1.499760,-0.789815,-1.271890,-2.124510,-1.531910
82,2.733330,2.766670,-0.391332,-0.399102,-0.670696,-0.936904,-1.472560,-0.700829,-2.094230,-0.772973,-1.047130,-0.777669,-1.578700,-1.527810,-1.678960,-0.233373,-1.311540,-1.195940,-0.898220,-1.289440,-2.186020,-1.346320
83,2.766670,2.800000,-0.397417,-0.401098,-0.675263,-0.935674,-1.479610,-0.705840,-2.094620,-0.766717,-1.046400,-0.773588,-1.565630,-1.504160,-1.674530,-0.224808,-1.305040,-1.187300,-0.890409,-1.282090,-2.169410,-1.349150
84,2.800000,2.833330,-0.290666,-0.396260,-0.617997,-1.129500,-1.091850,-0.499051,-1.725520,-0.694222,-0.796521,-0.541559,-0.997036,-1.158090,-1.474490,-0.272688,-0.945646,-0.785803,-1.144150,-1.320170,-1.857590,-1.001350
85,2.833330,2.866670,-0.763466,-0.764429,-0.842805,-1.429350,-1.485510,-0.825849,-1.711020,-1.033170,-1.054420,-0.544551,-1.570360,-1.444070,-1.138200,-0.295832,-1.015620,-0.839294,-1.135810,-1.390450,-1.923970,-0.593811
86,2.866670,2.900000,-0.457683,-0.560683,-0.872590,-2.296420,-0.680848,-0.284257,-1.374340,-0.825250,-0.584056,-0.357999,-0.930754,-1.259360,-0.992807,-0.339903,-0.754796,-0.873748,-0.742335,-0.774486,-1.633220,0.264917
87,2.900000,2.933330,-0.567471,-0.836577,-0.468705,-2.467080,-0.354871,-0.189123,-0.644259,-0.528721,-0.670527,-0.343140,-1.156790,-1.253070,-1.293000,-0.139192,-0.657678,-0.833984,-0.469344,-0.684920,-1.427160,0.388996
88,2.933330,2.966670,-0.585716,-0.825937,-0.501183,-2.464640,-0.368904,-0.209538,-0.660995,-0.540933,-0.663923,-0.346539,-1.137700,-1.249450,-1.295680,-0.139635,-0.643707,-0.846228,-0.464772,-0.664085,-1.390720,0.378010
89,2.966670,3.000000,-0.387433,-0.464295,-0.384169,-1.634530,-0.220111,-0.288039,-0.638041,0.133179,-0.528726,-0.858462,-1.026450,-1.374030,-2.258920,0.168049,-0.465458,-1.560970,0.201373,-0.638422,-1.822020,0.469868
90,3.000000,3.033330,-0.729997,-0.880245,-0.715175,-1.544190,-1.095070,-0.629471,-1.348480,-0.901129,-0.623173,-0.194465,-1.332230,-1.182540,-0.827294,-0.467869,-0.562052,-0.488004,-1.166460,-1.489120,-1.741980,-0.431530
91,3.033330,3.066670,-0.400961,-0.517257,-0.634323,-1.216180,-0.885027,-0.436813,-1.389950,-0.432931,-0.663679,-0.558652,-1.030850,-1.254710,-1.658570,-0.351663,-1.071120,-0.809570,-1.143360,-1.437140,-2.126620,-0.838564
92,3.066670,3.100000,-0.335488,-0.432641,-0.695520,-1.168240,-0.834625,-0.448297,-1.167470,-0.377522,-0.616858,-0.616963,-1.124550,-1.067590,-1.301900,-0.450688,-0.970259,-0.857661,-0.923381,-1.119820,-2.030140,-0.623520
93,3.100000,3.133330,-0.337948,-0.439796,-0.678824,-1.189040,-0.856724,-0.460235,-1.152150,-0.386595,-0.624594,-0.612706,-1.125530,-1.064060,-1.314970,-0.430538,-0.983806,-0.864510,-0.916441,-1.108060,-2.056530,-0.574361
94,3.133330,3.166670,-0.592467,-0.486103,-0.904415,-1.053020,-1.143890,-0.718380,-1.576100,-0.409389,-0.792055,-0.861062,-2.081470,-1.853430,-1.726140,-0.150620,-1.083840,-1.482170,0.151171,-0.485648,-1.955080,-0.367583
95,3.166670,3.200000,-0.395937,-0.488004,-0.447894,-1.107250,-0.659950,-0.411749,-0.797491,0.004251,-0.456713,-0.558947,-1.472520,-1.249450,-1.645520,0.030410,-0.766007,-1.168670,-0.313268,-0.911478,-1.775120,-0.430355
96,3.200000,3.233330,-0.587032,-0.678976,-0.632238,-1.108650,-0.688889,-0.608846,-1.089300,-0.161166,-0.564766,-0.516418,-1.373780,-1.496190,-1.729770,-0.100252,-0.621882,-1.110520,-0.437265,-1.177520,-1.733070,-0.739524
97,3.233330,3.266670,-0.528834,-0.635662,-0.605730,-1.047670,-0.653061,-0.519647,-1.060610,-0.168729,-0.530661,-0.487255,-1.212710,-1.426360,-1.721700,-0.168014,-0.639780,-0.984538,-0.605922,-1.266850,-1.613730,-0.830284
98,3.266670,3.300000,-0.878443,-0.848924,-0.725276,-0.807615,-0.743323,-0.566476,-0.884153,-0.253475,-0.644079,-0.597946,-1.516570,-1.394210,-1.438040,-0.189228,-0.634621,-1.030810,-0.489283,-1.195630,-1.860140,-0.597399
99,3.300000,3.333330,-0.532184,-0.640857,-0.662405,-1.127730,-0.746782,-0.542255,-1.148460,-0.261422,-0.636200,-0.522754,-1.287320,-1.456910,-1.734130,-0.202342,-0.737187,-0.993840,-0.668378,-1.280090,-1.655320,-0.974021
100,3.333330,3.366670,-0.550243,-0.688965,-0.596947,-1.005990,-0.777362,-0.569419,-1.061580,-0.218223,-0.761943,-0.653135,-1.405140,-1.488720,-1.601040,-0.181427,-0.654474,-1.146870,-0.323473,-1.053760,-1.905090,-0.634423
101,3.366670,3.400000,-0.483415,-0.528822,-0.603327,-0.995234,-1.005330,-0.612899,-1.428920,-0.332133,-0.870766,-0.773905,-1.550450,-1.634970,-1.774940,-0.268524,-1.078770,-1.196530,-0.673431,-1.308130,-2.017940,-1.194300
102,3.400000,3.433330,-0.226379,-0.259342,-0.550747,-0.665857,-0.911529,-0.410452,-1.362100,-0.268614,-0.735345,-0.790934,-1.131570,-1.377480,-1.605850,-0.058618,-1.128030,-1.074710,-0.616361,-1.072890,-1.924550,-1.011590
103,3.433330,3.466670,-0.226201,-0.262577,-0.581862,-0.642262,-0.926159,-0.414836,-1.381510,-0.263474,-0.665230,-0.709061,-1.112300,-1.331170,-1.599000,-0.014504,-1.111140,-1.046000,-0.590993,-1.012770,-1.818160,-0.994920
104,3.466670,3.500000,-0.193993,-0.244904,-0.836499,-0.865153,-0.924694,-0.564844,-1.728220,-0.409287,-0.671633,-0.672373,-1.262780,-1.321700,-1.922360,-0.044377,-1.307470,-1.054020,-0.800637,-1.213840,-1.868340,-0.681475
