Frame,StartTime,EndTime,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
10,0.333333,0.366667,-0.661497,-1.084910,0.113750,-2.058220,-0.094691,-0.667654,-0.574216,0.455245,-0.924711,-1.034740,-0.924329,-0.331162,0.185033,-0.080664,-1.275850,-0.774662,-0.884254,-0.912505,-1.363110,2.504700
11,0.366667,0.400000,-0.755279,-1.154970,-0.044126,-1.946970,-0.241239,-0.746513,-1.000700,0.109986,-1.043780,-1.160580,-1.126660,-0.534491,0.326867,-0.059662,-1.401040,-0.922087,-0.955552,-0.977759,-1.689730,2.436930
12,0.400000,0.433333,-0.702325,-0.960469,-0.171711,-1.719070,-0.241971,-0.639535,-1.185760,-0.207003,-1.033150,-1.055290,-1.043950,-0.604630,0.337856,-0.248038,-1.494540,-0.938008,-1.016380,-1.051920,-1.707310,2.128430
13,0.433333,0.466667,-0.709022,-0.964161,-0.230642,-1.755110,-0.481874,-0.798795,-1.148870,-0.283945,-1.061380,-1.045290,-1.069870,-0.506421,0.619476,-0.416507,-1.549450,-0.796161,-1.175630,-1.192520,-1.696530,2.048890
14,0.466667,0.500000,-0.672301,-0.936091,-0.287987,-1.695860,-0.577585,-0.855197,-1.343590,-0.295567,-1.192930,-1.187310,-1.099600,-0.561540,0.506601,-0.437822,-1.656420,-0.901593,-1.227990,-1.293260,-1.884100,2.014090
15,0.500000,0.533333,-0.656431,-0.902308,-0.306380,-1.589130,-0.661596,-0.879216,-1.473150,-0.483123,-1.375100,-1.396380,-1.203900,-0.743209,0.343596,-0.507462,-1.854480,-1.045180,-1.325660,-1.434710,-2.223590,1.970450
16,0.533333,0.566667,-0.649332,-0.870445,-0.328770,-1.449930,-0.744422,-0.902001,-1.457950,-0.533547,-1.494760,-1.554450,-1.256010,-0.799481,0.239170,-0.564864,-1.889910,-1.119860,-1.269100,-1.458800,-2.369710,1.861800
17,0.566667,0.600000,-0.682122,-0.844708,-0.349209,-1.370380,-0.668153,-0.871640,-1.368830,-0.404584,-1.445380,-1.583710,-1.214680,-0.787929,0.152349,-0.519820,-1.807440,-1.176940,-1.162760,-1.409130,-2.309610,1.750210
18,0.600000,0.633333,-0.719955,-0.915002,-0.355376,-1.424740,-0.624930,-0.854768,-1.374140,-0.348827,-1.423430,-1.618200,-1.239140,-0.773788,0.310589,-0.544266,-1.825380,-1.130450,-1.180020,-1.438820,-2.332210,1.829890
19,0.633333,0.666667,-0.701814,-0.972550,-0.318305,-1.354210,-0.538148,-0.736587,-1.259100,-0.270543,-1.480260,-1.606500,-1.131750,-0.731328,0.389020,-0.488087,-1.837860,-1.086370,-1.240810,-1.507260,-2.337550,1.697090
20,0.666667,0.700000,-0.667794,-0.942265,-0.306794,-1.324110,-0.584983,-0.736185,-1.368450,-0.478668,-1.546830,-1.592880,-1.096910,-0.759942,0.253552,-0.473392,-1.842030,-1.122660,-1.284560,-1.519560,-2.419090,1.607560
21,0.700000,0.733333,-0.685252,-0.975746,-0.290435,-1.345310,-0.571587,-0.746961,-1.296700,-0.418862,-1.490320,-1.557910,-1.061860,-0.696393,0.331357,-0.450403,-1.844060,-1.072540,-1.294560,-1.489560,-2.315080,1.692800
22,0.733333,0.766667,-0.694406,-0.947766,-0.370646,-1.472850,-0.650650,-0.836029,-1.401900,-0.444738,-1.533630,-1.600490,-1.103110,-0.652550,0.490422,-0.555837,-1.822940,-0.995109,-1.410770,-1.569080,-2.443010,1.775330
23,0.766667,0.800000,-0.678668,-0.965444,-0.345586,-1.487470,-0.632542,-0.864878,-1.323150,-0.361866,-1.517910,-1.602260,-1.091100,-0.562326,0.484586,-0.507580,-1.763050,-0.973950,-1.455450,-1.549560,-2.360600,1.872030
24,0.800000,0.833333,-0.685246,-0.989917,-0.369135,-1.441460,-0.675414,-0.892866,-1.417010,-0.523665,-1.533820,-1.562760,-1.149830,-0.632930,0.479450,-0.535427,-1.785240,-1.011500,-1.566570,-1.657170,-2.550710,1.841530
25,0.833333,0.866667,-0.665737,-0.957045,-0.370797,-1.448390,-0.742582,-0.917066,-1.574870,-0.570329,-1.572250,-1.566200,-1.202060,-0.742953,0.347292,-0.458033,-1.786150,-1.070170,-1.527340,-1.649830,-2.594100,1.840600
26,0.866667,0.900000,-0.719354,-1.048030,-0.339541,-1.643650,-0.637830,-0.932294,-1.130240,-0.138405,-1.465900,-1.522990,-1.025560,-0.412663,0.533319,-0.386544,-1.595860,-0.908538,-1.470310,-1.539950,-2.239910,2.003700
27,0.900000,0.933333,-0.714241,-0.991137,-0.279394,-1.558090,-0.679628,-0.901850,-1.273140,-0.392318,-1.475420,-1.521000,-1.249580,-0.657185,0.483918,-0.446795,-1.671230,-1.003370,-1.540190,-1.606900,-2.444200,1.970660
28,0.933333,0.966667,-0.711881,-0.875753,-0.330259,-1.338210,-0.745305,-0.889778,-1.635220,-0.633442,-1.546870,-1.530260,-1.405860,-0.849698,0.298722,-0.462426,-1.745140,-0.985143,-1.493710,-1.565890,-2.470970,1.756070
29,0.966667,1.000000,-0.745484,-0.941178,-0.329734,-1.409670,-0.778861,-0.845812,-1.723060,-0.662024,-1.532560,-1.490310,-1.473090,-0.917278,0.147745,-0.284330,-1.675770,-1.049500,-1.260450,-1.406540,-2.188220,1.854920
30,1.000000,1.033330,-0.782377,-0.995804,-0.303645,-1.483640,-0.705162,-0.850268,-1.616910,-0.478906,-1.433590,-1.423390,-1.391180,-0.762890,0.207721,-0.235619,-1.612790,-0.961934,-1.263760,-1.322470,-2.056890,1.883510
31,1.033330,1.066670,-0.790765,-0.956342,-0.317007,-1.438770,-0.855384,-0.836990,-1.723080,-0.819649,-1.406450,-1.370100,-1.574580,-0.908819,0.247731,-0.092350,-1.549850,-0.961795,-1.182390,-1.265980,-1.687730,1.836850
32,1.066670,1.100000,-0.746491,-0.951062,-0.339707,-1.471770,-0.911777,-0.865774,-1.753470,-0.775524,-1.436110,-1.452650,-1.549010,-0.921312,0.297287,-0.055868,-1.547030,-1.008160,-1.153950,-1.321870,-1.795980,1.843320
33,1.100000,1.133330,-0.826187,-0.910430,-0.359679,-1.356590,-0.782367,-0.806376,-1.746590,-0.621234,-1.144950,-1.370180,-1.705050,-1.049350,-0.081120,0.170320,-1.400600,-1.062160,-0.704316,-1.007910,-1.415780,1.862660
34,1.133330,1.166670,-0.765272,-0.866193,-0.344439,-1.353560,-0.644194,-0.769543,-1.694500,-0.604356,-1.107520,-1.305240,-1.571460,-0.991627,-0.067704,0.097653,-1.349910,-1.064040,-0.617899,-0.869094,-1.297410,1.867170
35,1.166670,1.200000,-0.787300,-0.862335,-0.390623,-1.210520,-0.438043,-0.706178,-1.534680,-0.535950,-1.025870,-1.179300,-1.505970,-0.992874,-0.218132,0.052654,-1.343500,-1.109690,-0.624814,-0.914957,-1.309640,1.796590
36,1.200000,1.233330,-0.646974,-0.816984,-0.300388,-1.233030,-0.365896,-0.631779,-1.592790,-0.460076,-1.180960,-1.383210,-1.388360,-0.991640,-0.324688,0.170630,-1.409380,-1.227460,-0.563028,-0.944416,-1.510570,1.728250
37,1.233330,1.266670,-0.689225,-0.919712,-0.296592,-1.250900,-0.300363,-0.525890,-1.524230,-0.470456,-1.184000,-1.404270,-1.229680,-0.935666,-0.179763,0.010811,-1.603630,-1.248240,-0.779242,-1.048230,-1.835370,1.780590
38,1.266670,1.300000,-0.353559,-0.826913,-0.056807,-1.304790,-0.159923,-0.474872,-1.391720,-0.329016,-1.316740,-1.432630,-0.997534,-0.813633,-0.082671,-0.132498,-1.688160,-1.213370,-0.846883,-1.154590,-2.153490,1.943840
39,1.300000,1.333330,-0.324218,-0.772884,0.080654,-1.133460,0.046005,-0.280383,-1.053670,0.032314,-1.230870,-1.225520,-0.627462,-0.522153,0.049508,-0.203769,-1.546300,-0.983387,-0.744876,-1.030510,-1.621160,1.939010
40,1.333330,1.366670,-0.427782,-0.778634,-0.102051,-1.224550,-0.227396,-0.493127,-1.400480,-0.440288,-1.361460,-1.429160,-1.015170,-0.694216,0.213213,-0.371895,-1.766220,-0.982775,-1.163720,-1.370500,-2.276460,2.022180
41,1.366670,1.400000,-0.499013,-0.818032,-0.132170,-1.261880,-0.126865,-0.542053,-1.105670,-0.020107,-1.362280,-1.311160,-0.766665,-0.426151,0.200944,-0.396343,-1.484940,-0.875405,-1.118030,-1.314100,-2.036190,1.996650
42,1.400000,1.433330,-0.563419,-0.891543,-0.205822,-1.278350,-0.178953,-0.585456,-1.086420,0.099296,-1.346870,-1.260540,-0.850926,-0.422951,0.235631,-0.290508,-1.411780,-0.806533,-1.158650,-1.370700,-1.931820,1.953300
43,1.433330,1.466670,-0.412195,-0.796166,-0.256492,-1.279170,-0.223536,-0.636992,-1.267280,0.028979,-1.351420,-1.304240,-0.948249,-0.537879,0.179430,-0.465152,-1.529270,-0.928276,-1.249720,-1.522780,-2.416380,1.981320
44,1.466670,1.500000,-0.443697,-0.769093,-0.252387,-1.116130,-0.247982,-0.585859,-1.387100,-0.131241,-1.227740,-1.075740,-0.986679,-0.466807,0.346746,-0.465407,-1.353330,-0.702263,-1.402900,-1.482990,-2.200950,2.054960
45,1.500000,1.533330,-0.414563,-0.803484,-0.409826,-1.112230,-0.271229,-0.839199,-1.258960,0.163630,-1.178090,-0.874852,-0.827539,-0.099926,0.384798,-0.620967,-1.147310,-0.379525,-1.572420,-1.503530,-2.262270,2.027460
46,1.533330,1.566670,-0.334111,-0.697434,-0.430424,-1.130270,-0.126172,-0.754297,-1.099110,0.354405,-1.167040,-0.844213,-0.832662,-0.022544,0.397416,-0.693342,-1.121830,-0.384237,-1.447110,-1.506150,-2.113240,2.116970
47,1.566670,1.600000,-0.282091,-0.646509,-0.375192,-1.176480,-0.119200,-0.714398,-1.179960,0.318038,-1.158180,-0.813881,-0.908818,-0.025111,0.465206,-0.670827,-1.127420,-0.414608,-1.338330,-1.439590,-1.999660,2.364150
48,1.600000,1.633330,-0.147637,-0.600822,-0.324741,-1.175040,-0.181530,-0.769886,-1.347440,0.289707,-1.227930,-0.784544,-0.902672,0.065489,0.389402,-0.643957,-1.181810,-0.439985,-1.425110,-1.494230,-2.053060,2.448960
49,1.633330,1.666670,-0.067839,-0.556418,-0.314262,-1.167960,-0.194172,-0.836154,-1.536140,0.055106,-1.152380,-0.685331,-0.902631,0.064061,0.353062,-0.655351,-1.195160,-0.423077,-1.602880,-1.560840,-1.960930,2.484890
50,1.666670,1.700000,-0.057688,-0.549360,-0.263748,-1.339590,-0.169282,-0.870946,-1.390680,0.091272,-1.167140,-0.680091,-0.848019,0.071790,0.344676,-0.578350,-1.155270,-0.440913,-1.511210,-1.417500,-1.854410,2.468760
51,1.700000,1.733330,0.002625,-0.490693,-0.390237,-1.332320,-0.437952,-1.067050,-1.861060,-0.193797,-1.150910,-0.649453,-0.911096,0.054970,0.244563,-0.582129,-1.227600,-0.397985,-1.793290,-1.598320,-1.956550,2.499940
52,1.733330,1.766670,-0.071048,-0.521261,-0.238068,-1.231880,-0.388903,-0.841420,-1.868350,-0.624710,-1.199750,-1.015740,-1.031420,-0.480986,0.145515,-0.484202,-1.662030,-0.866893,-1.509520,-1.494880,-2.418980,2.371370
53,1.766670,1.800000,0.049622,-0.348681,-0.353687,-1.222380,-0.633464,-1.014190,-2.530920,-1.239630,-1.316570,-1.283230,-1.150150,-0.883637,0.043796,-0.763047,-2.023350,-1.064940,-1.355200,-1.418790,-3.415230,2.444140
54,1.800000,1.833330,0.176237,-0.233912,-0.198903,-1.260340,-0.591085,-0.901218,-2.316370,-0.840471,-1.130950,-1.238250,-1.185600,-0.956424,-0.256134,-0.344154,-1.425590,-1.005120,-0.531267,-0.761264,-2.340390,2.811210
55,1.833330,1.866670,0.063398,-0.426495,0.022772,-1.252290,-0.339750,-0.623452,-1.757850,-0.659747,-1.036480,-1.097280,-1.121470,-0.850752,-0.190396,-0.131098,-1.385490,-1.033830,-0.513113,-0.676547,-1.830050,2.443790
56,1.866670,1.900000,-0.217442,-0.646828,-0.029542,-1.430330,-0.385394,-0.590806,-1.627480,-0.509080,-0.950636,-0.993355,-1.220530,-0.814978,-0.006577,0.145210,-1.295460,-1.018030,-0.544134,-0.640271,-1.158290,2.367730
57,1.900000,1.933330,-0.201744,-0.614116,-0.120749,-1.498940,-0.490540,-0.682630,-1.780740,-0.678155,-1.007310,-1.013510,-1.305270,-0.869447,-0.020657,0.168681,-1.332630,-1.018370,-0.706044,-0.805236,-1.280790,2.374470
58,1.933330,1.966670,-0.443385,-0.720460,-0.307622,-1.559400,-0.397557,-0.649544,-1.712130,-0.680343,-0.950749,-0.962400,-1.303820,-0.802065,-0.058892,0.167883,-1.295070,-0.990082,-0.853107,-0.909329,-1.230190,2.328060
59,1.966670,2.000000,-0.663594,-0.941553,-0.282889,-1.565640,-0.315188,-0.588381,-1.416400,-0.378468,-0.954390,-0.930485,-1.082330,-0.551911,0.108138,0.145920,-1.175630,-0.653072,-1.022750,-0.901345,-1.003130,2.160530
60,2.000000,2.033330,-0.676052,-0.988978,-0.377706,-1.586970,-0.232491,-0.689244,-1.360120,-0.114643,-0.877850,-0.823611,-0.907783,-0.391391,0.111754,0.032754,-1.086220,-0.492094,-1.117680,-0.924748,-1.143540,2.094540
61,2.033330,2.066670,-0.719312,-1.028160,-0.450658,-1.555550,-0.206913,-0.705434,-1.307280,-0.012152,-0.896970,-0.761513,-0.827954,-0.332135,0.061262,-0.040529,-1.034020,-0.392879,-1.285610,-1.053200,-1.282790,1.969520
62,2.066670,2.100000,-0.770590,-1.059010,-0.514664,-1.619160,-0.192704,-0.732418,-1.376420,0.008905,-1.046260,-0.912043,-0.871935,-0.333117,0.102412,-0.030010,-1.128540,-0.434793,-1.423950,-1.238840,-1.534540,2.078830
63,2.100000,2.133330,-0.758614,-1.074350,-0.523895,-1.627780,-0.189208,-0.758122,-1.449590,-0.066507,-1.047430,-0.865627,-0.844308,-0.320933,0.060948,-0.158148,-1.175830,-0.429033,-1.648240,-1.447230,-1.779460,2.116040
64,2.133330,2.166670,-0.816051,-1.084480,-0.586704,-1.632430,-0.056757,-0.753741,-1.258660,0.099424,-0.898921,-0.820290,-0.791887,-0.237417,0.160176,-0.278163,-1.046100,-0.360610,-1.568520,-1.373730,-1.592620,2.106560
65,2.166670,2.200000,-0.825493,-1.041530,-0.586741,-1.557440,-0.146081,-0.772823,-1.334150,0.092110,-0.936969,-0.803714,-0.714338,-0.205872,0.104442,-0.265743,-1.034410,-0.293095,-1.647490,-1.394620,-1.645310,2.143680
66,2.200000,2.233330,-0.831143,-1.061670,-0.566573,-1.557870,-0.086968,-0.766600,-1.186790,0.136414,-0.886647,-0.831750,-0.770458,-0.212253,0.157131,-0.300699,-0.996900,-0.354816,-1.507320,-1.325610,-1.559380,2.104860
67,2.233330,2.266670,-0.844590,-1.090220,-0.615973,-1.641200,-0.081633,-0.775063,-1.191950,0.197452,-0.932034,-0.862308,-0.720032,-0.169352,0.166359,-0.300066,-0.989978,-0.339084,-1.526050,-1.308550,-1.601850,2.186560
68,2.266670,2.300000,-0.840912,-1.089030,-0.647263,-1.711430,-0.289277,-0.902571,-1.451750,0.080043,-1.019920,-0.849567,-0.872200,-0.181626,0.208416,-0.246050,-1.083140,-0.337995,-1.635310,-1.384480,-1.587660,2.332690
69,2.300000,2.333330,-0.809121,-1.024930,-0.570031,-1.674590,-0.233530,-0.886229,-1.251870,0.084291,-0.923339,-0.748467,-0.875425,-0.124166,0.274606,-0.252303,-1.007130,-0.315085,-1.564410,-1.323870,-1.444670,2.319600
70,2.333330,2.366670,-0.748346,-1.038240,-0.548846,-2.009560,-0.222271,-0.937474,-0.957740,0.447604,-0.919034,-0.757171,-0.576056,0.007172,0.350971,-0.306118,-0.897469,-0.225181,-1.466500,-1.175280,-1.386610,2.592550
71,2.366670,2.400000,-0.822957,-1.161230,-0.586695,-2.079640,-0.226732,-0.918575,-1.033520,0.416729,-1.003750,-0.973572,-0.626425,-0.049873,0.328729,-0.328283,-0.956475,-0.336417,-1.442530,-1.218870,-1.609290,2.643520
72,2.400000,2.433330,-0.625798,-0.989041,-0.507410,-2.294810,-0.746929,-1.180850,-1.365900,0.404736,-1.250530,-1.065130,-0.433278,0.017513,0.269260,-0.290168,-1.026330,-0.274547,-1.790130,-1.518660,-1.645730,3.032570
73,2.433330,2.466670,-0.686646,-1.062600,-0.563730,-2.304220,-0.776801,-1.262400,-1.418790,0.320126,-1.020050,-0.913167,-0.428008,0.080158,0.430521,-0.255602,-0.862775,-0.133834,-1.764350,-1.454830,-1.520550,3.013260
74,2.466670,2.500000,-0.771386,-1.135240,-0.501736,-2.398770,-1.160050,-1.347330,-1.613580,0.182795,-1.334510,-1.128100,-0.442137,0.063203,0.407011,-0.095234,-0.934376,-0.138185,-2.016400,-1.710570,-1.593280,3.154930
75,2.500000,2.533330,-0.833131,-1.201200,-0.353837,-2.455970,-0.923328,-1.537930,-1.187880,0.389986,-0.980998,-0.777721,-0.407789,0.315632,0.477315,-0.255371,-0.606559,-0.016716,-1.916970,-1.472920,-1.178390,3.212020
76,2.533330,2.566670,-0.967924,-1.302040,-0.573613,-2.599650,-1.201860,-1.737660,-1.483130,0.168501,-0.960099,-0.597482,-0.562778,0.284102,0.454948,-0.429380,-0.551662,0.061918,-2.016580,-1.459670,-1.245880,3.148350
77,2.566670,2.600000,-1.023780,-1.378460,-0.600826,-2.602140,-1.565960,-1.946180,-1.779050,-0.025375,-1.177870,-0.756206,-0.833619,0.139411,0.476939,-0.386773,-0.816158,-0.074025,-2.058790,-1.483330,-1.373070,3.239240
78,2.600000,2.633330,-1.161440,-1.466650,-0.558597,-2.605450,-2.239790,-1.928010,-2.438560,-0.775333,-1.556800,-1.116800,-1.047870,-0.048611,0.278207,-0.101779,-1.146250,-0.341208,-2.057450,-1.366540,-1.544400,3.092510
79,2.633330,2.666670,-1.001410,-1.285130,-0.515911,-2.533100,-2.100430,-1.882650,-2.390730,-0.836511,-1.344990,-1.129190,-1.354170,-0.336292,0.238881,0.189185,-1.018390,-0.652402,-1.447510,-0.985166,-1.232070,3.208300
80,2.666670,2.700000,-0.985393,-1.273740,-0.507651,-2.523480,-2.201100,-1.920970,-2.491140,-0.950390,-1.377500,-1.188370,-1.421100,-0.402361,0.195087,0.332126,-1.049290,-0.713168,-1.422930,-1.000850,-1.188600,3.280950
81,2.700000,2.733330,-0.917220,-1.204860,-0.520178,-2.532170,-2.196690,-1.981850,-2.568980,-1.184080,-1.302360,-0.934272,-1.491360,-0.503271,0.269374,0.222896,-1.076470,-0.709822,-1.270270,-0.763138,-0.865838,3.149490
82,2.733330,2.766670,-0.965857,-1.191370,-0.518436,-2.323920,-2.384650,-1.947450,-2.689350,-1.363860,-1.368870,-1.072980,-1.650690,-0.591126,0.287892,0.273860,-1.211470,-0.743099,-1.258840,-0.779635,-0.985776,3.271890
83,2.766670,2.800000,-0.968124,-1.219550,-0.631143,-2.521040,-2.563500,-2.035660,-2.912330,-1.324120,-1.407530,-1.138740,-1.646450,-0.568927,0.343971,0.499694,-1.144430,-0.752056,-1.105700,-0.763591,-0.620550,3.188760
84,2.800000,2.833330,-0.809662,-1.024910,-0.532005,-2.556770,-2.282350,-1.868840,-2.550330,-1.083100,-1.321530,-1.335750,-1.746600,-0.806130,0.013548,0.354165,-1.246400,-1.095820,-0.473410,-0.320917,-0.645589,3.312630
85,2.833330,2.866670,-0.894792,-1.160530,-0.596260,-2.607090,-2.477210,-1.989040,-2.710380,-1.222090,-1.327370,-1.191390,-1.708700,-0.705035,0.278411,0.634128,-1.093570,-0.916349,-0.657801,-0.426086,-0.364408,3.260420
86,2.866670,2.900000,-0.955028,-1.219240,-0.588621,-2.664840,-2.254060,-1.957740,-2.455460,-0.969162,-1.257300,-1.050010,-1.449080,-0.451047,0.296460,0.526189,-0.973566,-0.759639,-1.034680,-0.666054,-0.542017,3.087560
87,2.900000,2.933330,-0.896308,-1.157890,-0.656475,-2.614710,-2.543200,-2.126600,-2.857040,-1.282490,-1.421920,-1.125510,-1.612110,-0.563819,0.177614,0.479514,-1.121940,-0.848843,-1.167430,-0.767222,-0.674300,3.108520
88,2.933330,2.966670,-1.073990,-1.243440,-0.790685,-2.419040,-2.552670,-2.089230,-3.009330,-1.299330,-1.463130,-1.037780,-1.461300,-0.296099,0.281958,0.109329,-1.171590,-0.420464,-1.859500,-1.165870,-1.178370,2.924630
89,2.966670,3.000000,-1.045190,-1.251230,-0.914931,-2.477810,-2.386850,-2.214200,-2.915410,-1.163480,-1.372060,-0.873393,-1.350050,-0.221447,0.206491,-0.189393,-1.145310,-0.291190,-1.971120,-1.231000,-1.314990,2.859950
90,3.000000,3.033330,-1.013170,-1.212440,-0.929870,-2.474170,-2.405400,-2.232600,-2.888400,-1.046590,-1.380240,-0.841812,-1.236940,-0.164908,0.215233,-0.217821,-1.093310,-0.168330,-1.958280,-1.229790,-1.370500,2.973490
91,3.033330,3.066670,-1.046820,-1.242980,-0.908841,-2.548890,-2.462130,-2.238860,-2.821090,-0.922770,-1.430520,-0.816160,-1.125020,-0.074723,0.266921,-0.166273,-1.043170,-0.041139,-2.068650,-1.306860,-1.330420,3.075690
92,3.066670,3.100000,-1.060510,-1.218010,-0.894756,-2.549100,-2.490870,-2.175870,-2.968470,-1.212340,-1.423460,-0.979147,-1.257060,-0.290335,0.185918,-0.161559,-1.262060,-0.257117,-2.019580,-1.298060,-1.595640,2.968850
93,3.100000,3.133330,-0.955246,-1.101720,-0.448261,-2.458800,-2.252490,-1.777280,-2.454830,-1.179520,-1.331000,-1.331530,-1.523920,-0.730199,0.110891,0.336201,-1.205820,-0.986647,-0.572122,-0.364104,-0.559098,3.353850
94,3.133330,3.166670,-0.975555,-1.124340,-0.433665,-2.500870,-2.120150,-1.698510,-2.279660,-1.110460,-1.296220,-1.287610,-1.435480,-0.699236,0.118809,0.259906,-1.189250,-0.997687,-0.569318,-0.307352,-0.558899,3.267280
95,3.166670,3.200000,-1.070220,-1.313720,-0.412059,-2.658330,-2.100430,-1.701390,-2.341440,-1.056930,-1.310670,-1.365200,-1.418770,-0.675449,0.160411,0.447573,-1.134610,-1.011580,-0.733277,-0.620148,-0.745698,3.303170
96,3.200000,3.233330,-1.119260,-1.345130,-0.506826,-2.608430,-1.818540,-1.639550,-2.184510,-1.054120,-1.111890,-1.024760,-1.443780,-0.638686,0.254826,0.208116,-1.008800,-0.929001,-0.979174,-0.731309,-0.730669,2.643910
97,3.233330,3.266670,-1.234090,-1.414690,-0.552526,-2.346230,-1.935090,-1.565480,-2.580600,-1.434870,-1.428160,-1.207680,-1.557420,-0.626529,0.406737,-0.029153,-1.111150,-0.862286,-1.343460,-0.977402,-1.190550,1.948850
98,3.266670,3.300000,-1.289380,-1.460690,-0.507635,-2.075830,-1.887990,-1.296850,-2.718340,-1.577740,-1.570320,-1.347640,-1.629080,-0.677870,0.366377,-0.097655,-1.245900,-0.884573,-1.414910,-1.033470,-1.319770,1.603100
99,3.300000,3.333330,-1.159040,-1.371430,-0.622251,-1.950820,-1.666040,-1.309750,-2.600950,-1.302320,-1.488840,-1.159510,-1.306080,-0.366124,0.414999,-0.508215,-1.345030,-0.558731,-1.772010,-1.390290,-1.828060,1.406700
100,3.333330,3.366670,-1.212450,-1.462310,-0.717654,-1.923330,-1.692040,-1.336560,-2.726540,-1.349660,-1.518620,-1.162470,-1.324760,-0.354821,0.303642,-0.461785,-1.294960,-0.487076,-1.910940,-1.512680,-1.954970,1.260140
101,3.366670,3.400000,-1.168890,-1.400350,-0.521351,-1.874910,-1.593030,-1.190640,-2.378320,-1.224130,-1.545940,-1.291630,-1.231540,-0.377830,0.385247,-0.582903,-1.396430,-0.626764,-1.733590,-1.303860,-1.784170,1.383850
102,3.400000,3.433330,-1.171960,-1.416950,-0.557543,-1.899610,-1.835570,-1.279830,-2.642900,-1.425470,-1.651130,-1.394190,-1.347180,-0.471059,0.396518,-0.630810,-1.482310,-0.698734,-1.808960,-1.418540,-1.968390,1.287850
103,3.433330,3.466670,-1.165690,-1.399700,-0.628765,-1.869580,-1.831550,-1.323160,-2.714160,-1.399030,-1.661130,-1.373100,-1.273850,-0.422626,0.331782,-0.634664,-1.492610,-0.642189,-1.840530,-1.434510,-2.056240,1.263870
104,3.466670,3.500000,-1.195290,-1.414280,-0.633198,-1.819970,-1.850070,-1.334290,-2.694120,-1.361330,-1.680030,-1.397050,-1.212610,-0.344445,0.298075,-0.642355,-1.483970,-0.598130,-1.913950,-1.503710,-2.070370,1.372230
105,3.500000,3.533330,-1.220690,-1.407190,-0.797040,-1.854680,-1.995520,-1.447300,-2.957150,-1.410500,-1.633050,-1.251220,-1.175880,-0.248592,0.496989,-0.715454,-1.440790,-0.383945,-2.146490,-1.703530,-2.020710,1.121100
