frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11,  0,  0.000,  0.02,  0, 0.29, 0.00, 0.08, 0.00, 0.00, 0.52, 0.00, 0.12, 0.00, 0.00, 0.00, 0.56, 0.00, 0.00, 0.47, 0.66, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.000,  0.02,  0, 0.87, 0.44, 0.39, 0.00, 0.00, 1.08, 0.00, 0.00, 0.00, 0.00, 0.04, 0.45, 0.35, 0.21, 0.00, 0.26, 0.03, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.000,  0.98,  1, 1.45, 0.44, 0.39, 0.00, 0.00, 1.08, 0.00, 0.00, 0.00, 0.00, 0.04, 0.48, 0.35, 0.21, 0.00, 0.38, 0.03, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.000,  0.98,  1, 1.66, 0.44, 0.39, 0.00, 0.17, 1.85, 0.00, 0.25, 0.20, 0.48, 0.16, 1.13, 0.35, 0.21, 0.51, 0.60, 0.14, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.000,  0.98,  1, 0.79, 0.00, 0.00, 0.03, 0.17, 0.77, 0.22, 0.25, 0.20, 0.48, 0.18, 0.89, 0.00, 0.07, 0.71, 0.34, 0.11, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.000,  0.88,  1, 0.26, 0.10, 0.00, 0.03, 0.17, 0.79, 0.22, 0.25, 0.35, 0.75, 0.18, 0.86, 0.00, 0.07, 0.71, 0.42, 0.11, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.000,  0.88,  1, 0.06, 0.10, 0.51, 0.03, 0.00, 0.87, 0.36, 0.00, 0.15, 0.26, 0.06, 0.32, 0.00, 0.12, 0.36, 0.77, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.000,  0.98,  1, 0.06, 0.10, 0.92, 0.00, 0.11, 0.87, 0.15, 0.00, 0.37, 0.27, 0.34, 1.26, 0.08, 0.58, 0.79, 1.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.000,  0.82,  1, 0.00, 0.00, 1.08, 0.13, 0.11, 1.25, 0.15, 0.00, 0.22, 0.01, 0.62, 1.37, 0.08, 1.04, 0.87, 1.91, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
20,  0,  0.000,  0.88,  1, 0.09, 0.00, 0.57, 0.13, 0.11, 0.90, 0.00, 0.00, 0.22, 0.01, 1.15, 1.60, 0.31, 0.99, 0.71, 1.86, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
21,  0,  0.000,  0.92,  1, 0.20, 0.00, 0.17, 0.13, 0.29, 1.50, 0.00, 0.30, 0.40, 0.96, 1.19, 0.88, 0.38, 0.47, 0.38, 1.57, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
22,  0,  0.000,  0.98,  1, 0.20, 0.00, 0.00, 0.00, 0.29, 1.18, 0.00, 0.30, 0.40, 0.96, 0.91, 1.19, 0.38, 0.00, 0.33, 1.35, 0.62, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
23,  0,  0.000,  0.98,  1, 0.11, 0.00, 0.00, 0.00, 0.29, 0.70, 0.00, 0.30, 0.40, 0.96, 0.38, 1.08, 0.16, 0.14, 0.67, 1.37, 1.39, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00
24,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.65, 0.37, 0.83, 0.38, 1.37, 1.39, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00
25,  0,  0.000,  0.92,  1, 0.80, 0.36, 0.00, 0.00, 0.00, 0.12, 0.20, 0.00, 0.00, 0.00, 0.15, 0.23, 0.47, 0.83, 0.63, 0.54, 1.99, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
26,  0,  0.000,  0.98,  1, 0.80, 0.36, 0.00, 0.00, 0.37, 0.59, 0.98, 0.00, 0.24, 0.00, 0.62, 1.03, 0.47, 0.95, 0.29, 0.00, 1.26, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
27,  0,  0.000,  0.85,  1, 0.80, 0.36, 1.15, 0.00, 0.56, 1.38, 1.33, 0.00, 0.24, 0.00, 1.38, 1.56, 0.10, 0.26, 0.31, 0.28, 1.26, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
28,  0,  0.000,  0.88,  1, 1.66, 1.37, 1.23, 0.00, 0.63, 2.33, 1.12, 0.36, 0.42, 0.03, 1.23, 1.71, 0.00, 0.26, 0.33, 0.65, 0.95, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
29,  0,  0.000,  0.85,  1, 1.89, 1.37, 1.64, 0.00, 0.45, 2.44, 0.34, 0.36, 0.18, 0.04, 0.76, 1.15, 0.01, 0.00, 0.47, 1.50, 1.16, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
30,  0,  0.000,  0.98,  1, 2.48, 1.68, 0.63, 0.00, 0.26, 2.44, 0.00, 0.36, 0.18, 0.04, 0.00, 0.63, 0.01, 0.00, 0.67, 1.22, 2.24, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
31,  0,  0.000,  0.88,  1, 0.81, 0.32, 0.56, 0.00, 0.19, 1.49, 0.00, 0.00, 0.00, 0.02, 0.00, 0.48, 0.01, 0.00, 0.37, 0.84, 1.33, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
32,  0,  0.000,  0.58,  0, 0.59, 0.32, 0.14, 0.00, 0.00, 0.91, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.22, 0.00, 1.08, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
33,  0,  0.000,  0.02,  0, 0.16, 0.00, 0.00, 0.00, 0.00, 0.93, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.24, 0.00, 1.00, 0.20, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
34,  0,  0.000,  0.98,  1, 0.16, 0.00, 0.00, 0.00, 0.00, 1.48, 0.00, 0.00, 0.12, 0.62, 0.15, 1.35, 0.12, 0.24, 0.00, 1.46, 0.42, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
35,  0,  0.000,  0.98,  1, 0.16, 0.00, 0.11, 0.00, 0.18, 1.54, 0.00, 0.39, 0.25, 0.62, 0.15, 1.88, 0.21, 0.24, 0.97, 2.16, 0.42, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
36,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.37, 0.00, 0.44, 1.10, 0.22, 0.39, 0.43, 1.01, 0.15, 0.88, 0.21, 0.32, 1.92, 1.28, 0.22, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
37,  0,  0.000,  0.78,  1, 0.00, 0.00, 0.56, 0.00, 0.81, 1.60, 0.36, 0.57, 0.38, 0.39, 0.10, 0.81, 0.19, 0.32, 2.01, 1.01, 0.45, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
38,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.45, 0.00, 0.63, 1.54, 0.36, 0.18, 0.25, 0.39, 0.10, 0.28, 0.09, 0.32, 1.04, 0.31, 0.45, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
39,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.19, 0.00, 0.37, 1.06, 0.14, 0.18, 0.07, 0.00, 0.10, 0.28, 0.09, 0.00, 0.09, 0.19, 0.45, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
40,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.34, 0.00, 0.00, 0.50, 0.54, 0.00, 0.00, 0.23, 0.25, 0.03, 0.14, 0.35, 0.94, 0.29, 0.73, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
41,  0,  0.000,  0.88,  1, 0.45, 0.00, 0.62, 0.00, 0.00, 1.36, 0.77, 0.00, 0.00, 0.23, 0.34, 0.35, 0.14, 0.35, 1.17, 0.72, 0.73, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
42,  0,  0.000,  0.98,  1, 0.45, 0.00, 1.21, 0.00, 0.33, 2.51, 1.40, 0.34, 0.00, 0.23, 0.59, 1.09, 0.14, 0.74, 1.17, 0.72, 0.73, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
43,  0,  0.000,  0.98,  1, 0.45, 0.00, 1.22, 0.00, 0.33, 2.52, 1.50, 0.34, 0.00, 0.00, 0.83, 1.06, 0.00, 0.39, 1.15, 0.74, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
44,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.93, 0.00, 0.33, 1.65, 1.27, 0.34, 0.00, 0.00, 0.74, 0.73, 0.00, 0.39, 0.92, 0.31, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
45,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.35, 0.00, 0.00, 0.51, 0.64, 0.00, 0.00, 0.00, 0.49, 0.00, 0.00, 0.00, 0.92, 0.31, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
46,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.17, 0.00, 0.17, 0.00, 0.04, 0.11, 0.00, 0.22, 0.00, 0.41, 0.00, 0.16, 0.21, 0.00, 0.29, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
47,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.76, 0.00, 0.80, 0.78, 0.74, 0.75, 0.13, 0.22, 0.00, 1.38, 0.00, 0.98, 0.21, 0.00, 0.29, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
48,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.76, 0.00, 0.94, 1.09, 1.52, 0.97, 0.13, 0.22, 0.00, 2.08, 0.00, 1.57, 0.39, 0.00, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49,  0,  0.000,  0.92,  1, 0.00, 0.00, 1.34, 0.00, 0.78, 1.09, 1.48, 0.85, 0.13, 0.00, 0.00, 2.44, 0.00, 1.42, 0.83, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50,  0,  0.000,  0.92,  1, 0.00, 0.00, 0.86, 0.00, 0.14, 0.59, 0.78, 0.21, 0.04, 0.38, 0.00, 1.55, 0.00, 0.60, 0.93, 0.24, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.86, 0.00, 0.00, 0.28, 0.00, 0.00, 0.04, 0.38, 0.00, 0.85, 0.00, 0.00, 0.74, 0.24, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
52,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.11, 0.00, 0.00, 0.28, 0.00, 0.00, 0.04, 0.38, 0.00, 0.08, 0.00, 0.00, 0.10, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
53,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.05, 0.14, 0.00, 0.45, 0.03, 0.62, 0.00, 0.00, 0.00, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
54,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.45, 0.31, 0.05, 0.68, 0.42, 0.71, 0.26, 1.27, 0.44, 0.09, 1.11, 0.61, 0.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
55,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.28, 0.17, 0.45, 0.96, 0.05, 0.78, 0.42, 0.71, 0.26, 1.55, 0.44, 0.45, 1.38, 1.27, 0.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
56,  0,  0.000,  0.88,  1, 0.00, 0.00, 1.14, 0.17, 0.45, 2.07, 0.00, 0.72, 0.42, 0.71, 0.23, 1.48, 0.44, 0.45, 1.38, 1.03, 1.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
57,  0,  0.000,  0.92,  1, 0.00, 0.00, 1.17, 0.17, 0.00, 2.06, 0.00, 0.18, 0.00, 0.55, 0.00, 1.21, 0.05, 0.36, 0.26, 1.02, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
58,  0,  0.000,  0.98,  1, 0.00, 0.04, 1.07, 0.00, 0.00, 1.41, 0.00, 0.08, 0.00, 0.55, 0.52, 2.29, 0.87, 0.00, 0.00, 0.56, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
59,  0,  0.000,  0.88,  1, 0.00, 0.04, 0.20, 0.00, 0.00, 0.23, 0.00, 0.00, 0.00, 0.10, 0.52, 1.74, 0.87, 0.00, 0.00, 0.28, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
60,  0,  0.000,  0.62,  0, 0.00, 0.04, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.52, 1.36, 0.82, 0.00, 0.00, 0.20, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
61,  0,  0.000,  0.38,  0, 0.26, 0.00, 0.00, 0.00, 0.00, 0.57, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.21, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
62,  0,  0.000,  0.98,  1, 0.26, 0.00, 0.07, 0.00, 0.00, 1.48, 0.21, 0.37, 0.00, 0.07, 0.09, 0.23, 0.29, 0.03, 0.68, 0.21, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
63,  0,  0.000,  0.88,  1, 0.69, 0.00, 0.07, 0.00, 0.00, 1.48, 0.21, 0.65, 0.08, 0.07, 0.09, 0.44, 0.29, 0.03, 0.75, 0.65, 0.22, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64,  0,  0.000,  0.98,  1, 1.08, 0.51, 0.07, 0.09, 0.00, 0.91, 0.21, 0.65, 0.08, 0.00, 0.09, 0.85, 0.29, 0.03, 0.91, 0.44, 0.39, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65,  0,  0.000,  0.98,  1, 1.42, 0.51, 0.00, 0.09, 0.36, 1.31, 0.00, 1.02, 0.19, 0.18, 0.01, 1.19, 0.00, 0.00, 0.44, 0.44, 0.35, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66,  0,  0.000,  0.85,  1, 0.99, 0.51, 0.00, 0.09, 0.36, 1.31, 0.00, 0.74, 0.11, 0.18, 0.01, 0.98, 0.00, 0.00, 0.38, 0.00, 0.17, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67,  0,  0.000,  0.02,  0, 0.35, 0.00, 0.30, 0.00, 0.36, 1.68, 0.00, 0.74, 0.11, 0.18, 0.01, 1.02, 0.00, 0.69, 0.22, 0.00, 0.10, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68,  0,  0.000,  0.82,  1, 0.37, 0.38, 0.30, 0.00, 0.64, 0.75, 0.00, 0.62, 0.91, 0.50, 0.28, 0.44, 0.00, 0.73, 0.69, 0.52, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69,  0,  0.000,  0.88,  1, 0.49, 0.38, 0.90, 0.00, 0.64, 1.50, 0.00, 0.68, 1.26, 0.72, 0.28, 0.44, 0.00, 0.73, 1.29, 0.72, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70,  0,  0.000,  0.92,  1, 0.49, 0.38, 1.10, 0.24, 0.65, 1.98, 0.23, 0.78, 1.26, 0.72, 0.64, 0.18, 0.06, 0.04, 1.29, 0.75, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
