Frame,StartTime,EndTime,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
15,0.500500,0.533867,1.691890,1.691940,-0.944793,-0.468475,-1.424140,-1.120270,-4.745080,-1.195470,-0.259955,-0.406098,-2.145470,-1.557760,-1.321440,-0.064441,-1.277400,-1.259710,0.209397,-0.360452,-1.399970,0.161923
16,0.533867,0.567233,1.601870,1.699440,-0.845483,-0.441727,-1.448380,-0.949005,-4.918790,-1.527450,-0.688925,-0.809947,-2.064170,-1.387580,-0.056225,-0.271888,-1.219850,-1.306340,0.419247,-0.098704,-2.615190,0.285438
17,0.567233,0.600600,1.086420,1.154720,-0.868455,-0.388958,-1.387310,-1.101720,-4.564580,-1.688020,-0.719309,-0.503081,-1.466290,-0.716621,0.722104,-0.397268,-0.804107,-0.698594,-0.882923,-0.885866,-2.732720,-0.387620
18,0.600600,0.633967,1.015890,1.070270,-0.832118,-0.354162,-1.392580,-1.187940,-4.522330,-1.766550,-0.518351,-0.188985,-1.217650,-0.300017,0.984889,-0.518231,-0.570375,-0.272008,-1.298830,-0.959314,-2.098060,-0.502585
19,0.633967,0.667333,1.098900,1.174470,-0.809180,-0.498006,-1.419290,-1.268230,-4.344830,-1.812140,-0.493112,-0.093828,-1.130240,-0.222918,0.776890,-0.293956,-0.609068,-0.472274,-1.046870,-0.578475,-1.398830,-0.049812
20,0.667333,0.700700,1.540540,1.606610,-0.816907,-0.422345,-1.792970,-1.216840,-4.527480,-2.056080,-0.721981,-0.777128,-1.082390,-0.530673,0.454696,-0.895413,-1.085510,-0.865615,0.159382,0.695641,-2.370740,0.840778
21,0.700700,0.734067,1.979100,2.190500,-1.007590,0.164837,-2.258310,-1.367490,-5.378660,-2.063730,-1.141150,-1.822530,-1.417270,-1.852350,-1.895840,-0.527868,-1.979800,-2.218960,2.057850,2.099840,-3.710740,0.714574
22,0.734067,0.767433,2.046730,2.266290,-0.878009,0.098768,-1.891740,-1.168750,-5.390260,-1.584700,-0.742194,-1.439560,-1.281800,-1.607320,-2.039070,0.127880,-1.782830,-1.865120,1.656210,1.485250,-1.955900,0.532043
23,0.767433,0.800800,1.470620,1.563680,-0.737991,-0.648108,-1.492020,-0.918011,-4.866100,-1.587450,-0.253472,-0.509115,-0.918193,-0.623753,-0.606096,0.391170,-1.130180,-0.863007,0.276019,0.492115,0.117124,0.199909
24,0.800800,0.834167,1.057750,0.918629,-0.930532,-0.891561,-1.529800,-1.206070,-5.577520,-2.319810,0.100635,0.805807,-1.049960,-0.010817,-0.324897,0.116640,-0.117449,0.665168,-1.881040,-0.852626,0.845918,-0.941565
25,0.834167,0.867533,0.945727,0.863126,-0.860399,-0.727940,-1.496860,-1.242060,-5.472140,-2.196840,0.050783,0.840379,-0.884481,0.018904,-0.731660,0.151696,-0.130589,0.668069,-2.092310,-1.032720,0.436523,-1.320170
26,0.867533,0.900900,1.201180,1.168450,-0.928487,-0.728153,-1.512320,-1.335770,-5.552280,-1.802800,0.108684,0.494713,-1.259530,-0.566839,-0.451142,-0.262535,-0.483445,0.210041,-1.532730,-0.988867,-0.687731,-0.838373
27,0.900900,0.934267,1.025300,1.141800,-0.795855,-0.576327,-1.313290,-1.226430,-4.936700,-1.265040,-0.069555,-0.084042,-1.434380,-1.027390,-0.301018,-0.407153,-0.871343,-0.580498,-0.641251,-0.703766,-1.586120,-0.582764
28,0.934267,0.967633,1.134200,1.212160,-0.736265,-0.457526,-1.191930,-1.087600,-4.780850,-1.266450,0.033126,-0.043546,-1.169870,-0.850477,0.097966,-0.582234,-0.728011,-0.383516,-0.783397,-0.870588,-1.901880,-0.588134
29,0.967633,1.001000,1.122960,1.135590,-0.839827,-0.395086,-1.281160,-1.152160,-4.911980,-1.590950,-0.145485,0.130064,-0.752421,-0.582890,0.171765,-0.767588,-0.734505,0.004957,-1.536030,-1.302050,-2.340980,-0.748365
30,1.001000,1.034370,0.926602,0.981905,-0.837433,-0.443225,-1.302410,-1.212820,-4.815700,-1.612740,-0.174075,0.174120,-0.654250,-0.459115,0.240344,-0.737102,-0.590883,0.119351,-1.724750,-1.402480,-2.245350,-0.978008
31,1.034370,1.067730,1.029630,1.043540,-0.773191,-0.431820,-1.320050,-1.323910,-5.027980,-1.522720,-0.235318,0.154765,-0.995972,-0.574922,0.155459,-0.793516,-0.565601,0.113031,-1.738560,-1.388550,-1.832390,-0.942127
32,1.067730,1.101100,1.038380,1.078400,-0.674805,-0.449001,-1.174000,-1.223520,-4.588150,-0.826009,-0.196324,-0.024693,-1.338210,-0.972136,-0.883518,-0.203086,-0.836085,-0.444772,-0.837590,-0.986531,-1.269090,-0.874885
33,1.101100,1.134470,0.847237,0.927083,-0.638611,-0.409934,-0.951218,-1.149690,-4.104670,-0.499479,0.178305,0.276881,-1.070840,-0.645106,-1.443400,0.267883,-0.593573,-0.363745,-0.657111,-0.894377,-0.670962,-1.163310
34,1.134470,1.167830,0.840914,0.849042,-0.696155,-0.474121,-0.850827,-1.182820,-4.372000,-0.716989,0.482536,0.511177,-1.323840,-0.638208,-1.751210,0.153398,-0.335904,-0.108809,-0.818194,-0.967553,-0.361459,-1.308460
35,1.167830,1.201200,0.708873,0.741268,-0.892484,-0.587151,-0.855021,-1.276650,-4.747370,-0.899638,0.628013,0.642387,-1.431160,-0.605422,-2.007380,0.104351,-0.214193,-0.036695,-0.991328,-0.912348,-0.210989,-1.440700
36,1.201200,1.234570,0.693336,0.696954,-0.961083,-0.608951,-0.686998,-1.350130,-4.523700,-0.745529,0.733764,0.611113,-1.364590,-0.535510,-2.025100,-0.089763,-0.155386,0.047738,-0.931956,-0.957970,-0.400886,-1.320900
37,1.234570,1.267930,0.618011,0.657557,-0.895550,-0.601500,-0.632147,-1.314110,-4.273930,-0.618958,0.618586,0.521824,-1.330980,-0.502249,-1.774250,-0.132916,-0.261141,-0.069392,-0.924286,-1.009070,-0.567743,-1.335630
38,1.267930,1.301300,0.633196,0.747088,-0.800484,-0.503879,-0.811990,-1.267860,-4.480380,-0.736931,0.382462,0.520636,-1.412760,-0.538478,-1.530800,-0.098392,-0.386273,-0.206482,-1.004620,-0.952200,-0.576818,-1.609300
39,1.301300,1.334670,0.641245,0.770897,-0.819806,-0.536177,-0.784080,-1.120330,-4.424860,-0.650465,0.245280,0.318634,-1.286120,-0.570189,-1.195370,-0.265992,-0.351037,-0.215407,-0.835242,-0.721261,-0.709286,-1.649600
40,1.334670,1.368030,0.618280,0.800423,-0.802974,-0.467725,-0.935546,-1.185060,-4.310580,-0.629479,0.025221,0.190883,-1.112850,-0.511044,-0.724882,-0.263888,-0.474192,-0.317758,-0.720753,-0.628351,-0.848105,-1.284160
41,1.368030,1.401400,0.687791,0.905015,-0.756356,-0.468435,-1.067420,-1.176220,-4.321120,-0.698025,-0.223795,-0.103684,-1.123030,-0.623324,-0.431538,-0.475330,-0.795567,-0.510887,-0.653553,-0.581047,-1.332740,-1.053690
42,1.401400,1.434770,0.617032,0.860358,-0.837795,-0.434926,-1.179240,-1.226220,-4.261360,-0.610015,-0.403815,-0.328034,-1.075130,-0.632274,0.031095,-0.638945,-0.873525,-0.781258,-0.511555,-0.572556,-2.161800,-0.909008
43,1.434770,1.468130,0.688739,0.894207,-0.859824,-0.352818,-1.186210,-1.222510,-4.433600,-0.685656,-0.348606,-0.266649,-0.920464,-0.534968,0.281851,-0.691726,-0.789959,-0.696232,-0.542965,-0.520943,-2.317330,-0.788349
44,1.468130,1.501500,0.704096,0.919636,-0.797690,-0.361779,-1.202430,-1.191670,-4.517060,-0.745899,-0.326506,-0.298496,-0.965057,-0.457678,0.499515,-0.680177,-0.715034,-0.705630,-0.384431,-0.346762,-2.282160,-0.809142
45,1.501500,1.534870,0.804748,0.939233,-0.803188,-0.393182,-1.228890,-1.212820,-4.757480,-0.930421,-0.385625,-0.276887,-1.016740,-0.516685,0.703411,-0.701130,-0.587820,-0.638139,-0.383652,-0.215955,-2.225500,-0.594666
46,1.534870,1.568230,0.722915,0.845652,-0.815153,-0.310403,-1.268920,-1.339740,-4.633380,-1.087490,-0.517188,-0.313631,-0.903155,-0.425812,0.906185,-0.555969,-0.617988,-0.578259,-0.790328,-0.479437,-2.170410,-0.667584
47,1.568230,1.601600,0.781698,0.890427,-0.817845,-0.250322,-1.307290,-1.363220,-4.597330,-1.104200,-0.573455,-0.375486,-0.833013,-0.369077,0.803776,-0.464026,-0.668165,-0.615307,-0.728758,-0.394225,-1.891300,-0.372489
48,1.601600,1.634970,0.939637,1.059620,-0.742008,-0.163644,-1.257570,-1.277840,-4.504190,-0.827017,-0.536878,-0.665556,-1.012880,-0.623991,0.246353,-0.398433,-0.991195,-1.100370,0.118574,0.196555,-1.957150,0.146888
49,1.634970,1.668330,0.775876,0.903371,-0.704149,-0.424887,-1.186460,-1.296680,-4.303720,-0.791931,-0.384820,-0.287905,-1.086830,-0.407338,0.036031,-0.547069,-0.996759,-0.678510,-0.484876,-0.301614,-1.374770,-0.091414
50,1.668330,1.701700,0.673809,0.775888,-0.691406,-0.372224,-1.120880,-1.377960,-4.066280,-0.686593,-0.167009,-0.060771,-1.105760,-0.446898,-0.139925,-0.415429,-0.960590,-0.490621,-0.718618,-0.564185,-1.248470,-0.105928
51,1.701700,1.735070,0.854744,0.860420,-0.583808,-0.277739,-1.171410,-1.405320,-3.916620,-0.664602,-0.200848,-0.134813,-1.113350,-0.445355,-0.106913,-0.375597,-1.035290,-0.481832,-0.602218,-0.581653,-1.231920,0.028507
52,1.735070,1.768430,1.237750,1.068180,-0.421380,-0.150902,-1.187240,-1.374760,-3.724100,-0.791022,-0.273767,-0.239527,-1.214090,-0.400629,-0.101227,-0.472302,-1.149700,-0.587468,-0.570693,-0.551352,-1.228630,0.474124
53,1.768430,1.801800,1.388700,1.151270,-0.292166,-0.113176,-1.202430,-1.326260,-3.520430,-0.969076,-0.455213,-0.468922,-1.178550,-0.347616,0.031198,-0.539988,-1.185220,-0.644337,-0.586233,-0.515468,-1.417170,0.724325
54,1.801800,1.835170,1.225270,1.144780,-0.242032,-0.221522,-1.204280,-1.362080,-3.198020,-0.957571,-0.560507,-0.634769,-1.049810,-0.282722,0.120262,-0.613429,-1.226360,-0.720521,-0.505723,-0.378659,-1.431360,0.914283
55,1.835170,1.868530,1.310400,1.185670,-0.173188,-0.049011,-1.224770,-1.390860,-3.261180,-0.906808,-0.498758,-0.735806,-0.910205,-0.352045,0.062322,-0.553447,-1.243680,-0.801010,-0.201273,-0.051623,-1.500010,1.142910
56,1.868530,1.901900,1.308070,1.192590,-0.133220,-0.051449,-1.181650,-1.304180,-3.027430,-0.843642,-0.582982,-0.908920,-0.665858,-0.391432,0.088754,-0.542740,-1.247260,-0.917804,-0.123011,-0.008043,-1.903600,1.261270
57,1.901900,1.935270,1.303950,1.181180,-0.133574,-0.094140,-1.115170,-1.262940,-2.971250,-0.818969,-0.625570,-0.957106,-0.636662,-0.453639,0.084561,-0.504664,-1.230140,-1.002240,-0.066397,0.007970,-2.034270,1.243070
58,1.935270,1.968630,1.382270,1.203670,-0.174835,0.043453,-1.054170,-1.233930,-3.100250,-0.709151,-0.522137,-0.956635,-0.571453,-0.576290,-0.199330,-0.408872,-1.234110,-1.075220,0.088263,0.136587,-1.973780,1.285830
59,1.968630,2.002000,1.379940,1.119300,-0.351550,-0.156435,-0.958444,-1.198200,-2.863210,-0.566343,-0.272314,-0.595420,-0.390833,-0.413941,-0.379332,-0.427614,-1.026840,-0.659641,-0.210309,-0.122017,-1.514860,1.274530
60,2.002000,2.035370,1.227810,1.107290,-0.342765,-0.240926,-1.003450,-1.149900,-2.789040,-0.467942,-0.206039,-0.585746,-0.599398,-0.542073,-0.587011,-0.294885,-1.190090,-0.757313,-0.199064,-0.122040,-1.301830,1.126990
61,2.035370,2.068730,1.059670,0.887899,-0.283098,-0.366031,-0.814210,-1.042320,-2.772510,-0.408507,0.086218,-0.063550,-0.724527,-0.339197,-0.733987,-0.076978,-0.762461,-0.396021,-0.437789,-0.541608,-0.956001,0.981989
62,2.068730,2.102100,0.807843,0.650880,-0.372022,-0.436611,-0.774216,-1.106350,-2.900920,-0.323390,0.161536,0.204685,-0.799487,-0.293325,-0.855565,-0.025293,-0.404502,-0.197898,-0.675668,-0.647570,-0.724269,0.863460
63,2.102100,2.135470,0.718839,0.651924,-0.434491,-0.325206,-0.763639,-1.276000,-3.008690,-0.221217,0.106865,0.224609,-0.743981,-0.126321,-0.706112,-0.069702,-0.263573,-0.108750,-0.997900,-0.866649,-0.841560,0.650963
64,2.135470,2.168830,0.460848,0.397304,-0.527768,-0.561021,-0.628006,-1.201430,-2.869330,-0.261671,0.231399,0.535926,-0.672387,0.192573,-0.371781,-0.253212,0.015776,0.249270,-1.544070,-1.122270,-0.740168,0.426550
65,2.168830,2.202200,0.455903,0.429892,-0.713101,-0.597963,-0.621037,-1.455180,-3.024110,-0.314266,0.348030,0.555526,-0.944057,0.071488,-0.337599,-0.389168,-0.022014,0.311780,-1.781470,-1.426170,-1.022800,0.368833
66,2.202200,2.235570,0.368729,0.360187,-0.782835,-0.647044,-0.553843,-1.484490,-2.957800,-0.331676,0.375896,0.521518,-1.118220,-0.020608,-0.377919,-0.526848,-0.077810,0.291019,-1.796350,-1.456940,-1.162090,0.342822
67,2.235570,2.268930,0.300541,0.338327,-0.810179,-0.566506,-0.565117,-1.425880,-3.056850,-0.388523,0.358234,0.609156,-1.038090,-0.053975,-0.313172,-0.540282,-0.085464,0.301376,-1.895900,-1.447300,-1.280990,0.089651
68,2.268930,2.302300,0.488589,0.511675,-0.736200,-0.515134,-0.441795,-1.244870,-3.228990,-0.331049,0.345138,0.442029,-1.077860,-0.176356,-0.397295,-0.570452,-0.259693,0.155862,-1.678310,-1.429430,-1.406300,-0.094908
69,2.302300,2.335670,0.515127,0.569467,-0.733367,-0.408244,-0.706841,-1.372620,-3.436860,-0.430037,0.191085,0.383897,-1.157090,-0.291488,-0.343749,-0.525021,-0.393557,-0.030667,-1.620680,-1.383670,-1.588880,-0.032757
70,2.335670,2.369030,0.562058,0.627670,-0.723100,-0.305461,-0.825861,-1.499030,-3.470000,-0.290024,0.115298,0.260771,-0.884322,-0.203388,-0.288601,-0.329546,-0.389632,-0.110767,-1.185540,-0.984945,-1.224350,0.247682
71,2.369030,2.402400,0.698059,0.815146,-0.712436,-0.354944,-0.951806,-1.457080,-3.921420,-0.407984,-0.096990,-0.146782,-1.105870,-0.579908,-0.597701,-0.183562,-0.759084,-0.613676,-0.708036,-0.640768,-1.254130,-0.052016
72,2.402400,2.435770,0.675162,0.748776,-0.915147,-0.364537,-1.169080,-1.555230,-4.351210,-0.762920,-0.037378,-0.014065,-1.073250,-0.588263,-0.193767,-0.426786,-0.710313,-0.274100,-1.147940,-1.028140,-1.664970,-0.316627
73,2.435770,2.469130,0.735589,0.788309,-1.044610,-0.364497,-1.197930,-1.586700,-4.584780,-0.866168,0.106114,0.244954,-1.069480,-0.457785,0.257886,-0.722907,-0.393193,-0.024961,-1.409880,-1.173990,-1.598940,-0.352494
74,2.469130,2.502500,0.803852,0.894658,-0.941290,-0.273028,-1.129500,-1.451360,-4.505320,-0.698936,0.080688,0.114742,-1.181730,-0.589119,0.421222,-0.838897,-0.373998,-0.273856,-0.902808,-0.829899,-1.806330,-0.409091
75,2.502500,2.535870,0.884535,1.025330,-0.847858,-0.232405,-1.102730,-1.382220,-4.502630,-0.654362,-0.010933,-0.008608,-1.153970,-0.529164,0.430144,-0.753445,-0.451917,-0.467500,-0.570886,-0.542068,-1.687610,-0.561480
76,2.535870,2.569230,0.877726,1.007890,-0.904251,-0.219379,-1.182420,-1.438430,-4.765620,-0.796317,-0.029404,0.103856,-1.179120,-0.471286,0.539149,-0.865166,-0.294719,-0.295881,-0.775362,-0.566239,-1.544510,-0.822991
77,2.569230,2.602600,0.962513,1.077540,-0.901805,-0.230098,-1.304370,-1.396680,-5.185840,-1.036870,-0.044967,0.154839,-1.259730,-0.522553,0.592832,-0.907225,-0.280032,-0.232937,-0.752438,-0.517837,-1.541730,-0.975915
78,2.602600,2.635970,0.829484,0.993195,-1.005490,-0.276960,-1.411490,-1.371190,-5.299800,-1.186110,-0.129801,0.050188,-1.150270,-0.514570,0.721144,-1.001510,-0.359740,-0.202022,-0.936676,-0.657098,-1.789360,-1.235950
79,2.635970,2.669330,0.858374,1.047900,-0.847766,-0.260141,-1.354980,-1.227730,-5.128600,-1.167710,-0.289830,-0.128720,-1.086500,-0.489751,0.692156,-0.776526,-0.490358,-0.402006,-0.606284,-0.309190,-1.701700,-1.142200
80,2.669330,2.702700,0.981984,1.156200,-0.766687,-0.194079,-1.297710,-1.224650,-4.840640,-0.838384,-0.391078,-0.409160,-1.000450,-0.555882,0.621369,-0.407230,-0.763407,-0.867743,0.030910,-0.016765,-2.123670,-0.756749
81,2.702700,2.736070,1.070310,1.217270,-0.686421,-0.114084,-1.208670,-1.247320,-4.816480,-0.839176,-0.492044,-0.512305,-0.953250,-0.541744,0.558519,-0.232066,-0.915641,-0.986809,0.002389,-0.107485,-2.382080,-0.719885
82,2.736070,2.769430,0.936565,0.994108,-0.767551,-0.199332,-1.134530,-1.253870,-4.894360,-1.188760,-0.339806,0.006974,-0.609874,-0.147153,1.100590,-0.698525,-0.399108,-0.055552,-1.249000,-0.734221,-1.872070,-1.109730
83,2.769430,2.802800,0.787779,0.813327,-0.954120,-0.373263,-1.231680,-1.341280,-5.125680,-1.369100,-0.355629,0.338682,-0.553312,0.297849,1.006460,-1.059600,-0.042608,0.586150,-2.194720,-1.187690,-1.283830,-1.368500
84,2.802800,2.836170,0.774125,0.790928,-0.900309,-0.592983,-1.446120,-1.283190,-5.338540,-1.544480,-0.279456,0.439293,-1.033790,-0.058300,0.349044,-0.541584,-0.236704,0.415038,-1.647060,-0.605615,-0.025169,-1.201100
85,2.836170,2.869530,1.017760,1.114000,-0.894103,-0.555988,-1.440040,-1.192870,-5.308980,-1.141090,0.020241,0.206580,-1.152730,-0.519988,-0.165782,-0.483629,-0.576095,-0.111667,-0.522401,0.076973,-0.703688,-0.995391
86,2.869530,2.902900,0.842521,0.913429,-0.925728,-0.629646,-1.251110,-1.247540,-5.264270,-0.989873,0.305464,0.416319,-1.241830,-0.629840,-1.232570,-0.254779,-0.509108,-0.244577,-0.490868,-0.169807,-0.503124,-1.278610
87,2.902900,2.936270,0.776101,0.784526,-1.167760,-0.595206,-1.011650,-1.342620,-5.363040,-0.980072,0.634566,0.452933,-1.375700,-0.795221,-1.813200,-0.203295,-0.259330,-0.093941,-0.729243,-0.595202,-0.426931,-1.764960
88,2.936270,2.969630,0.691861,0.716481,-1.170430,-0.452018,-0.908553,-1.361960,-5.135210,-0.781258,0.636444,0.451532,-1.181900,-0.708898,-1.794000,-0.185205,-0.137741,-0.032426,-0.744846,-0.749612,-0.285492,-1.941020
89,2.969630,3.003000,0.757540,0.844793,-0.964626,-0.307713,-0.864836,-0.981701,-4.624160,-0.319235,-0.010142,0.001749,-0.864449,-0.794937,-1.165550,-0.112396,-0.450796,-0.424558,-0.368731,-0.632939,-0.673186,-1.623620
90,3.003000,3.036370,0.740829,0.839953,-1.177240,-0.379221,-1.698670,-1.642800,-5.870770,-1.372440,-0.269859,0.354483,-1.271110,-0.467587,-0.752969,-0.532127,-0.378179,0.137714,-1.695910,-1.013610,-0.857199,-2.098610
91,3.036370,3.069730,0.633925,0.691156,-1.181170,-0.491280,-1.754880,-1.545230,-5.771070,-1.656590,-0.496296,0.539446,-0.611267,0.689886,-0.386369,-0.836646,-0.031839,0.772870,-2.573140,-1.436310,-0.827020,-2.034470
92,3.069730,3.103100,0.687458,0.703288,-1.091890,-0.508681,-1.760360,-1.510370,-6.037520,-1.670090,-0.376797,0.661762,-0.735206,0.564062,-0.871964,-0.528896,-0.048945,0.728377,-2.428450,-1.267760,-0.402309,-2.199470
93,3.103100,3.136470,0.825490,0.771314,-1.088360,-0.591456,-1.701820,-1.216120,-5.797700,-1.500080,0.004157,0.741369,-1.303430,-0.136094,-0.949714,-0.286088,-0.115077,0.340363,-1.232640,-0.222604,0.321274,-1.733110
94,3.136470,3.169830,0.943059,1.015770,-0.954999,-0.555219,-1.152860,-0.969562,-5.191830,-1.015250,0.274841,0.483127,-0.905355,-0.288879,-1.215140,-0.290948,-0.425670,-0.119022,-0.484272,0.006335,-0.056012,-1.670940
95,3.169830,3.203200,0.896466,1.005940,-1.016430,-0.553564,-1.126900,-0.964381,-5.156420,-1.048040,0.338548,0.497207,-0.738153,-0.237583,-1.333430,-0.277740,-0.395773,-0.110180,-0.487662,-0.019482,-0.087768,-1.879740
96,3.203200,3.236570,0.833625,1.069110,-1.046720,-0.538990,-0.984383,-0.770916,-5.041500,-0.741449,0.416264,-0.037481,-0.686524,-0.818168,-2.326050,-0.112554,-0.694048,-0.877028,0.554543,0.288167,-0.558095,-1.937930
97,3.236570,3.269930,0.758368,1.031210,-1.049880,-0.419037,-0.854775,-0.704594,-4.842680,-0.461683,0.392947,-0.342151,-0.836285,-1.168310,-2.941290,-0.033819,-0.846563,-1.421170,1.137030,0.466238,-0.959186,-2.020910
98,3.269930,3.303300,0.469169,0.701595,-1.126370,-0.255645,-0.977833,-0.884986,-4.208970,-0.272997,0.081140,-0.161399,-0.496952,-0.706164,-2.024680,0.100960,-0.406371,-0.821476,0.716287,0.196071,-0.471053,-2.264000
99,3.303300,3.336670,0.163310,0.430017,-1.187070,-0.331134,-1.025010,-0.825370,-3.852440,-0.286759,0.053957,-0.016383,-0.404177,-0.628123,-1.129370,0.075923,-0.231280,-0.519987,0.419828,0.123738,-0.471518,-2.428250
100,3.336670,3.370030,0.181758,0.432053,-1.158840,-0.251839,-1.169500,-0.860836,-3.785470,-0.267755,-0.036865,-0.004728,-0.231071,-0.411652,-0.725642,-0.063173,-0.215048,-0.523371,0.389069,0.230956,-0.566271,-2.415580
101,3.370030,3.403400,-0.082727,0.226990,-1.191700,-0.329768,-1.152680,-0.834145,-3.569070,-0.290595,-0.063955,-0.047419,-0.331934,-0.446667,-0.315165,-0.047029,-0.370753,-0.588884,0.483850,0.449930,-0.665031,-2.295640
102,3.403400,3.436770,0.088970,0.390969,-1.180640,-0.150903,-1.177080,-0.796997,-3.697960,-0.360417,-0.167127,-0.113256,-0.469709,-0.407090,0.036286,-0.250594,-0.235536,-0.590980,0.338059,0.412075,-1.072170,-2.318180
103,3.436770,3.470130,0.099230,0.418480,-1.247310,-0.078674,-1.222360,-0.776694,-3.805460,-0.422826,-0.166321,-0.122353,-0.539660,-0.385956,0.238502,-0.420912,-0.163720,-0.534697,0.231119,0.372764,-1.380350,-2.404810
104,3.470130,3.503500,-0.037599,0.247586,-1.316840,-0.157436,-1.210120,-0.785608,-4.208470,-0.666892,-0.055383,0.086732,-0.633510,-0.427686,0.394366,-0.663528,0.020622,-0.247632,-0.127795,0.259395,-1.283680,-2.566270
105,3.503500,3.536870,-0.088064,0.190476,-1.498620,-0.262922,-1.303200,-0.914943,-4.549660,-0.908756,0.105749,0.331401,-0.850034,-0.434838,0.624762,-1.085370,0.261280,0.055881,-0.491809,0.241245,-1.203610,-2.945530
106,3.536870,3.570230,-0.189376,0.016428,-1.606670,-0.371293,-1.290900,-0.993073,-4.483270,-1.025580,0.174612,0.601192,-0.737637,-0.345970,0.684585,-1.221520,0.488417,0.517592,-1.015590,-0.025790,-1.043400,-3.049160
107,3.570230,3.603600,-0.003318,0.175120,-1.618210,-0.378293,-1.652000,-0.897387,-4.771800,-1.160190,-0.017050,0.553418,-1.004440,-0.381995,0.438399,-1.170060,0.529890,0.455813,-0.753508,0.620597,-0.475461,-3.052710
