Frame,StartTime,EndTime,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
16,0.533333,0.566667,1.565960,1.250970,-1.102740,-0.092639,-3.780100,-2.179190,-4.331320,-2.934190,-1.765030,-2.429110,-1.362570,-2.368260,-3.889150,-0.234307,0.679787,-2.177230,3.359190,4.155190,-2.808860,-0.225894
17,0.566667,0.600000,0.990930,0.648742,-1.531730,-0.279873,-4.497650,-2.614400,-4.428240,-3.129880,-2.106620,-2.847650,-1.354000,-2.832900,-4.192040,0.140866,0.733576,-2.362080,4.140070,4.978000,-3.257000,-0.258709
18,0.600000,0.633333,1.326890,0.724045,-1.405600,-1.637700,-5.236810,-3.267790,-4.217890,-3.126390,-2.372040,-2.825590,-1.065670,-2.899300,-4.052220,0.399693,0.378127,-2.571010,4.495190,5.545500,-3.351850,1.722540
19,0.633333,0.666667,1.599510,0.942538,-1.590190,-1.963340,-5.594580,-3.329180,-4.367570,-3.344040,-2.326310,-2.959420,-1.278310,-2.993770,-4.496030,0.509740,0.381068,-2.853490,5.068820,6.181060,-3.904480,2.929860
20,0.666667,0.700000,1.880810,1.036970,-1.457300,-2.189780,-5.509080,-3.414870,-4.086020,-3.330020,-2.286380,-2.642610,-0.916647,-2.598410,-4.075650,0.122001,0.280140,-2.488250,4.556800,5.751040,-3.461940,2.620580
21,0.700000,0.733333,1.202330,0.771014,-1.963370,-1.193260,-5.495820,-3.346100,-4.530240,-3.548560,-2.220330,-2.800640,-1.149640,-2.769950,-4.410580,0.067105,0.616896,-2.701030,4.957640,6.009080,-3.842070,1.109570
22,0.733333,0.766667,1.787050,1.331880,-1.787860,-0.083370,-5.016750,-2.841510,-4.967140,-3.727460,-2.101500,-2.970070,-1.274400,-2.971330,-4.485550,0.077427,0.803336,-2.672870,5.113450,6.029870,-4.012500,0.244392
23,0.766667,0.800000,1.824720,1.512140,-1.675210,0.746811,-4.864610,-2.877620,-5.030260,-3.575300,-2.219040,-3.364490,-1.513640,-3.590750,-5.050660,0.031689,0.604464,-3.287600,6.023980,6.578760,-4.838920,-0.248309
24,0.800000,0.833333,1.899710,1.677610,-1.650630,0.954977,-4.868650,-2.892550,-5.066900,-3.718320,-2.351790,-3.491560,-2.033460,-3.904770,-4.616150,-0.765054,0.350027,-3.403030,6.243160,6.798950,-5.303400,-0.199915
25,0.833333,0.866667,1.574360,1.317600,-1.405370,0.729343,-4.525120,-2.603030,-4.424160,-3.454700,-2.227840,-2.940450,-1.707930,-3.140930,-3.431770,-1.390640,0.463607,-2.667690,4.902160,5.614070,-4.816470,-0.444883
26,0.866667,0.900000,1.295960,0.990967,-0.978221,0.590180,-3.943020,-2.220830,-3.995440,-3.187940,-2.069070,-2.407140,-1.516490,-2.288770,-2.306620,-1.826000,0.458163,-1.894080,3.451180,4.254490,-4.017920,-0.796626
27,0.900000,0.933333,1.081440,0.810905,-0.451448,0.100674,-3.266580,-1.725720,-3.470480,-2.960030,-1.905770,-1.749660,-0.886808,-0.889703,-0.805355,-1.931230,0.552081,-1.082960,1.254750,2.086690,-2.937210,-1.199880
28,0.933333,0.966667,0.462040,0.201962,-0.640772,-0.768923,-3.270040,-1.945460,-2.748070,-2.447440,-1.734500,-1.266150,-0.605457,-0.210795,-0.636317,-2.009160,0.571358,-0.693005,0.344483,1.213710,-2.113500,-0.848153
29,0.966667,1.000000,0.454580,0.202853,-0.636593,-0.760381,-3.258850,-1.940420,-2.751440,-2.445490,-1.731020,-1.281710,-0.613359,-0.214738,-0.641232,-1.999210,0.573750,-0.700197,0.343159,1.203180,-2.115220,-0.834804
30,1.000000,1.033330,0.478395,0.195335,-0.617138,-0.761321,-3.293770,-1.959670,-2.867560,-2.549580,-1.762750,-1.265380,-0.666156,-0.244241,-0.569370,-2.044480,0.563228,-0.710474,0.341434,1.226110,-2.093690,-0.919860
31,1.033330,1.066670,1.799570,0.932105,-0.049617,-2.695190,-4.753350,-2.867330,-3.439250,-2.777270,-2.209340,-1.953770,-0.810724,-1.491820,-2.448670,-0.952779,0.156805,-1.664400,2.904060,4.135550,-2.270120,2.303900
32,1.066670,1.100000,1.694100,0.682121,-0.349039,-2.555200,-4.496280,-2.750810,-3.444540,-2.376680,-1.927280,-1.994650,-0.527493,-1.815990,-2.724250,-0.032010,0.218293,-1.690950,2.999220,4.068610,-2.076550,2.568550
33,1.100000,1.133330,1.864930,1.084970,-0.251835,-1.418650,-4.232700,-2.843210,-4.479330,-2.575810,-1.820050,-2.418110,-1.395660,-2.514660,-3.304190,0.375732,0.182329,-2.187560,3.449080,4.217090,-2.359350,1.409030
34,1.133330,1.166670,1.664970,0.856014,-0.544491,-1.216710,-4.113560,-2.675330,-4.312670,-2.729630,-1.966950,-2.353550,-1.357130,-2.749910,-3.560220,0.569687,0.391932,-2.159070,3.623200,4.424180,-2.305850,0.429253
35,1.166670,1.200000,1.519000,0.992443,-0.691264,-0.557578,-3.726050,-2.237980,-4.458820,-2.833350,-1.711970,-2.380230,-1.362430,-2.416370,-3.501980,0.524659,0.610909,-1.950700,3.158150,3.956970,-2.243360,-0.242663
36,1.200000,1.233330,0.954237,0.553873,-0.739431,-0.474239,-3.520870,-1.960710,-3.372560,-2.677890,-1.673270,-1.979280,-0.984776,-1.773500,-2.863730,-0.384216,0.735745,-1.708620,2.158310,3.006520,-2.174920,-0.938316
37,1.233330,1.266670,1.181720,0.782754,-0.217224,-0.387123,-2.695330,-1.505870,-3.057590,-2.686930,-1.400620,-1.467750,-1.114920,-0.979929,-1.335500,-1.220540,0.502515,-1.239570,0.726054,1.326510,-2.182130,-0.808611
38,1.266670,1.300000,1.123590,0.706345,-0.047354,-0.396200,-2.306870,-1.299760,-2.545720,-2.539030,-1.442320,-0.990940,-0.870284,-0.381093,-0.044568,-2.067500,0.507692,-0.682149,-0.151666,0.466261,-2.270090,-0.978727
39,1.300000,1.333330,1.108990,0.602153,0.026556,-0.363999,-2.365820,-1.391020,-2.437240,-2.341140,-1.600660,-0.892518,-0.689626,-0.032315,0.011300,-2.100300,0.587097,-0.516018,-0.425357,0.232505,-2.097380,-1.335020
40,1.333330,1.366670,1.179970,0.798553,-0.049837,-0.216697,-2.326590,-1.306300,-2.181620,-2.151190,-1.684130,-0.812343,-0.379523,0.540945,0.157816,-2.308270,0.806565,-0.147841,-0.884976,-0.044190,-2.158420,-1.252850
41,1.366670,1.400000,1.576970,1.182580,-0.377919,0.131802,-2.877890,-1.670580,-3.119550,-2.446190,-1.597620,-0.975964,-0.425670,0.027673,-0.526659,-2.042080,0.743374,-0.391755,0.227600,1.345790,-2.194920,-1.143130
42,1.400000,1.433330,1.940980,1.594070,-0.863916,0.557353,-3.812830,-2.270580,-4.309810,-2.941460,-1.872970,-2.050900,-1.014600,-1.915900,-2.336380,-1.564990,0.343115,-1.757230,2.749550,3.621570,-3.379380,-0.776867
43,1.433330,1.466670,2.010870,1.693380,-0.803209,0.633580,-3.714870,-2.278470,-4.475850,-2.656720,-1.759560,-2.513160,-1.026500,-2.014070,-3.530530,-0.741505,0.386604,-2.084140,3.107260,4.005670,-2.881260,-0.909259
44,1.466670,1.500000,1.605700,1.398410,-0.311303,0.360881,-3.141820,-1.896340,-4.780930,-2.265830,-1.240980,-2.430830,-1.518820,-2.098360,-3.410000,0.260838,0.058530,-2.260000,2.537800,2.952050,-2.274990,-0.822636
45,1.500000,1.533330,1.130590,0.799352,-0.086468,0.280952,-2.811060,-1.601810,-4.444660,-1.934580,-0.799487,-1.955800,-2.043450,-2.187890,-3.508660,1.555890,-0.403300,-2.301140,1.908410,1.821680,-1.599370,-1.027170
46,1.533330,1.566670,1.524430,1.336590,-0.172794,0.560870,-2.747930,-1.543970,-4.596970,-1.834850,-0.564422,-2.018290,-1.978330,-2.355920,-4.023950,1.784640,-0.402171,-2.483490,2.249210,1.979020,-1.785370,-0.798588
47,1.566670,1.600000,1.447650,1.197400,-0.488891,0.485540,-2.794650,-1.708430,-4.696480,-2.209740,-0.624494,-1.836760,-1.687060,-1.974860,-3.376190,1.490250,-0.040280,-1.945640,1.617010,1.880520,-1.762250,-0.740742
48,1.600000,1.633330,1.751950,1.586560,-0.447039,0.686074,-2.896100,-1.739700,-4.843960,-2.172190,-0.767607,-1.974520,-1.553700,-2.162300,-3.941100,1.224700,-0.093008,-2.075520,1.907830,2.281100,-1.640300,-0.770746
49,1.633330,1.666670,1.419720,1.120010,-0.540978,0.368655,-2.811450,-1.652150,-4.532390,-2.316110,-0.787896,-2.022140,-1.326450,-1.864500,-3.284180,1.260460,0.162101,-1.760450,1.420160,1.919550,-1.883790,-0.553461
50,1.666670,1.700000,1.761070,1.433980,-0.698174,0.366546,-2.926420,-1.822340,-4.896490,-2.456780,-0.861884,-2.138910,-1.219000,-1.827800,-3.472000,1.212720,0.153902,-1.733870,1.526770,2.071760,-2.079720,-0.452545
51,1.700000,1.733330,1.814360,1.474400,-0.781178,0.320326,-2.859870,-1.751670,-4.950340,-2.414240,-0.897886,-2.116800,-1.146680,-1.670700,-3.270750,1.024670,0.151472,-1.611670,1.530570,2.088420,-2.180000,-0.421702
52,1.733330,1.766670,2.216200,1.799440,-0.578674,0.457105,-2.795100,-1.864780,-5.238810,-2.758130,-0.886041,-2.109060,-1.560000,-2.118400,-3.376190,0.659521,0.127536,-1.899000,1.836660,2.233600,-2.590000,-0.316964
53,1.766670,1.800000,1.738080,1.335210,-0.381997,0.001815,-2.219820,-1.524620,-4.398450,-2.482580,-0.539135,-1.153460,-1.196930,-1.209580,-2.090080,0.174356,0.145204,-1.082290,0.295119,0.848353,-1.584690,-0.552500
54,1.800000,1.833330,1.026080,0.681747,-0.182467,-0.420620,-2.033080,-1.394920,-3.442230,-2.253640,-0.785449,-0.440379,-1.138230,-0.439867,-0.709463,-0.369824,0.015726,-0.391813,-0.866537,-0.315687,-0.855600,-0.855923
55,1.833330,1.866670,1.105750,0.603347,-0.040720,-0.647287,-1.936760,-1.495790,-3.469130,-2.504800,-0.944628,-0.106448,-1.153590,-0.333369,-0.206733,-0.621125,0.143344,-0.109235,-1.442020,-0.855696,-0.682664,-0.763714
56,1.866670,1.900000,1.180800,0.668839,0.077135,-0.641895,-1.739960,-1.353730,-3.320110,-2.411820,-0.947456,-0.176967,-1.098120,-0.432928,-0.288893,-0.507987,0.065256,-0.170757,-1.455930,-0.910378,-0.696099,-0.623862
57,1.900000,1.933330,1.237380,0.700376,-0.000498,-0.580181,-1.705570,-1.322890,-3.341030,-2.267960,-0.650345,-0.476298,-1.073800,-0.691135,-0.631109,-0.243570,0.124399,-0.404152,-1.191730,-0.728832,-1.086390,-0.480573
58,1.933330,1.966670,1.376120,0.757583,0.107675,-0.479864,-1.453990,-1.112780,-3.369070,-2.041680,-0.578897,-0.846008,-1.044430,-1.186570,-1.130900,-0.049228,-0.114522,-1.006260,-0.848664,-0.727763,-1.500690,-0.462108
59,1.966670,2.000000,1.481120,0.929300,0.143712,-0.406146,-1.337910,-0.958067,-3.180620,-1.918370,-0.570302,-1.068550,-1.026310,-1.397730,-1.415690,-0.024875,-0.254085,-1.386710,-0.477633,-0.539079,-1.747110,-0.248531
60,2.000000,2.033330,1.414360,0.882647,0.208318,-0.465329,-1.297310,-0.887753,-3.186800,-1.951490,-0.768327,-1.200010,-0.926167,-1.403350,-1.317430,-0.107630,-0.356350,-1.421950,-0.546057,-0.646936,-1.902490,-0.254739
61,2.033330,2.066670,1.205650,0.667524,0.186700,-0.522433,-1.242130,-0.917959,-2.808980,-1.847190,-0.664881,-1.187040,-1.006880,-1.377510,-1.340460,-0.293664,-0.251278,-1.358450,-0.482855,-0.542003,-1.967620,-0.162390
62,2.066670,2.100000,1.357370,0.789037,0.295118,-0.542738,-1.162040,-0.847279,-3.001770,-1.882860,-0.787132,-1.257270,-1.019130,-1.472540,-1.498540,-0.443189,-0.266224,-1.573640,-0.471615,-0.540820,-2.225700,-0.198514
63,2.100000,2.133330,1.360840,0.987218,0.183993,-0.303856,-1.194720,-0.865524,-3.064220,-1.861340,-0.561149,-1.333840,-1.172500,-1.558270,-1.819210,-0.174837,-0.224663,-1.675720,-0.184584,-0.220563,-2.190780,-0.144007
64,2.133330,2.166670,1.389270,1.042720,0.002365,-0.317990,-1.362410,-0.998859,-3.256590,-1.872440,-0.389362,-1.345340,-1.460700,-1.805240,-2.314320,-0.030095,-0.200879,-1.808150,0.116089,0.102504,-2.156980,-0.221537
65,2.166670,2.200000,1.332090,1.009060,0.067703,-0.288080,-1.298190,-0.963627,-3.290220,-1.934910,-0.358866,-1.308190,-1.480660,-1.901730,-2.378880,0.160973,-0.229446,-1.899980,0.072269,-0.029547,-2.192760,-0.254134
66,2.200000,2.233330,1.477530,1.099340,0.080053,-0.218812,-1.196140,-0.917335,-3.440280,-2.074650,-0.551052,-1.010200,-1.289140,-1.553060,-1.700190,-0.090792,-0.325269,-1.632910,-0.406151,-0.447255,-1.939260,-0.495318
67,2.233330,2.266670,1.406920,1.078830,0.067409,-0.167108,-1.265100,-0.963342,-3.473570,-2.078380,-0.591956,-1.079240,-1.302120,-1.602790,-1.784260,-0.010984,-0.359736,-1.698440,-0.360358,-0.434186,-1.940370,-0.514970
68,2.266670,2.300000,1.249440,0.807425,0.251193,-0.183269,-1.305420,-0.930167,-3.391470,-2.035150,-0.707515,-1.215570,-1.329030,-1.736960,-1.854230,0.048511,-0.312840,-1.869990,-0.137994,-0.271693,-2.160360,-0.537097
69,2.300000,2.333330,1.408540,0.868478,0.257409,-0.205859,-1.229600,-0.839870,-3.521530,-1.981660,-0.679839,-1.117650,-1.270970,-1.721900,-1.722040,0.011133,-0.299243,-1.856010,-0.184008,-0.341406,-2.261210,-0.515008
70,2.333330,2.366670,1.391520,0.857552,0.202088,-0.135155,-1.348680,-0.915250,-3.701180,-2.030650,-0.649177,-1.276870,-1.301200,-1.719350,-1.865930,0.036775,-0.289519,-1.869900,-0.102574,-0.232186,-2.385360,-0.551629
71,2.366670,2.400000,1.630130,1.058530,0.154770,-0.158568,-1.086120,-0.808255,-3.675260,-2.068160,-0.723218,-1.131400,-1.097570,-1.481830,-1.517240,-0.325330,-0.364111,-1.688620,-0.401219,-0.512681,-2.562560,-0.685345
72,2.400000,2.433330,2.094590,1.635640,0.012889,0.039272,-1.208740,-1.035160,-3.796130,-2.115430,-0.749782,-1.094350,-0.959804,-1.081570,-1.396610,-0.803005,-0.296464,-1.367530,-0.778358,-0.648504,-2.460910,-0.547780
73,2.433330,2.466670,1.911830,1.384220,0.068751,-0.101632,-1.188790,-1.056970,-3.676870,-2.269640,-0.846799,-1.022160,-0.970468,-0.948472,-0.995439,-1.252790,-0.217090,-1.132240,-0.963637,-0.695195,-2.288480,-0.729632
74,2.466670,2.500000,1.555150,1.045000,0.095240,-0.171572,-1.388400,-1.310000,-3.237820,-2.211690,-0.838887,-0.861935,-1.106170,-0.830219,-0.706425,-1.134970,-0.031193,-1.008710,-0.863960,-0.489119,-2.293150,-0.635840
75,2.500000,2.533330,1.543620,1.245800,-0.145678,-0.129313,-1.335190,-1.132320,-2.875120,-1.979950,-0.614689,-0.495684,-1.088480,-0.371134,-0.263591,-1.264160,0.125828,-0.536908,-0.962071,-0.481038,-1.771940,-0.541900
76,2.533330,2.566670,1.159980,0.879030,-0.138481,-0.421842,-1.388270,-1.168200,-2.692940,-1.858040,-0.577656,-0.106000,-1.137520,-0.081110,-0.022847,-1.219580,0.232641,-0.178571,-1.298460,-0.634641,-0.990725,-0.706814
77,2.566670,2.600000,1.121340,0.893601,-0.133785,-0.286725,-1.917620,-1.673650,-2.821180,-1.680460,-0.556738,-0.028178,-1.169040,0.038554,-0.235454,-0.841612,0.177749,-0.110293,-1.214060,-0.558162,-0.666492,-0.315640
78,2.600000,2.633330,1.498380,1.385050,-0.581631,-0.346441,-2.303650,-1.740320,-2.587100,-1.112840,-0.811932,-0.346466,-0.401362,0.612184,-0.610427,-0.925351,0.001320,-0.186240,-0.876377,-0.289133,-1.404850,0.685847
79,2.633330,2.666670,1.199270,0.897347,-0.680871,-1.988990,-2.710680,-1.881430,-2.600110,-1.292080,-0.792146,-0.594483,-0.172320,0.302333,-1.430720,-0.905662,0.440228,-0.073275,-0.643207,0.164800,-1.771280,1.763500
80,2.666670,2.700000,1.123850,0.776738,-0.619048,-2.290850,-2.522480,-1.775570,-2.346100,-1.281750,-0.821401,-0.441770,-0.295155,0.305155,-1.737320,-1.136420,0.369714,-0.068707,-0.627192,0.167418,-1.566540,1.858260
81,2.700000,2.733330,0.939873,0.714447,-0.797749,-1.778880,-2.561160,-1.754940,-2.373670,-1.597820,-0.983063,-0.543678,-0.426137,0.127055,-1.484280,-1.095480,0.396306,-0.111579,-0.388520,0.439186,-1.389660,0.573783
82,2.733330,2.766670,0.802860,0.628544,-0.949966,-1.485160,-2.463430,-1.713710,-2.783790,-1.519980,-0.890652,-0.699382,-0.341994,-0.170178,-2.002630,-0.825329,0.405713,-0.279632,0.055094,0.904559,-1.134930,0.306791
83,2.766670,2.800000,1.103040,0.743435,-0.927339,-1.204170,-2.583110,-1.668920,-2.954290,-1.807640,-1.076480,-1.118250,-0.466299,-0.685549,-2.297600,-0.552956,0.403151,-0.577642,0.747052,1.495220,-1.515600,0.014451
84,2.800000,2.833330,1.174750,0.896780,-0.550094,-0.604458,-2.591750,-1.785280,-3.419920,-1.986840,-1.111590,-1.569660,-0.881412,-1.310740,-2.765900,-0.018368,0.450302,-0.938200,1.340970,1.903030,-1.761510,-0.342656
85,2.833330,2.866670,1.137230,0.862701,-0.593593,-0.628205,-2.618480,-1.781460,-3.465230,-1.948920,-1.085040,-1.519310,-0.838713,-1.296780,-2.778020,-0.000245,0.450281,-0.926789,1.276630,1.837450,-1.733800,-0.344989
86,2.866670,2.900000,0.992223,0.667344,-0.374934,-0.671419,-2.090020,-1.535180,-3.443410,-1.627500,-0.757758,-1.518610,-1.195380,-1.228380,-2.648670,0.750757,0.257028,-1.075020,0.864299,1.208470,-1.811000,-0.540165
87,2.900000,2.933330,1.503590,1.295470,-0.258918,-0.373421,-1.537120,-1.273820,-3.956700,-1.825020,-0.045296,-1.061480,-1.735390,-1.751980,-2.951010,0.921939,-0.201491,-1.415800,0.592276,0.547766,-1.621470,-0.555884
88,2.933330,2.966670,1.640650,1.431410,-0.224023,-0.204534,-1.490580,-1.222500,-4.148050,-1.799680,-0.002887,-0.795699,-1.679120,-1.755730,-3.100120,1.085120,-0.476001,-1.491690,0.298320,0.024761,-1.494790,-0.524659
89,2.966670,3.000000,1.338020,1.088930,-0.144675,-0.199737,-1.494260,-1.214890,-3.904480,-1.682850,-0.034745,-0.743585,-1.639570,-1.716920,-3.066390,1.288650,-0.484257,-1.393900,0.220258,-0.098788,-1.407500,-0.683585
90,3.000000,3.033330,1.671480,1.427280,-0.150375,0.018274,-1.581830,-1.145800,-4.324400,-1.977450,-0.093797,-1.027340,-1.977320,-2.068980,-3.729560,1.356130,-0.596217,-1.980800,0.791437,0.228348,-1.651720,-0.518059
91,3.033330,3.066670,1.973760,1.757360,-0.311224,0.146752,-1.732420,-1.276580,-4.507310,-1.904010,-0.115669,-1.521730,-1.958960,-2.160860,-4.089420,0.767526,-0.391522,-2.077670,1.489560,1.331600,-2.137730,-0.427554
92,3.066670,3.100000,1.836070,1.528860,-0.456824,0.357970,-2.154550,-1.473530,-4.664390,-1.760920,-0.739702,-2.277200,-1.340780,-1.978630,-3.823860,0.998520,-0.005767,-2.099360,2.186020,2.249760,-2.951620,-0.575343
93,3.100000,3.133330,2.528480,2.271510,-0.575943,0.658154,-2.239490,-1.656690,-5.111280,-2.005840,-0.732928,-2.272300,-1.612950,-1.988900,-3.706160,0.339211,-0.073106,-2.035020,2.404360,2.425220,-3.257850,-0.460416
94,3.133330,3.166670,1.967280,1.735810,-0.506392,0.370874,-2.183390,-1.627230,-4.630230,-1.814880,-0.740415,-1.905130,-1.449440,-1.725200,-3.710390,0.145976,-0.202659,-2.147690,1.849070,2.039850,-2.712320,-0.665589
95,3.166670,3.200000,2.410730,2.082690,-0.352202,0.504445,-1.820030,-1.390900,-4.888060,-2.399360,-0.765719,-1.572630,-1.392020,-1.624800,-2.444780,-0.492700,-0.554429,-2.027230,0.367834,0.424352,-2.684950,-0.947749
96,3.200000,3.233330,2.271850,1.947380,-0.232755,0.199749,-1.668460,-1.303710,-4.815760,-2.897800,-1.747120,-1.541930,-0.551067,-0.558079,-0.904771,-1.427590,-0.844460,-0.995225,-1.264440,-1.027070,-2.695160,-1.596040
97,3.233330,3.266670,2.740050,2.379490,-0.319871,0.232887,-2.223480,-1.737110,-5.236090,-3.218880,-1.693100,-1.752330,-0.668897,-0.753247,-1.265970,-1.076630,-0.783697,-1.093090,-0.896510,-0.830778,-2.909840,-0.511264
98,3.266670,3.300000,1.578110,0.962219,0.209032,-1.666920,-2.118370,-1.760010,-3.166670,-2.545370,-1.047450,-1.227750,-1.071440,-0.896529,-0.640267,-0.887689,-0.389628,-0.994398,-0.645959,-0.634076,-2.583520,1.455850
99,3.300000,3.333330,1.314150,0.625784,0.523676,-2.274410,-2.701960,-2.052460,-2.753890,-2.394730,-1.243140,-1.355270,-1.198360,-1.138640,-0.786603,-1.149220,-0.363105,-1.291250,-0.015694,0.120860,-2.752490,1.941470
100,3.333330,3.366670,2.265050,1.782210,-0.061374,-1.106190,-2.581650,-1.813340,-3.338520,-2.925400,-1.164300,-1.339670,-1.312580,-0.979521,-0.460342,-1.382130,-0.424228,-0.860779,-0.002812,0.382395,-2.407370,1.206080
101,3.366670,3.400000,2.358570,1.857860,-0.300955,-0.766751,-2.138990,-1.491290,-3.434600,-3.049910,-1.166350,-0.944247,-1.249130,-0.481366,0.028237,-1.675520,-0.297103,-0.662732,-0.349414,0.065930,-2.063110,0.084560
102,3.400000,3.433330,1.919730,1.521230,-0.432621,-0.547562,-1.995010,-1.355960,-3.579680,-2.756420,-1.119180,-0.956615,-1.238200,-0.370575,-0.417989,-1.722560,-0.099960,-0.783124,-0.415942,-0.023681,-1.863100,-0.753160
103,3.433330,3.466670,1.946110,1.567570,-0.348025,-0.671991,-1.940600,-1.300190,-2.983950,-2.176490,-1.070170,-1.066460,-1.115130,-0.211670,-0.972387,-1.698110,0.132920,-0.792017,-0.110310,0.195300,-1.998650,-0.703979
104,3.466670,3.500000,2.257000,1.948140,-0.269297,-0.362345,-1.879690,-1.500190,-3.923880,-2.451720,-0.902208,-1.334470,-1.524050,-1.285730,-1.876400,-0.717635,-0.463636,-1.428650,0.331485,0.331837,-2.102750,-0.664837
105,3.500000,3.533330,2.181200,1.779370,-0.060418,-0.354506,-1.539430,-1.403150,-3.851210,-2.464100,-0.919642,-1.371510,-1.268010,-1.303410,-1.835830,-0.554804,-0.551279,-1.535490,-0.049104,-0.346918,-2.543620,-0.589869
106,3.533330,3.566670,2.119100,1.634390,0.044822,-0.633452,-1.391040,-1.265380,-3.788640,-2.691000,-1.591260,-1.551520,-1.054130,-1.146320,-1.456940,-1.207380,-0.661045,-1.378030,-0.750874,-1.093330,-2.747180,-0.825782
107,3.566670,3.600000,2.161850,1.677500,0.025081,-0.641165,-1.362630,-1.249950,-3.908790,-2.721830,-1.671480,-1.626780,-1.074890,-1.217600,-1.440970,-1.256060,-0.768699,-1.435930,-0.802782,-1.161250,-2.682040,-0.857588
