Frame,StartTime,EndTime,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
15,0.500500,0.533867,-1.014680,-1.194560,-1.071290,-2.277410,-3.056090,-2.884540,-3.699980,-1.471890,-2.556970,-0.988291,-1.334120,0.370977,0.191443,-1.476110,-1.088930,-0.316978,-3.250150,-2.112930,-2.267270,1.461720
16,0.533867,0.567233,-1.147710,-1.269130,-1.115290,-2.199430,-2.947450,-2.829850,-3.572180,-1.308220,-2.488140,-0.981873,-1.420170,0.241640,0.119129,-1.364090,-1.138700,-0.445699,-3.188080,-2.172380,-2.315270,1.214710
17,0.567233,0.600600,-1.083760,-1.215890,-0.831150,-2.095200,-2.702080,-2.606750,-3.128910,-0.931978,-2.411220,-1.143620,-1.571160,-0.152973,0.090536,-1.132730,-1.440670,-0.755944,-2.731360,-2.081740,-2.514550,1.363690
18,0.600600,0.633967,-1.131920,-1.304140,-0.658956,-2.049570,-2.348580,-2.526220,-2.585950,-0.650931,-2.277420,-0.949397,-1.516770,0.018650,0.179011,-1.086010,-1.323050,-0.636147,-2.698340,-2.129840,-2.362370,1.603150
19,0.633967,0.667333,-0.877776,-1.097740,-0.408175,-1.761750,-2.039170,-2.217760,-2.181910,-0.403092,-2.034750,-0.983201,-1.324620,-0.076061,0.382860,-0.849648,-1.353080,-0.549167,-2.298340,-1.953870,-2.273070,1.498150
20,0.667333,0.700700,-0.801317,-1.126200,-0.109013,-1.739320,-1.927800,-1.951250,-1.927460,-0.483405,-2.151080,-0.898619,-1.461710,-0.075875,0.563540,-1.007370,-1.349240,-0.469541,-2.330320,-1.950640,-2.308790,1.573300
21,0.700700,0.734067,-0.813557,-1.159240,-0.077676,-1.746000,-1.872020,-2.014900,-1.775900,-0.312120,-2.085810,-0.880453,-1.366300,0.087446,0.566342,-0.977900,-1.366770,-0.454008,-2.352450,-1.937110,-2.319720,1.752830
22,0.734067,0.767433,-0.735106,-1.165290,0.051990,-1.760300,-1.842920,-1.918120,-1.661120,-0.405864,-2.152610,-0.786184,-1.395790,0.164712,0.629389,-1.105090,-1.297270,-0.360778,-2.506680,-1.963480,-2.253190,1.772800
23,0.767433,0.800800,-0.882210,-1.282180,0.090254,-1.824710,-1.801530,-1.821690,-1.562130,-0.369805,-2.011070,-0.611370,-1.203380,0.525623,0.675246,-1.234910,-1.197340,-0.112522,-2.568930,-1.854230,-1.936590,1.742070
24,0.800800,0.834167,-0.790703,-1.216270,0.095577,-1.752630,-1.595050,-1.788070,-1.337040,-0.063185,-2.023220,-0.752969,-1.168260,0.315786,0.552752,-1.058330,-1.329820,-0.312585,-2.426850,-1.899870,-2.203300,1.821720
25,0.834167,0.867533,-0.710568,-1.227580,0.224953,-1.727930,-1.422020,-1.667270,-1.289390,-0.155308,-1.820260,-0.492399,-1.216590,0.404224,0.517258,-1.020890,-1.225210,-0.097756,-2.543210,-1.896900,-1.939220,1.847210
26,0.867533,0.900900,-0.732413,-1.135590,0.119078,-1.648560,-1.323810,-1.694590,-1.248800,0.076899,-1.743460,-0.582830,-1.161980,0.338342,0.467852,-1.045090,-1.256500,-0.235655,-2.371700,-1.835670,-2.136810,1.826260
27,0.900900,0.934267,-0.809094,-1.245310,0.110056,-1.760630,-1.450980,-1.712590,-1.367910,-0.083476,-1.768800,-0.444066,-1.210990,0.485371,0.461685,-1.144760,-1.132600,-0.024389,-2.600210,-1.867400,-1.944810,1.692450
28,0.934267,0.967633,-0.740206,-1.132800,0.165455,-1.658240,-1.303420,-1.658390,-1.252250,0.118567,-1.634910,-0.488327,-1.425820,0.046400,0.466411,-0.957302,-1.211830,-0.301861,-2.361230,-1.964400,-2.321980,1.653000
29,0.967633,1.001000,-0.715015,-1.149480,0.199704,-1.647580,-1.301940,-1.552110,-1.268550,0.140612,-1.582470,-0.416843,-1.360050,-0.013676,0.319087,-0.831612,-1.192260,-0.141428,-2.300680,-1.958060,-2.099040,1.534600
30,1.001000,1.034370,-0.776606,-1.194980,0.186779,-1.613980,-1.233950,-1.491330,-1.336940,0.106363,-1.585220,-0.501026,-1.412050,-0.076651,0.226388,-0.786286,-1.260770,-0.243326,-2.236750,-1.931400,-2.107200,1.468970
31,1.034370,1.067730,-0.843880,-1.210460,0.028747,-1.708590,-1.473040,-1.678750,-1.602310,-0.132280,-1.710940,-0.547142,-1.488850,-0.026218,0.270281,-0.931846,-1.346970,-0.240617,-2.388990,-1.936780,-2.089750,1.442900
32,1.067730,1.101100,-0.861942,-1.253380,-0.023253,-1.716090,-1.556410,-1.693960,-1.697900,-0.100603,-1.941500,-0.720077,-1.344940,0.104686,0.267508,-0.976626,-1.382550,-0.304792,-2.393790,-1.968060,-2.184720,1.521020
33,1.101100,1.134470,-0.873338,-1.223240,0.083743,-1.643200,-1.536390,-1.662660,-1.447620,0.067941,-1.928480,-0.806467,-1.249750,0.133754,0.284781,-0.851792,-1.433810,-0.402151,-2.191970,-1.922790,-2.203930,1.598530
34,1.134470,1.167830,-0.793146,-1.153450,-0.052297,-1.670920,-1.599680,-1.746780,-1.789730,-0.200457,-1.867010,-0.655676,-1.395490,0.000443,0.285682,-0.868291,-1.310620,-0.339942,-2.376700,-1.960700,-2.158340,1.566420
35,1.167830,1.201200,-0.882752,-1.293000,-0.129334,-1.786660,-1.802390,-1.834040,-2.164160,-0.684735,-1.896170,-0.459031,-1.373310,0.353597,0.489349,-1.178010,-1.048310,0.060994,-2.856770,-1.960630,-1.729460,1.457970
36,1.201200,1.234570,-0.772398,-1.067000,-0.405459,-1.759040,-1.898100,-2.083530,-2.523260,-0.775736,-1.897680,-0.495687,-1.438750,0.179329,0.369867,-1.133660,-1.087040,-0.051781,-2.793680,-1.893840,-1.899550,1.393460
37,1.234570,1.267930,-0.528086,-0.841957,-0.464821,-2.145630,-1.694020,-1.940130,-2.341640,-0.616883,-1.666500,-0.389812,-1.535420,-0.033610,0.061186,-0.945718,-1.166020,-0.170810,-2.548630,-1.833830,-2.112200,1.840700
38,1.267930,1.301300,-0.201525,-0.643484,-0.355073,-2.616900,-1.690860,-2.219420,-1.827420,-0.495556,-1.375750,0.247867,-1.008990,0.824382,0.073730,-1.145600,-0.665838,0.395662,-2.673650,-1.533370,-1.245400,2.334240
39,1.301300,1.334670,-0.226327,-0.658375,-0.541321,-2.833890,-1.747760,-2.356300,-2.113560,-0.418371,-1.249960,0.279511,-0.815806,1.068870,0.159193,-1.167930,-0.529126,0.600986,-2.766030,-1.458910,-1.077300,2.437530
40,1.334670,1.368030,-0.400173,-0.842879,-0.710466,-2.980660,-1.947030,-2.535990,-2.422600,-0.518669,-1.368400,0.211451,-0.913660,1.078390,0.249756,-1.193060,-0.494698,0.636365,-2.877820,-1.527250,-1.142090,2.229670
41,1.368030,1.401400,-0.430986,-0.799909,-0.767934,-2.518470,-1.675330,-2.115070,-2.492650,-0.698081,-1.299180,0.008900,-1.059900,0.779984,0.309895,-1.241240,-0.685279,0.360315,-2.747630,-1.546100,-1.368190,1.898630
42,1.401400,1.434770,-0.444560,-0.747913,-0.804018,-2.327340,-1.714530,-2.115230,-2.608790,-0.568014,-1.635400,-0.407728,-1.124440,0.462321,0.245321,-1.156490,-0.930192,-0.012815,-2.510810,-1.650750,-1.947830,1.662760
43,1.434770,1.468130,-0.501109,-0.746250,-0.874607,-2.304000,-1.895180,-2.281760,-2.761780,-0.582187,-1.714310,-0.505340,-1.093880,0.539467,0.366874,-1.206230,-0.896513,-0.008450,-2.479650,-1.638710,-1.992160,1.515740
44,1.468130,1.501500,-0.499079,-0.679860,-0.994684,-2.087740,-2.083050,-2.199520,-3.141130,-0.667439,-1.982690,-0.802203,-1.238800,0.234208,0.177529,-1.128740,-1.102870,-0.333429,-2.384750,-1.694650,-2.260400,1.456080
45,1.501500,1.534870,-0.454450,-0.666946,-0.959425,-2.147550,-2.343540,-2.330270,-3.452440,-0.967447,-2.037750,-0.757222,-1.218520,0.382918,0.247823,-1.213960,-1.091230,-0.164263,-2.505200,-1.634520,-2.147390,1.475660
46,1.534870,1.568230,-0.487459,-0.714348,-0.990631,-2.207760,-2.423380,-2.355860,-3.553900,-1.117670,-2.097570,-0.789565,-1.200880,0.446028,0.358759,-1.304790,-1.051540,-0.109174,-2.578180,-1.621110,-2.106200,1.378820
47,1.568230,1.601600,-0.449714,-0.696914,-0.965359,-2.266340,-2.355330,-2.404270,-3.483940,-1.092860,-1.971170,-0.751151,-1.264890,0.437744,0.502920,-1.320790,-1.044310,-0.087843,-2.499930,-1.635680,-2.085380,1.295090
48,1.601600,1.634970,-0.506862,-0.755111,-0.937873,-2.255330,-2.308150,-2.554310,-3.315960,-0.948606,-1.917580,-0.685785,-1.305070,0.380481,0.359585,-1.256580,-0.937131,-0.055051,-2.457590,-1.675460,-2.097570,1.256860
49,1.634970,1.668330,-0.550355,-0.739628,-0.926564,-2.065430,-2.148320,-2.312930,-3.168970,-0.678089,-1.857970,-0.800687,-1.300580,0.063832,0.290782,-1.038850,-1.112480,-0.345312,-2.083770,-1.577610,-2.232490,1.248370
50,1.668330,1.701700,-0.496051,-0.651377,-0.944625,-2.047160,-2.231020,-2.458620,-3.155700,-0.811580,-1.859050,-0.802783,-1.400060,0.154399,0.461364,-1.214830,-1.130410,-0.316482,-2.058030,-1.547920,-2.167840,1.254900
51,1.701700,1.735070,-0.455760,-0.661590,-0.911503,-2.067630,-2.235150,-2.502270,-2.861930,-0.478007,-1.861360,-0.804327,-0.898480,0.447018,0.533604,-1.058070,-1.082090,-0.221550,-2.005250,-1.465210,-2.013660,1.252130
52,1.735070,1.768430,-0.458369,-0.678824,-0.859405,-2.054720,-2.165890,-2.598780,-2.933060,-0.563734,-1.738170,-0.625404,-0.739737,0.662190,0.535593,-1.189170,-0.936516,0.010494,-2.358130,-1.631800,-1.850490,1.412990
53,1.768430,1.801800,-0.414987,-0.577338,-0.859089,-1.903230,-2.244010,-2.581300,-3.207850,-0.672120,-1.830930,-0.698318,-0.796709,0.704602,0.726443,-1.202140,-0.852341,0.017854,-2.430520,-1.750390,-1.789340,1.253580
54,1.801800,1.835170,-0.363829,-0.525687,-0.832465,-1.736930,-2.183980,-2.538270,-3.067180,-0.503619,-1.898620,-0.808523,-0.661637,0.650879,0.606720,-1.185780,-0.886168,-0.090550,-2.307190,-1.816700,-1.987290,1.314970
55,1.835170,1.868530,-0.381172,-0.541521,-0.885797,-1.718250,-2.139100,-2.529970,-3.059770,-0.441232,-1.762140,-0.783134,-0.647513,0.645010,0.652349,-1.131490,-0.874241,-0.118631,-2.172260,-1.716720,-1.909170,1.267760
56,1.868530,1.901900,-0.360403,-0.523577,-0.958994,-1.656940,-2.254520,-2.511390,-3.153550,-0.448058,-1.846530,-0.839421,-0.703625,0.528005,0.581718,-0.968204,-0.916954,-0.267624,-1.954110,-1.499320,-1.878050,1.208160
57,1.901900,1.935270,-0.324714,-0.496726,-1.019560,-1.740330,-2.551400,-2.564370,-3.526480,-0.722002,-2.140890,-0.943147,-1.047290,0.334094,0.335315,-0.992978,-0.987567,-0.369671,-2.058950,-1.529700,-2.002830,1.023930
58,1.935270,1.968630,-0.415367,-0.563951,-1.088680,-1.771230,-2.683390,-2.591720,-3.794380,-1.046680,-2.258830,-0.984650,-1.158930,0.372329,0.345029,-1.171960,-0.984561,-0.238190,-2.381190,-1.691020,-2.126350,0.855778
59,1.968630,2.002000,-0.427089,-0.584656,-1.167050,-1.736010,-2.490690,-2.562110,-3.782460,-1.089970,-2.013780,-0.798176,-1.239350,0.434713,0.281202,-1.247940,-0.875821,-0.076929,-2.523500,-1.757270,-1.969160,0.747323
60,2.002000,2.035370,-0.523131,-0.626975,-1.308200,-1.609080,-2.542380,-2.739830,-4.118680,-1.363040,-1.735550,-0.374555,-1.258910,0.568576,0.232719,-1.303720,-0.613803,0.234182,-2.859540,-1.745640,-1.566950,0.685642
61,2.035370,2.068730,-0.574571,-0.709608,-1.269530,-1.664700,-2.443490,-2.714660,-3.990790,-1.289000,-1.643770,-0.300418,-1.208820,0.623774,0.259634,-1.264610,-0.583564,0.334943,-2.911680,-1.801220,-1.533390,0.776719
62,2.068730,2.102100,-0.553294,-0.651311,-1.281980,-1.560170,-2.549030,-2.632450,-4.040560,-1.315170,-1.749910,-0.476550,-1.257020,0.429873,0.305608,-1.127170,-0.722001,0.131180,-2.665610,-1.664920,-1.697750,0.641740
63,2.102100,2.135470,-0.515587,-0.652933,-1.269830,-1.625980,-2.679600,-2.748590,-4.082690,-1.430650,-1.845020,-0.432906,-1.187200,0.529711,0.272329,-1.179010,-0.637193,0.211628,-2.814810,-1.722510,-1.602470,0.713922
64,2.135470,2.168830,-0.494454,-0.653027,-1.254850,-1.740290,-2.637840,-2.717940,-3.935240,-1.271720,-1.870120,-0.545662,-1.087920,0.513687,0.232265,-1.092700,-0.746968,0.114886,-2.725760,-1.749070,-1.777830,0.964462
65,2.168830,2.202200,-0.013556,-0.149356,-0.835384,-2.159060,-2.317980,-2.523900,-3.318670,-1.074660,-1.743890,-0.363446,-1.150000,0.200835,-0.286633,-0.919863,-0.928374,-0.027053,-2.439440,-1.671430,-1.887100,2.054810
66,2.202200,2.235570,0.290291,0.211964,-0.659476,-1.735510,-2.010820,-2.196950,-2.843770,-0.895319,-1.308790,-0.064160,-1.007900,0.514955,0.186863,-1.009080,-0.682357,0.224790,-2.420230,-1.633370,-1.746770,2.570000
67,2.235570,2.268930,-0.075280,-0.186162,-0.755677,-2.026500,-1.910190,-2.288560,-2.580560,-0.707417,-1.147840,0.280806,-0.954401,0.651453,0.290326,-0.903885,-0.518737,0.520213,-2.491260,-1.508950,-1.278550,2.599860
68,2.268930,2.302300,-0.122656,-0.373916,-1.007040,-2.660090,-2.230170,-2.740920,-3.180160,-1.081990,-1.352400,0.205422,-1.163190,0.680089,0.069501,-1.160830,-0.498758,0.484800,-2.731030,-1.621020,-1.232880,2.035590
69,2.302300,2.335670,-0.175737,-0.477894,-1.014060,-2.522040,-2.187600,-2.643250,-3.345770,-1.131170,-1.393200,0.129693,-1.195170,0.624110,0.140465,-1.187230,-0.583497,0.420406,-2.757430,-1.624680,-1.367560,1.723230
70,2.335670,2.369030,-0.360783,-0.714516,-1.014700,-2.450630,-2.203040,-2.621030,-3.299940,-0.983882,-1.540630,-0.162885,-0.998881,0.688660,0.292479,-1.100180,-0.746555,0.320199,-2.644270,-1.669470,-1.545810,1.625510
71,2.369030,2.402400,-0.260608,-0.502359,-0.913284,-1.848720,-1.910290,-2.194760,-3.149870,-0.785248,-1.557090,-0.407531,-1.156600,0.136309,0.087277,-0.930431,-1.008710,-0.149612,-2.365010,-1.696510,-1.874750,1.461950
72,2.402400,2.435770,-0.152290,-0.378800,-0.760128,-1.720430,-1.657030,-2.066460,-2.607900,-0.320254,-1.450680,-0.575185,-0.879398,0.223191,-0.010700,-0.785402,-1.116380,-0.350172,-2.000760,-1.614470,-1.961660,1.665830
73,2.435770,2.469130,-0.207678,-0.403762,-0.689975,-1.632060,-1.525070,-2.043280,-2.322600,0.028946,-1.453290,-0.664984,-0.730872,0.432837,-0.118277,-0.859108,-1.064490,-0.365759,-1.823080,-1.557660,-2.025660,1.858130
74,2.469130,2.502500,-0.245141,-0.444455,-0.704028,-1.623150,-1.444920,-1.993980,-2.251500,0.124332,-1.423080,-0.671332,-0.654363,0.524305,-0.092276,-0.910795,-0.998820,-0.335876,-1.794240,-1.549420,-2.045450,1.729460
75,2.502500,2.535870,-0.175652,-0.350004,-0.599555,-1.329840,-1.434170,-1.915260,-2.106750,0.267701,-1.430270,-0.717183,-0.717093,0.409681,-0.090144,-0.860469,-0.999437,-0.449761,-1.600310,-1.518800,-2.194410,1.636380
76,2.535870,2.569230,-0.227910,-0.425728,-0.677012,-1.562430,-1.584820,-1.974160,-2.320930,-0.045877,-1.471670,-0.657008,-0.837469,0.329929,0.013191,-0.874646,-0.986260,-0.299281,-1.876580,-1.663600,-2.210900,1.569480
77,2.569230,2.602600,-0.084380,-0.308346,-0.608068,-1.463000,-1.561280,-1.992550,-2.381600,-0.094568,-1.458760,-0.596962,-0.873860,0.290020,-0.038521,-0.869362,-0.956403,-0.279549,-1.952040,-1.728950,-2.249140,1.578500
78,2.602600,2.635970,-0.112124,-0.330753,-0.702280,-1.553440,-1.576700,-2.107220,-2.540530,-0.304292,-1.253630,-0.310797,-0.961769,0.396881,-0.027298,-0.928506,-0.803635,-0.014618,-2.186790,-1.710790,-1.976290,1.628660
79,2.635970,2.669330,-0.113744,-0.350146,-0.692500,-1.597990,-1.356200,-2.117550,-2.483100,-0.236728,-0.952153,-0.028090,-1.018030,0.443374,-0.088410,-0.927757,-0.707036,0.164015,-2.271910,-1.705100,-1.814150,1.597100
80,2.669330,2.702700,-0.248136,-0.432120,-0.815798,-1.548980,-1.200990,-2.136610,-2.530790,-0.193329,-0.543597,0.343293,-1.172160,0.528282,0.021891,-0.890278,-0.551685,0.404994,-2.267350,-1.540870,-1.545240,1.512330
81,2.702700,2.736070,-0.292305,-0.388321,-0.819889,-1.341390,-0.802252,-2.087030,-2.602720,-0.037027,0.023837,0.637037,-1.456920,0.429112,-0.260980,-0.558065,-0.244473,0.409795,-1.818700,-1.220280,-0.907729,1.280550
82,2.736070,2.769430,-0.316935,-0.420120,-0.853649,-1.333270,-0.781904,-2.073500,-2.716690,-0.088828,0.032844,0.586480,-1.491560,0.359974,-0.281987,-0.575086,-0.309477,0.348247,-1.790940,-1.210680,-0.924143,1.289050
83,2.769430,2.802800,-0.322049,-0.415567,-0.858063,-1.303800,-1.027560,-2.134040,-2.779750,-0.121691,-0.194734,0.611688,-1.347540,0.502478,-0.000707,-0.653430,-0.326918,0.499371,-2.136470,-1.400360,-1.209240,1.226670
84,2.802800,2.836170,-0.211027,-0.363700,-0.697504,-1.338410,-1.031490,-2.091680,-2.914150,-0.207609,-0.386580,0.309801,-1.183000,0.523613,0.085765,-0.837442,-0.594665,0.360220,-2.350720,-1.669170,-1.572800,1.488380
85,2.836170,2.869530,-0.162069,-0.421553,-0.639953,-1.601270,-1.075120,-2.043230,-2.644760,-0.135853,-0.547838,0.146171,-0.873349,0.711159,0.096296,-0.892252,-0.607376,0.378086,-2.350660,-1.633310,-1.482390,1.668300
86,2.869530,2.902900,-0.103969,-0.351703,-0.538973,-1.461450,-1.176420,-1.989030,-2.532000,0.147761,-0.858797,-0.292058,-0.685168,0.534151,-0.069100,-0.906710,-0.813675,-0.012202,-1.970350,-1.582140,-1.816240,1.694210
87,2.902900,2.936270,-0.113867,-0.308083,-0.509684,-1.380340,-1.132530,-1.968810,-2.427240,0.340754,-0.919866,-0.495163,-0.778075,0.401057,-0.194063,-0.986125,-0.911775,-0.279717,-1.646510,-1.473260,-2.033260,1.691380
88,2.936270,2.969630,-0.184237,-0.320093,-0.586685,-1.326090,-1.200830,-1.977690,-2.453220,0.377839,-0.936032,-0.510228,-0.699412,0.394661,-0.221631,-0.891974,-0.898150,-0.281457,-1.602170,-1.483990,-1.976540,1.596290
89,2.969630,3.003000,-0.080165,-0.298335,-0.497908,-1.307710,-1.297850,-1.976460,-2.419230,0.326175,-1.061950,-0.525432,-0.615327,0.454786,-0.116428,-0.904331,-0.920874,-0.241145,-1.747430,-1.607350,-2.021860,1.640630
90,3.003000,3.036370,-0.093407,-0.272273,-0.514968,-1.207730,-1.355100,-2.045850,-2.509040,0.241812,-1.113230,-0.410475,-0.875284,0.278391,-0.136331,-0.845546,-0.913651,-0.243986,-1.923440,-1.824910,-2.177460,1.489990
91,3.036370,3.069730,-0.072525,-0.254542,-0.509682,-1.202250,-1.285590,-2.011390,-2.551550,0.101790,-1.142830,-0.371518,-1.033130,0.134542,-0.282774,-0.812834,-0.951301,-0.250340,-2.022730,-1.909710,-2.194610,1.543690
92,3.069730,3.103100,-0.027921,-0.290422,-0.478094,-1.342420,-1.376840,-2.026290,-2.577700,-0.101714,-1.273280,-0.340840,-0.974455,0.207646,-0.152398,-0.837725,-0.891603,-0.114951,-2.069830,-1.873030,-2.151620,1.547730
93,3.103100,3.136470,0.088592,-0.258779,-0.405257,-1.331790,-1.321360,-1.890370,-2.313280,-0.123169,-1.373680,-0.474247,-0.672016,0.411613,-0.009872,-0.883321,-0.958045,-0.131493,-1.987340,-1.766460,-2.128630,1.511990
94,3.136470,3.169830,0.020667,-0.201769,-0.471872,-1.306900,-1.453100,-2.012160,-2.517050,-0.004287,-1.354900,-0.612392,-0.958033,0.283809,-0.093866,-1.093620,-1.158570,-0.430540,-1.959170,-1.839750,-2.470730,1.606320
95,3.169830,3.203200,0.281152,-0.135109,-0.181337,-1.358420,-1.506740,-1.981950,-2.404870,-0.110842,-1.471540,-0.504370,-0.926231,0.394226,0.051719,-1.185670,-1.145390,-0.345495,-1.965320,-1.736330,-2.448490,1.832540
96,3.203200,3.236570,0.514057,-0.150047,0.014636,-1.401360,-1.434980,-1.918460,-2.200790,-0.054958,-1.570200,-0.434529,-0.957062,0.365832,0.065806,-1.222070,-1.162150,-0.349232,-2.028230,-1.813170,-2.491580,1.720870
97,3.236570,3.269930,0.636254,-0.175538,0.163460,-1.449500,-1.084450,-1.813010,-2.157070,0.240401,-1.032390,-0.101487,-0.948425,0.326427,0.038401,-1.260200,-1.045320,-0.136598,-1.878130,-1.637640,-2.152450,1.784720
98,3.269930,3.303300,0.874320,-0.187385,0.476961,-1.514610,-0.543229,-1.541290,-1.724680,0.473660,-0.587229,0.231676,-0.895916,0.403825,-0.206426,-1.247250,-1.030370,-0.058513,-1.720800,-1.524050,-2.003670,1.826870
99,3.303300,3.336670,1.001180,-0.235696,0.727403,-1.545350,-0.253245,-1.370620,-1.220640,0.658334,-0.264957,0.291725,-0.816182,0.369897,-0.292614,-1.104630,-1.114430,-0.092943,-1.481730,-1.421460,-1.981340,1.974540
100,3.336670,3.370030,1.106730,-0.084217,0.758605,-1.591320,-0.092869,-1.343680,-1.132610,0.811463,-0.028757,0.169202,-0.793577,0.291254,-0.561387,-1.032800,-1.082290,-0.113760,-1.160490,-1.234010,-1.987330,1.847830
101,3.370030,3.403400,1.263570,-0.071247,0.887068,-1.532860,0.132209,-1.195720,-1.024210,0.647787,0.281685,0.240884,-0.846798,0.268942,-0.817565,-0.711467,-0.981887,-0.104764,-0.837135,-0.970375,-1.508380,1.821140
102,3.403400,3.436770,1.325510,-0.061353,0.857520,-1.716320,0.191852,-1.135370,-1.187580,0.554103,0.330098,0.236667,-0.901118,0.268655,-0.997174,-0.784613,-0.909967,-0.091865,-0.754153,-0.851793,-1.313590,1.678770
103,3.436770,3.470130,1.451610,-0.019464,0.752671,-1.661800,-0.243757,-1.414820,-2.141930,-0.203944,0.226636,1.098460,-1.303370,0.544096,-0.155614,-0.940619,-0.523121,0.727282,-1.855320,-1.043650,-0.794914,1.277230
104,3.470130,3.503500,1.479640,-0.125195,0.785556,-1.954630,-0.759684,-1.540040,-2.115420,-0.409459,-0.550297,0.996726,-0.987761,0.796789,0.219435,-1.255660,-0.584050,0.810656,-2.395940,-1.235780,-0.940921,1.466870
105,3.503500,3.536870,1.494280,0.035023,0.990395,-2.211540,-0.700208,-1.534700,-1.307820,0.255648,-0.926117,0.450787,-0.659421,0.757691,0.105344,-1.238550,-0.858372,0.325547,-2.032270,-1.603680,-1.737580,2.182620
106,3.536870,3.570230,1.425610,0.161389,1.047830,-2.343140,-0.802518,-1.613850,-0.735345,0.792859,-1.216740,-0.319569,-0.531268,0.448047,-0.230326,-1.076850,-1.338570,-0.440485,-1.262430,-1.421640,-2.255190,2.749650
