Frame,StartTime,EndTime,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
15,0.500000,0.533333,-1.251460,-0.859832,-1.063290,-2.206410,-0.942764,-0.550904,-3.229690,-1.325010,-1.644080,-2.089210,-3.246580,-2.505040,-0.460692,-1.361500,-1.555890,-2.442810,0.706459,0.691242,-4.335050,-3.045120
16,0.533333,0.566667,-1.289420,-0.897053,-1.083050,-2.278760,-0.972391,-0.574744,-3.263530,-1.330920,-1.666890,-2.092790,-3.293820,-2.545510,-0.496649,-1.313480,-1.568050,-2.467980,0.729314,0.719481,-4.364530,-3.129730
17,0.566667,0.600000,-1.411860,-1.040860,-1.208240,-2.242040,-1.041630,-0.677401,-3.141640,-1.497810,-1.837260,-2.118220,-3.048200,-2.340280,-0.221775,-1.511200,-1.542490,-2.352310,0.390296,0.473330,-4.249350,-3.534110
18,0.600000,0.633333,-1.414650,-1.021880,-1.186180,-2.327810,-0.849403,-0.566946,-3.078520,-1.436330,-1.647730,-2.093570,-3.136290,-2.461480,-0.206220,-1.332860,-1.605140,-2.538820,0.594203,0.579726,-4.587920,-3.568960
19,0.633333,0.666667,-1.024120,-0.686586,-0.786649,-2.323390,-0.652551,-0.222361,-2.903750,-1.109620,-1.405060,-2.307990,-3.567270,-2.724180,-0.304492,-0.758360,-1.875820,-3.532850,2.578040,2.091220,-4.787360,-2.278570
20,0.666667,0.700000,-0.852907,-0.415158,-0.817362,-2.205420,-1.103430,-0.414072,-2.941330,-1.110040,-1.418880,-2.524370,-3.119940,-2.955010,-0.928646,-0.791080,-1.616410,-3.644100,3.610250,3.067640,-4.349310,-1.976730
21,0.700000,0.733333,-0.860264,-0.431456,-0.800275,-2.204800,-1.027420,-0.395843,-2.838260,-1.068990,-1.340440,-2.437270,-3.022850,-2.851280,-0.793680,-0.838147,-1.587570,-3.490830,3.465600,2.962830,-4.162250,-1.933980
22,0.733333,0.766667,-0.886405,-0.463976,-0.811131,-2.243780,-1.023970,-0.395290,-2.825480,-1.070060,-1.307690,-2.380560,-3.003060,-2.797670,-0.743797,-0.854498,-1.578950,-3.441000,3.370620,2.899520,-4.088180,-1.949720
23,0.766667,0.800000,-1.010700,-0.618644,-0.820124,-2.460570,-0.965704,-0.307755,-3.364160,-1.096630,-1.330900,-2.378460,-3.268200,-2.762810,-0.501637,-0.778472,-1.819240,-3.532350,3.101980,2.589560,-4.440940,-2.083570
24,0.800000,0.833333,-0.947997,-0.584810,-0.803471,-2.299720,-0.722627,-0.184818,-3.271290,-1.053380,-1.229330,-2.362880,-3.115280,-2.668290,-0.302719,-0.765644,-1.719750,-3.371060,2.945430,2.372160,-4.464610,-2.204160
25,0.833333,0.866667,-1.074040,-0.724634,-0.838797,-2.417860,-0.634247,-0.136779,-2.988390,-1.062870,-1.230550,-2.243200,-3.094260,-2.549280,-0.124762,-0.906976,-1.628910,-3.245760,2.675970,2.188150,-4.330380,-2.354750
26,0.866667,0.900000,-0.982451,-0.611073,-0.844346,-2.190730,-0.634855,-0.168179,-3.130140,-0.940456,-1.244430,-2.316380,-3.085320,-2.584240,-0.221655,-0.843888,-1.686410,-3.236410,2.762660,2.221200,-4.563850,-2.142340
27,0.900000,0.933333,-1.094480,-0.677067,-0.914634,-2.287260,-0.848054,-0.248618,-3.544210,-0.982927,-1.241240,-2.349870,-3.158900,-2.623750,-0.399687,-0.806589,-1.740260,-3.309340,2.916810,2.388120,-4.573580,-2.364460
28,0.933333,0.966667,-1.100160,-0.684967,-0.908979,-2.317770,-0.852501,-0.254645,-3.561410,-0.982048,-1.240330,-2.351830,-3.153660,-2.625680,-0.395370,-0.812163,-1.745820,-3.310910,2.918780,2.392460,-4.583280,-2.398680
29,0.966667,1.000000,-0.901355,-0.581426,-0.724546,-2.236340,-0.466640,0.072576,-2.939650,-1.034910,-1.175800,-2.386810,-3.005110,-2.766210,-0.401206,-0.925028,-1.620900,-3.489860,2.970710,2.410820,-4.499070,-2.225200
30,1.000000,1.033330,-0.939872,-0.594690,-0.809617,-2.249630,-0.502220,0.055321,-2.937060,-1.074160,-1.062430,-2.178870,-2.867440,-2.660240,-0.436951,-1.056390,-1.546680,-3.303580,2.754500,2.263600,-4.145370,-2.347970
31,1.033330,1.066670,-1.065460,-0.745902,-0.918528,-2.538880,-0.723214,-0.039382,-3.133480,-1.169910,-1.153470,-2.081480,-3.005770,-2.666330,-0.343102,-1.076720,-1.610290,-3.211430,2.542420,2.084320,-4.139360,-2.673570
32,1.066670,1.100000,-1.162330,-0.854303,-0.970938,-2.474810,-0.773789,-0.028644,-3.219320,-1.188020,-1.235920,-2.065140,-2.986270,-2.460240,-0.225940,-1.129810,-1.631730,-2.883220,2.131850,1.650400,-4.120730,-3.006290
33,1.100000,1.133330,-1.165060,-0.851796,-0.984161,-2.390520,-0.825090,-0.049911,-3.362680,-1.235590,-1.233450,-2.026650,-2.963870,-2.405540,-0.244568,-1.180970,-1.604190,-2.804710,1.983310,1.546030,-4.128270,-3.075690
34,1.133330,1.166670,-1.159630,-0.845203,-0.978780,-2.393050,-0.815657,-0.044383,-3.346550,-1.231760,-1.213380,-2.009070,-2.934590,-2.393260,-0.257573,-1.165740,-1.585670,-2.788590,1.982990,1.551120,-4.106460,-3.063480
35,1.166670,1.200000,-1.183680,-0.896107,-0.982959,-2.297170,-0.678270,0.043016,-3.145260,-1.080440,-1.088810,-1.834610,-2.527780,-2.064430,-0.143114,-1.276150,-1.254400,-2.391100,1.683450,1.280600,-3.721090,-3.086190
36,1.200000,1.233330,-1.240930,-0.939775,-1.021680,-2.498660,-0.897676,-0.119746,-3.527110,-1.284420,-1.364100,-2.018280,-2.690450,-2.259860,-0.159342,-1.157780,-1.508280,-2.577400,1.671290,1.321590,-4.052800,-3.228540
37,1.233330,1.266670,-1.225940,-0.932059,-1.016200,-2.327890,-0.880991,-0.108162,-3.347020,-1.267840,-1.240570,-1.841350,-2.692080,-2.188070,-0.099892,-1.267640,-1.370270,-2.399870,1.562580,1.230410,-3.667640,-3.162780
38,1.266670,1.300000,-1.115840,-0.862599,-0.776353,-2.483150,-0.503701,0.080899,-2.946130,-1.349040,-1.046470,-1.751510,-2.836110,-2.604500,-0.122043,-1.035160,-1.317460,-2.830940,1.864400,1.555720,-3.815420,-2.955530
39,1.300000,1.333330,-1.120710,-0.820947,-0.913189,-2.542920,-0.909637,-0.132522,-3.336070,-1.297490,-1.243060,-1.964990,-2.858890,-2.635430,-0.326117,-1.013410,-1.556180,-3.037880,2.310040,1.960340,-3.813850,-2.952040
40,1.333330,1.366670,-1.140200,-0.840204,-0.933297,-2.572740,-0.890601,-0.104978,-3.324840,-1.277270,-1.237510,-1.966520,-2.850790,-2.617330,-0.314090,-0.986326,-1.572610,-2.995020,2.301690,1.954620,-3.782820,-2.935310
41,1.366670,1.400000,-0.880598,-0.536382,-0.835527,-2.133730,-1.026700,-0.231425,-3.059320,-1.307180,-1.238100,-2.081680,-2.693590,-2.621750,-0.442380,-1.125140,-1.461120,-3.178580,2.775230,2.384270,-3.911690,-2.640800
42,1.400000,1.433330,-0.858557,-0.446621,-0.925430,-2.086950,-1.346700,-0.246054,-3.991290,-1.351420,-1.481190,-2.504680,-3.250090,-2.988360,-0.612365,-0.951554,-1.829360,-3.650570,3.353580,2.743270,-4.558590,-2.701930
43,1.433330,1.466670,-0.843192,-0.445233,-0.838330,-1.993090,-1.275310,-0.237206,-3.704040,-1.384530,-1.474110,-2.391050,-3.064330,-2.848840,-0.385694,-1.148170,-1.688380,-3.466000,3.198860,2.692960,-4.448260,-2.579480
44,1.466670,1.500000,-0.785938,-0.496694,-0.624878,-1.959640,-1.136470,-0.286379,-2.774780,-1.354760,-1.395310,-2.158560,-2.393050,-2.531680,-0.358038,-1.277390,-1.089570,-2.928000,2.802390,2.494150,-3.758230,-2.219920
45,1.500000,1.533330,-0.817619,-0.557786,-0.576757,-2.011960,-1.392460,-0.454336,-2.549300,-1.566410,-1.482860,-2.130230,-2.433070,-2.686710,-0.681992,-1.331830,-0.586409,-2.729900,2.922170,2.785910,-3.115450,-2.287970
46,1.533330,1.566670,-0.811366,-0.552162,-0.567577,-2.004640,-1.387820,-0.450425,-2.520740,-1.571020,-1.506200,-2.163630,-2.474410,-2.727960,-0.703709,-1.333200,-0.594232,-2.767040,2.966490,2.809540,-3.168260,-2.262390
47,1.566670,1.600000,-0.834076,-0.584716,-0.552195,-1.969230,-1.291820,-0.404238,-2.443620,-1.585940,-1.517550,-2.111530,-2.410790,-2.558360,-0.381819,-1.421970,-0.567524,-2.600610,2.713890,2.594020,-3.216090,-2.341210
48,1.600000,1.633330,-0.861321,-0.631594,-0.549060,-1.917630,-1.299400,-0.373130,-2.290410,-1.708290,-1.492390,-1.993430,-2.321300,-2.352860,-0.001246,-1.446340,-0.518998,-2.395300,2.460580,2.456090,-3.096230,-2.401530
49,1.633330,1.666670,-0.902646,-0.723179,-0.548815,-1.948930,-1.214170,-0.325287,-2.200530,-1.760260,-1.473980,-1.843210,-2.216390,-2.085200,0.410193,-1.579590,-0.526213,-2.188190,1.991190,2.096500,-3.096870,-2.462530
50,1.666670,1.700000,-1.049680,-0.854287,-0.594773,-2.168160,-0.965873,-0.185397,-2.562610,-1.844260,-1.519850,-1.800900,-2.493590,-1.986640,1.253760,-1.872670,-1.064780,-2.293550,1.517110,1.768730,-3.583410,-2.898870
51,1.700000,1.733330,-0.931655,-0.827472,-0.470723,-1.799410,-0.933030,-0.202646,-1.975540,-2.009640,-1.562490,-1.830380,-2.519940,-1.914500,1.228350,-1.817170,-0.737253,-2.178660,1.385560,1.418310,-3.621430,-2.680700
52,1.733330,1.766670,-0.937253,-0.823875,-0.478634,-1.779680,-0.905142,-0.193484,-1.954010,-1.940500,-1.490650,-1.779560,-2.446930,-1.883300,1.205180,-1.787180,-0.693345,-2.135680,1.382490,1.419290,-3.506360,-2.691150
53,1.766670,1.800000,-0.968242,-0.737105,-0.596204,-1.997750,-1.125100,-0.314977,-2.572480,-2.064390,-1.630610,-1.787960,-2.818720,-2.113930,1.282450,-1.855040,-1.070320,-2.406860,1.630800,1.776160,-3.605110,-2.810670
54,1.800000,1.833330,-0.734034,-0.381667,-0.747419,-1.880350,-1.969730,-0.732687,-3.462060,-1.759370,-1.709580,-2.597900,-1.945950,-2.672180,-1.933400,-0.993277,-0.518775,-2.749570,3.773220,3.989790,-2.791840,-2.372350
55,1.833330,1.866670,-0.562698,-0.124638,-1.111930,-1.222650,-2.482810,-1.276760,-3.705970,-1.826100,-1.879250,-3.328660,-2.007450,-3.304640,-3.469440,-0.626745,-0.062739,-2.836180,5.103550,5.195800,-3.817850,-2.298580
56,1.866670,1.900000,-0.673080,-0.192893,-1.115790,-1.397830,-2.350540,-1.063190,-3.568370,-1.630800,-1.741460,-3.200940,-2.189320,-3.171800,-3.376330,-0.561210,-0.211088,-2.937620,4.917500,4.835980,-3.443530,-2.022630
57,1.900000,1.933330,-0.684043,-0.231493,-1.039590,-1.503690,-2.209700,-0.968279,-3.388680,-1.537900,-1.769450,-3.119080,-2.200620,-3.015880,-3.182490,-0.678804,-0.284251,-2.920970,4.755310,4.728120,-3.332040,-1.944810
58,1.933330,1.966670,-0.678105,-0.228008,-1.037260,-1.499550,-2.193920,-0.957409,-3.365450,-1.521700,-1.763880,-3.108210,-2.185370,-2.998030,-3.156040,-0.678763,-0.292943,-2.902040,4.736330,4.706600,-3.301890,-1.922940
59,1.966670,2.000000,-0.616775,-0.246734,-1.023790,-1.583680,-2.041090,-0.814545,-3.196600,-1.505530,-1.629210,-2.752070,-2.271250,-2.801740,-2.800870,-0.677783,-0.520976,-2.831700,4.409230,4.428060,-2.870810,-1.684360
60,2.000000,2.033330,-0.693535,-0.266810,-1.157970,-1.756640,-2.153440,-0.813634,-3.621790,-1.536610,-1.667330,-2.687480,-2.012960,-2.512830,-2.373230,-0.811189,-0.952959,-2.971220,4.094990,4.357540,-2.937780,-1.792640
61,2.033330,2.066670,-0.690090,-0.271660,-1.138890,-1.741030,-2.184170,-0.843277,-3.586740,-1.526360,-1.701790,-2.650780,-2.000630,-2.490960,-2.370200,-0.782853,-0.883358,-2.882530,4.072860,4.320370,-2.831420,-1.814140
62,2.066670,2.100000,-0.577082,-0.135510,-0.877021,-1.554410,-1.820530,-0.687479,-3.240100,-1.468950,-1.563070,-2.705620,-2.080220,-2.745770,-2.501270,-0.864120,-0.673422,-2.856160,4.243320,4.309740,-2.895380,-1.375710
63,2.100000,2.133330,-0.689976,-0.400731,-0.546378,-1.809380,-1.490350,-0.561029,-2.866450,-1.443510,-1.362030,-2.239150,-1.708950,-2.435830,-1.611690,-0.868051,-0.344432,-2.438650,3.061640,3.260970,-2.245140,-1.422410
64,2.133330,2.166670,-0.670320,-0.403453,-0.524953,-1.858740,-1.432690,-0.508182,-2.855020,-1.422510,-1.368070,-2.231950,-1.706460,-2.440800,-1.491690,-0.921280,-0.397332,-2.494310,3.067610,3.296280,-2.237760,-1.415010
65,2.166670,2.200000,-0.835247,-0.845035,-0.440765,-2.042010,-0.444899,-0.298031,-1.984290,-0.863043,-0.992637,-1.118560,-0.900841,-1.121240,0.303908,-1.112780,-0.327845,-1.280500,0.426794,0.756187,-1.616280,-1.985170
66,2.200000,2.233330,-0.820028,-0.845313,-0.441405,-2.073720,-0.287437,-0.262669,-1.831410,-0.612063,-0.733538,-1.052190,-0.662495,-1.037020,0.078062,-0.842116,-0.204534,-1.229380,0.354777,0.559219,-1.518060,-2.042860
67,2.233330,2.266670,-0.789916,-0.642343,-0.437038,-2.218910,-0.715558,-0.294711,-2.316710,-0.773241,-1.016150,-1.726660,-1.102300,-1.513490,-0.424872,-1.081750,-0.652516,-1.918050,1.504810,1.732130,-1.770280,-1.806990
68,2.266670,2.300000,-0.660998,-0.355432,-0.618848,-1.931920,-1.217040,-0.429897,-3.035750,-1.131840,-1.256810,-2.493150,-1.681020,-2.339630,-1.501120,-1.069870,-0.988711,-2.861520,3.176860,3.237780,-2.957780,-1.699650
69,2.300000,2.333330,-0.678413,-0.357413,-0.567290,-2.024490,-1.426380,-0.533475,-2.863480,-1.193110,-1.473680,-2.553840,-1.910330,-2.661810,-1.743850,-0.944247,-0.766002,-2.897030,3.495530,3.527170,-2.526700,-1.652310
70,2.333330,2.366670,-0.675576,-0.352287,-0.572198,-2.019590,-1.432420,-0.544182,-2.871960,-1.191400,-1.475290,-2.556470,-1.915850,-2.667010,-1.760050,-0.948295,-0.766610,-2.904930,3.507240,3.539250,-2.527950,-1.650830
71,2.366670,2.400000,-0.734965,-0.393408,-0.490653,-2.148060,-1.237610,-0.464600,-2.711390,-1.146270,-1.425380,-2.487190,-2.251280,-2.834330,-1.308900,-0.973395,-0.898043,-3.048410,3.296310,3.129240,-2.777880,-1.920970
72,2.400000,2.433330,-0.993129,-0.612024,-0.903500,-2.211850,-0.593040,-0.038931,-3.136960,-1.191320,-0.845207,-1.729520,-2.921830,-2.390350,0.022001,-1.119630,-1.488170,-2.459760,1.939950,1.775420,-3.434120,-2.991530
73,2.433330,2.466670,-1.146040,-0.898179,-0.883144,-2.251310,-0.406497,-0.119272,-2.699180,-1.351600,-0.616308,-1.072680,-2.550700,-1.945250,0.254623,-1.235310,-1.020390,-1.642600,0.498489,0.672772,-2.361610,-3.723090
74,2.466670,2.500000,-1.144890,-0.916400,-0.780066,-2.183840,-0.306253,-0.111503,-2.525920,-1.220030,-0.413082,-0.904292,-2.299760,-1.787700,0.308928,-1.233020,-0.876629,-1.557940,0.470422,0.768880,-2.182850,-3.552900
75,2.500000,2.533330,-0.973787,-0.662300,-0.663789,-2.156590,-0.222099,0.134116,-2.531320,-1.014150,-0.439884,-1.224550,-2.438260,-2.023110,0.407580,-1.248640,-1.208870,-1.892110,1.249480,1.275610,-2.716370,-3.087100
76,2.533330,2.566670,-0.971907,-0.658101,-0.659338,-2.160510,-0.218964,0.133352,-2.527270,-1.015100,-0.437966,-1.238850,-2.458110,-2.035670,0.410717,-1.259870,-1.232160,-1.920120,1.268540,1.290650,-2.750940,-3.086910
77,2.566670,2.600000,-0.924539,-0.524023,-0.529641,-1.996140,-0.279017,0.187972,-2.519080,-0.890859,-0.643704,-1.496620,-2.611770,-2.192320,0.368280,-1.212260,-1.391010,-2.227220,1.916290,1.703160,-3.070020,-2.919590
78,2.600000,2.633330,-0.856361,-0.416129,-0.454451,-1.714590,-0.369447,0.095802,-2.599100,-0.898012,-0.756496,-1.646080,-2.797950,-2.442140,0.407215,-1.342590,-1.384620,-2.308360,1.854500,1.518690,-3.580590,-2.941150
79,2.633330,2.666670,-0.947042,-0.526832,-0.379029,-1.635720,-0.453592,0.009318,-2.631280,-0.941729,-0.871514,-1.671860,-2.913070,-2.488070,0.585512,-1.401010,-1.460750,-2.402960,1.783470,1.411600,-3.774860,-3.142950
80,2.666670,2.700000,-0.879916,-0.404397,-0.219916,-1.499980,-0.259959,0.142651,-2.399700,-0.746450,-0.774015,-1.794320,-3.015980,-2.573400,0.542805,-1.402460,-1.574460,-2.625640,2.148830,1.560270,-4.095540,-2.859550
81,2.700000,2.733330,-0.885346,-0.418527,-0.004590,-1.247320,-0.457100,0.059423,-2.057770,-0.824137,-0.884206,-1.542940,-2.919600,-2.356120,0.765297,-1.390970,-1.406410,-2.273140,1.820930,1.381360,-3.791130,-2.707800
82,2.733330,2.766670,-0.883494,-0.414933,-0.006938,-1.240930,-0.458030,0.058469,-2.058130,-0.823315,-0.884128,-1.542430,-2.912300,-2.353310,0.765020,-1.390360,-1.408190,-2.267740,1.817410,1.378270,-3.787950,-2.711610
83,2.766670,2.800000,-1.014100,-0.620198,-0.144941,-1.200500,-0.513939,-0.094873,-1.928710,-0.808131,-0.777600,-1.080830,-2.428900,-1.920670,0.876929,-1.350550,-0.851787,-1.595850,1.020770,0.899904,-2.688420,-3.351580
84,2.800000,2.833330,-1.047080,-0.671346,-0.214836,-1.121010,-0.626232,-0.147899,-1.814920,-0.875812,-0.787688,-0.806885,-2.125560,-1.590030,0.939843,-1.362240,-0.489139,-0.974796,0.483534,0.610166,-2.281780,-3.405790
85,2.833330,2.866670,-1.049820,-0.689841,-0.103993,-1.242370,-0.371422,0.027910,-1.713710,-0.737544,-0.649441,-0.884519,-2.050810,-1.701460,0.747938,-1.190180,-0.735135,-1.326550,0.772059,0.730015,-2.270940,-3.197390
86,2.866670,2.900000,-0.938013,-0.557013,0.028493,-1.171470,-0.546069,-0.143471,-1.625730,-0.553864,-0.722190,-1.050280,-2.061860,-1.760430,0.735261,-1.073030,-0.979930,-1.653490,1.277290,1.080100,-2.521130,-2.759270
87,2.900000,2.933330,-0.932559,-0.607244,0.098617,-1.073070,-0.562907,-0.117448,-1.570830,-0.544016,-0.745919,-0.956881,-1.961160,-1.647460,0.734853,-1.003270,-0.857904,-1.515810,1.057860,0.878133,-2.328450,-2.678790
88,2.933330,2.966670,-0.922541,-0.602748,0.101570,-1.064100,-0.545783,-0.112448,-1.552800,-0.530056,-0.731224,-0.951838,-1.950490,-1.633880,0.737894,-1.002510,-0.857830,-1.501160,1.058380,0.879411,-2.342260,-2.665790
89,2.966670,3.000000,-1.027570,-0.688998,-0.039255,-1.058350,-0.392175,-0.054037,-1.650010,-0.519904,-0.772129,-1.019860,-1.877300,-1.601750,0.796385,-1.123720,-0.825433,-1.354040,0.833216,0.680717,-2.395350,-2.919320
90,3.000000,3.033330,-1.056430,-0.709754,-0.165775,-1.062170,-0.406334,-0.117558,-1.765490,-0.525932,-0.751370,-0.975295,-1.755050,-1.478850,0.810627,-1.179520,-0.763052,-1.189920,0.632286,0.580147,-2.241900,-3.150220
91,3.033330,3.066670,-1.013860,-0.710588,-0.040403,-1.133490,-0.440230,-0.091825,-1.696010,-0.529924,-0.762121,-1.004320,-1.839450,-1.554650,0.769526,-1.069240,-0.837262,-1.397060,0.866737,0.728750,-2.402560,-2.937590
92,3.066670,3.100000,-1.024770,-0.664868,0.020374,-1.190020,-0.539335,-0.090509,-1.805170,-0.638556,-0.822331,-1.192190,-2.220780,-1.934380,0.638823,-1.097380,-1.162930,-1.893070,1.306440,1.016900,-2.892810,-2.830380
93,3.100000,3.133330,-1.004300,-0.550796,-0.051562,-1.310640,-0.727900,-0.191996,-1.983730,-0.553255,-1.076680,-1.623680,-2.600090,-2.247850,0.631660,-1.265880,-1.372770,-2.430480,1.996250,1.415210,-3.603890,-2.880170
94,3.133330,3.166670,-1.015210,-0.560848,-0.054824,-1.314530,-0.732180,-0.198316,-1.969070,-0.557061,-1.084870,-1.615560,-2.587500,-2.234130,0.643268,-1.266240,-1.361140,-2.410250,1.961090,1.390190,-3.587660,-2.898140
95,3.166670,3.200000,-1.000150,-0.553944,0.066155,-1.165630,-0.608017,-0.056373,-2.065760,-0.552927,-1.056470,-1.674480,-2.762280,-2.352260,0.578733,-1.171350,-1.436040,-2.496890,2.043340,1.409780,-3.955220,-2.758770
96,3.200000,3.233330,-0.943050,-0.524663,0.091794,-1.213820,-0.603634,-0.073915,-1.845660,-0.461358,-1.068660,-1.622380,-2.575960,-2.215420,0.610585,-1.168680,-1.397970,-2.387900,1.974310,1.400870,-3.732100,-2.664790
97,3.233330,3.266670,-1.120690,-0.687650,-0.045072,-1.173050,-0.677835,-0.182275,-2.005810,-0.564161,-1.134300,-1.546680,-2.557640,-2.083240,0.762586,-1.154370,-1.312220,-2.146120,1.619960,1.189390,-3.481320,-3.154790
98,3.266670,3.300000,-1.131780,-0.764173,-0.133422,-1.030280,-0.618362,-0.195952,-2.000660,-0.511177,-1.017240,-1.214920,-2.234810,-1.803490,0.682323,-1.054800,-0.972828,-1.466400,0.915848,0.743251,-2.888820,-3.379210
99,3.300000,3.333330,-1.170670,-0.850031,-0.129211,-1.064310,-0.510730,-0.142323,-1.787650,-0.604110,-0.958212,-0.902988,-1.612200,-1.432190,0.835201,-1.251680,-0.491515,-0.876652,0.183755,0.334342,-2.119710,-3.621550
100,3.333330,3.366670,-1.243530,-0.904674,-0.196117,-1.074190,-0.683515,-0.260079,-2.010990,-0.644800,-1.015440,-0.889674,-1.706260,-1.429090,0.820991,-1.189810,-0.502221,-0.851816,0.228696,0.404956,-2.103300,-3.723820
101,3.366670,3.400000,-1.228600,-0.890640,-0.256123,-1.043210,-0.744614,-0.345297,-1.997120,-0.607802,-0.988575,-0.811442,-1.664780,-1.333740,0.755582,-1.225890,-0.390535,-0.716411,0.111197,0.376345,-1.903960,-3.688120
102,3.400000,3.433330,-1.195390,-0.896258,-0.090499,-0.981647,-0.604326,-0.165326,-1.512990,-0.561499,-0.858420,-0.654150,-1.542260,-1.182280,0.810193,-1.223770,-0.379965,-0.623864,0.009530,0.329732,-1.629200,-3.113610
103,3.433330,3.466670,-1.173320,-0.865884,-0.277988,-1.030030,-0.808698,-0.364972,-2.015010,-0.523358,-0.884232,-0.585966,-1.687640,-1.219380,0.695566,-1.044750,-0.359184,-0.593858,0.124849,0.522855,-1.360730,-3.495910
104,3.466670,3.500000,-1.034790,-0.782512,-0.036434,-1.056350,-0.590226,-0.257540,-1.552480,-0.446353,-0.764160,-0.593343,-1.147080,-1.086510,0.679962,-0.867016,-0.368092,-0.662502,0.227831,0.459345,-1.083870,-2.773490
105,3.500000,3.533330,-1.031570,-0.792452,-0.067531,-1.250870,-0.731923,-0.349228,-1.588840,-0.498015,-0.941556,-0.703151,-1.498540,-1.268310,0.733999,-0.870908,-0.597321,-0.871498,0.376714,0.640148,-1.142000,-2.743630
