Frame,StartTime,EndTime,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
35,1.167830,1.201200,0.066029,0.328557,-0.539752,-1.193690,-1.484470,-0.594485,-2.893240,-1.220700,-1.263070,-2.151470,-1.703520,-2.039800,-1.011460,-0.560102,-1.026380,-2.044030,1.656110,1.376540,-3.846260,2.223870
36,1.201200,1.234570,-0.987204,-3.246870,1.922900,-1.422960,-2.883500,-0.541490,-2.880440,-2.155320,-3.007040,-0.459213,-1.894140,1.587720,-1.264750,-2.870050,1.036430,0.392431,-4.225290,-3.027380,-0.910119,-0.114616
37,1.234570,1.267930,-1.229990,-2.519400,0.546613,-0.575522,-3.123070,-0.717898,-2.575250,-1.939040,-2.763560,-0.754459,-2.292460,1.276260,-1.280290,-2.804400,1.015200,0.181509,-3.790240,-2.664810,-2.007590,-0.752043
38,1.267930,1.301300,-1.029750,-2.457580,0.748532,-0.702053,-2.860820,-0.459234,-2.675170,-1.987690,-2.639120,-0.593432,-2.160960,1.468840,-0.957778,-3.032200,1.158050,0.467012,-3.911030,-2.683210,-1.542950,-0.760278
39,1.301300,1.334670,-1.158220,-2.727070,0.821969,-0.834598,-2.956070,-0.488779,-2.668460,-2.037430,-2.806560,-0.638851,-2.173560,1.499660,-1.125460,-2.965930,1.281630,0.468922,-3.931160,-2.718270,-1.686650,-0.763595
40,1.334670,1.368030,-0.622822,-0.782524,0.232984,-0.057445,-2.260330,-1.125380,-2.090330,-1.753390,-2.482490,-0.705008,-1.801430,1.436830,-1.273700,-2.586680,0.135979,-0.284576,-3.623580,-2.076630,-2.104100,-0.741207
41,1.368030,1.401400,-1.224040,-1.451590,-0.123025,0.119278,-2.708060,-1.161310,-2.420580,-1.678630,-2.838250,-1.170780,-2.342140,0.881347,-1.710690,-2.454920,-0.068097,-0.587578,-3.563410,-2.307130,-2.485120,-0.898810
42,1.401400,1.434770,-1.141210,-0.834433,-0.487487,-0.060058,-1.649330,-1.478970,-1.431200,-1.366030,-2.188330,-0.743808,-1.616480,1.390240,-1.129180,-2.493270,-0.002642,-0.116030,-3.778100,-2.208840,-1.811070,-1.173510
43,1.434770,1.468130,-1.269690,-2.004170,0.218901,-0.274612,-2.991990,-1.027000,-2.419370,-1.855600,-2.831400,-0.923984,-2.528720,0.985438,-1.653070,-2.656740,0.360086,-0.299265,-3.701110,-2.477950,-2.104470,-0.980884
44,1.468130,1.501500,-1.220800,-2.014630,0.270932,-0.204007,-2.951850,-0.983558,-2.413890,-1.805810,-2.816340,-0.946496,-2.510740,0.999160,-1.692110,-2.677870,0.393065,-0.305731,-3.717090,-2.517460,-2.087750,-0.889985
45,1.501500,1.534870,-1.210400,-2.058150,0.363217,-0.236412,-2.869160,-0.931941,-2.332080,-1.604470,-2.765330,-0.896789,-2.462110,1.007600,-1.642370,-2.611660,0.430059,-0.269975,-3.639900,-2.561780,-1.999110,-0.938469
46,1.534870,1.568230,-1.322450,-1.867810,0.152143,-0.302478,-2.926050,-1.058570,-2.262150,-1.650880,-2.821040,-0.978535,-2.355280,0.979894,-1.494290,-2.468540,0.313059,-0.358949,-3.491940,-2.357690,-2.163650,-0.881219
47,1.568230,1.601600,-1.285630,-1.961440,0.205734,-0.282862,-2.956150,-1.038990,-2.328550,-1.749610,-2.849590,-0.960303,-2.453970,0.966157,-1.596320,-2.570140,0.344101,-0.347100,-3.593350,-2.448040,-2.166670,-0.880289
48,1.601600,1.634970,-1.340470,-2.233680,0.364423,-0.365137,-3.216500,-0.952749,-2.403860,-1.753680,-2.917160,-0.943454,-2.372520,1.133190,-1.613580,-2.622340,0.478462,-0.233017,-3.700260,-2.611670,-2.173780,-0.759930
49,1.634970,1.668330,-0.816599,-1.578900,0.358217,-0.207581,-2.776150,-1.058830,-2.153580,-1.820730,-2.607440,-0.438532,-2.286040,1.489860,-0.960122,-2.924860,0.572216,0.080682,-3.853510,-2.567210,-1.609600,-0.790223
50,1.668330,1.701700,-0.957876,-0.639832,-0.905464,-1.427640,-1.689360,-0.640339,-2.618310,-0.801599,-1.583880,-1.778770,-2.345770,-1.382110,0.109310,-1.200910,-1.704770,-2.031600,0.577430,0.408715,-3.690670,0.791076
51,1.701700,1.735070,-0.851639,-0.460235,-0.973491,-1.536920,-1.893110,-0.811303,-2.659120,-0.769272,-1.665610,-1.815230,-2.762300,-1.540760,-0.216960,-1.207000,-1.943180,-2.241920,0.973621,0.799425,-3.453390,0.799924
52,1.735070,1.768430,-0.820481,-0.414747,-0.928187,-1.425070,-1.876060,-0.737456,-2.657490,-0.540134,-1.620110,-1.691080,-2.733240,-1.610830,-0.310331,-1.257300,-1.878960,-2.173830,0.945516,0.687948,-3.331660,0.786652
53,1.768430,1.801800,-0.846409,-0.396161,-1.005270,-1.456440,-1.613180,-0.706538,-2.511850,-0.322102,-1.367820,-1.449300,-2.427400,-1.389380,-0.155161,-1.266090,-1.492850,-1.693410,0.681350,0.451222,-3.020070,0.526713
54,1.801800,1.835170,-0.942779,-0.494091,-0.975766,-1.418290,-0.952408,-0.501283,-2.172180,0.041464,-0.905778,-1.128810,-2.045660,-1.133870,-0.179293,-1.210150,-1.085820,-1.219300,0.267980,0.053883,-2.865820,0.329062
55,1.835170,1.868530,-1.054670,-0.596963,-0.984785,-1.375410,-0.651471,-0.378969,-2.009690,0.122662,-0.685230,-1.030660,-1.743120,-0.943414,-0.214269,-1.076620,-0.745917,-0.969329,0.005049,-0.299907,-2.818940,0.002179
56,1.868530,1.901900,-1.073060,-0.670531,-0.935198,-1.450560,-0.716659,-0.377256,-2.158200,0.060818,-0.672609,-1.046630,-1.812590,-0.964752,-0.030153,-1.178700,-0.685389,-0.920683,-0.115024,-0.443325,-2.768560,-0.135336
57,1.901900,1.935270,-1.059600,-0.581393,-0.970945,-1.266730,-0.687988,-0.393993,-2.257570,0.181207,-0.690984,-1.158550,-1.862890,-1.075560,-0.121611,-1.200820,-0.745801,-1.088020,-0.122278,-0.558174,-2.879350,-0.138932
58,1.935270,1.968630,-0.947170,-0.408255,-1.096650,-1.489160,-0.942881,-0.574251,-2.815710,-0.038704,-0.566445,-1.183490,-2.194730,-1.291490,0.028129,-1.212460,-0.885687,-1.206090,0.024270,-0.328747,-2.740320,-0.113978
59,1.968630,2.002000,-0.870249,-0.295450,-1.132180,-1.462270,-0.796795,-0.549883,-2.772400,0.199660,-0.604536,-1.374650,-2.209200,-1.376410,-0.028354,-1.105200,-0.991436,-1.450450,0.146772,-0.254881,-3.129780,0.011947
60,2.002000,2.035370,-0.817626,-0.165657,-0.970116,-1.095980,-0.927822,-0.298152,-2.766310,0.173200,-1.192250,-1.777390,-2.677250,-1.828330,-0.221692,-1.491770,-1.481070,-2.035630,0.336891,-0.209602,-3.955480,-0.061114
61,2.035370,2.068730,-0.836902,-0.212435,-0.980668,-1.203020,-0.934029,-0.273786,-2.698730,0.111844,-1.183060,-1.701540,-2.722870,-1.818670,-0.260257,-1.437430,-1.415150,-1.987940,0.276581,-0.248066,-3.859880,-0.087042
62,2.068730,2.102100,-0.818581,-0.172738,-1.005720,-1.171240,-0.953646,-0.269039,-2.763710,0.126806,-1.112460,-1.678860,-2.755310,-1.831400,-0.151832,-1.422680,-1.428690,-1.994470,0.403200,-0.140729,-3.892360,-0.027091
63,2.102100,2.135470,-0.829338,-0.182407,-1.108330,-1.293220,-0.873217,-0.225687,-2.974630,0.054239,-1.073850,-1.700750,-2.728410,-1.881070,-0.179069,-1.273630,-1.451970,-1.986010,0.483291,-0.022667,-3.734790,-0.047310
64,2.135470,2.168830,-0.866909,-0.182441,-1.083290,-1.290980,-0.830215,-0.227330,-2.855530,0.079945,-0.917598,-1.611790,-2.727290,-1.818040,-0.071609,-1.293580,-1.381170,-1.923500,0.425091,-0.004687,-3.590530,0.084818
65,2.168830,2.202200,-0.744380,-0.054585,-1.018350,-0.877473,-1.005510,-0.378261,-2.878270,0.214407,-1.090160,-1.743020,-2.879240,-1.880210,-0.241851,-1.412560,-1.567390,-2.148500,0.506465,0.036459,-3.820220,0.093273
66,2.202200,2.235570,-0.801780,-0.123071,-1.120250,-1.136450,-1.047680,-0.302722,-3.007030,-0.009765,-1.055480,-1.669410,-2.871330,-1.876700,-0.023226,-1.450880,-1.530110,-2.064610,0.494712,0.085530,-3.742970,-0.005965
67,2.235570,2.268930,-0.785727,-0.107131,-1.074470,-1.369770,-1.219480,-0.420648,-3.041280,-0.227479,-1.216280,-1.808290,-2.770570,-1.753880,0.502939,-1.442150,-1.588250,-1.877500,0.330297,-0.141991,-3.911060,0.218257
68,2.268930,2.302300,-0.896363,-0.241690,-1.028180,-1.293960,-1.334920,-0.450288,-3.006870,-0.498255,-1.487110,-1.722470,-2.580450,-1.602690,0.722731,-1.796200,-1.307800,-1.467720,-0.534536,-0.765760,-3.938430,-0.295381
69,2.302300,2.335670,-0.779833,-0.132287,-1.080960,-1.387550,-1.335440,-0.501629,-2.993370,-0.461354,-1.355560,-1.673010,-2.615260,-1.619810,0.884313,-1.625230,-1.421600,-1.600110,-0.173608,-0.494170,-3.823020,0.069808
70,2.335670,2.369030,-0.708282,-0.058143,-0.915866,-1.354350,-1.295290,-0.494185,-2.746150,-0.034199,-1.435160,-1.928190,-2.566850,-1.489030,0.583688,-1.120900,-1.734370,-1.989270,0.409921,-0.129715,-3.940240,0.611791
71,2.369030,2.402400,-0.801666,-0.066114,-0.986856,-1.227530,-0.955034,-0.390393,-2.600170,0.456800,-1.149250,-1.964590,-2.630840,-1.587160,-0.104445,-1.140670,-1.794890,-2.198610,0.560036,-0.009148,-3.664930,0.462363
72,2.402400,2.435770,-0.750149,-0.027288,-1.073690,-1.471880,-0.942039,-0.443112,-2.782830,0.535518,-0.936736,-1.974770,-2.431190,-1.532620,-0.251831,-0.849413,-1.848170,-2.140290,0.680189,0.118849,-3.374490,0.757355
73,2.435770,2.469130,-0.713793,0.037639,-1.194420,-1.337090,-1.106880,-0.557882,-3.036850,0.412811,-0.870778,-2.048840,-2.576430,-1.695070,-0.573629,-0.658157,-1.903790,-2.411700,1.032230,0.418833,-3.513410,0.668141
74,2.469130,2.502500,-0.657812,0.123613,-1.344170,-1.049260,-1.337900,-0.562928,-3.502200,0.223071,-0.885426,-2.477610,-2.777310,-2.102060,-1.214640,-0.592857,-2.086810,-3.075680,1.868960,1.058720,-4.255780,0.671114
75,2.502500,2.535870,-0.824243,-0.143053,-1.304130,-1.298840,-1.279640,-0.510021,-3.361760,-0.222300,-0.713826,-1.710260,-2.527000,-1.822180,-0.479572,-0.862092,-1.683520,-2.012440,0.753763,0.257094,-3.132580,0.176219
76,2.535870,2.569230,-1.234510,-0.673217,-1.248490,-1.377740,-1.446400,-0.788877,-3.290660,-0.790828,-0.722077,-0.854318,-2.072300,-1.187730,0.259892,-0.962407,-0.851838,-0.658714,-0.898549,-1.020590,-2.610720,-0.994066
77,2.569230,2.602600,-1.047840,-0.441573,-1.149540,-1.301990,-1.612610,-0.780779,-3.326090,-0.616025,-0.883460,-1.225680,-2.329420,-1.360450,0.142756,-0.858044,-1.256560,-1.106200,-0.340237,-0.561052,-3.029060,-0.485184
78,2.602600,2.635970,-0.770229,-0.139070,-1.171110,-1.064580,-1.742180,-0.686590,-3.229060,-0.143425,-1.177420,-2.204510,-2.788290,-1.896950,-0.870458,-0.822256,-2.194660,-2.708900,1.622610,1.066550,-4.419360,0.379275
79,2.635970,2.669330,-0.795436,-0.210317,-1.295490,-1.041480,-1.832860,-0.850445,-3.335820,0.116612,-1.331720,-2.434900,-2.578010,-1.870290,-1.376700,-0.656878,-2.328340,-3.034980,1.699170,1.121110,-4.346760,0.570541
80,2.669330,2.702700,-0.829114,-0.271661,-1.366400,-1.172800,-1.820910,-0.882580,-3.462970,0.129848,-1.260120,-2.232470,-2.658620,-2.041780,-1.611100,-0.791111,-2.299480,-2.854620,1.240400,0.599389,-4.098430,0.280980
81,2.702700,2.736070,-1.055570,-0.834070,-1.243890,-2.190120,-1.463960,-1.063440,-2.729740,-0.380994,-1.160690,-1.257360,-1.861680,-1.283750,-0.845873,-0.594172,-1.512960,-1.223060,-0.545307,-0.716863,-3.062120,1.315050
82,2.736070,2.769430,-1.023190,-0.875324,-1.181510,-2.298170,-1.566750,-1.203450,-2.642810,-0.456267,-1.147910,-0.993575,-2.051350,-1.218330,-0.838717,-0.501935,-1.381410,-1.059970,-0.692257,-0.953350,-2.950930,1.584450
83,2.769430,2.802800,-0.928335,-0.753309,-1.115700,-2.370730,-1.383560,-0.932416,-2.533280,-0.111645,-1.187610,-1.343570,-2.688350,-1.499330,-0.621731,-1.346770,-1.584410,-1.425270,-0.665494,-1.316880,-3.997130,1.758480
84,2.802800,2.836170,-1.114720,-0.794907,-1.042220,-2.459600,-0.862068,-0.411856,-2.430350,-0.450073,-1.007600,-1.386870,-2.784710,-1.501250,0.062609,-2.039690,-1.351220,-1.330580,-1.240990,-1.789410,-4.222680,1.075210
85,2.836170,2.869530,-1.351690,-0.914253,-0.897054,-2.206130,-0.960551,-0.200486,-2.769730,-1.045770,-1.276530,-1.424620,-2.820510,-1.385060,0.363309,-2.366250,-1.137880,-0.969908,-1.695900,-1.982680,-4.091900,0.332625
86,2.869530,2.902900,-1.411120,-0.925341,-0.989742,-2.111330,-1.169240,-0.364127,-2.964460,-1.111280,-1.315490,-1.408530,-2.600790,-1.319060,0.523522,-2.303010,-0.993536,-0.866503,-1.623290,-1.779190,-4.035430,-0.141658
87,2.902900,2.936270,-1.355230,-0.778502,-0.896179,-2.082600,-1.219400,-0.392468,-2.514570,-0.895074,-1.370920,-1.498790,-2.703750,-1.295420,0.894526,-2.153400,-1.097090,-1.059860,-0.997264,-1.203430,-4.102530,0.146328
88,2.936270,2.969630,-1.058820,-0.503811,-0.937722,-1.658290,-1.747770,-0.540600,-2.653280,-0.758728,-1.612960,-2.170460,-3.300540,-1.507130,0.626628,-2.059400,-1.867790,-2.151730,0.322006,-0.089461,-5.084880,0.607446
89,2.969630,3.003000,-0.947544,-0.283950,-0.968066,-1.421540,-1.926640,-0.659603,-2.865380,-0.655455,-1.782720,-2.777040,-3.186620,-1.991070,-0.117120,-1.697890,-2.202210,-3.063630,1.776870,1.242680,-5.814550,0.923565
90,3.003000,3.036370,-0.890384,-0.149133,-1.017770,-1.410520,-1.590830,-0.748648,-2.780940,0.149547,-1.564550,-2.920600,-2.987190,-2.039400,-0.838079,-1.239280,-2.116930,-3.356750,2.113440,1.375800,-5.572420,1.044700
91,3.036370,3.069730,-1.030280,-0.275674,-1.086310,-1.479520,-1.453280,-0.697324,-2.727470,0.251218,-1.292420,-2.511260,-3.009670,-1.768690,-0.729973,-1.052540,-1.994940,-2.996220,1.612970,0.970198,-4.927770,0.606079
92,3.069730,3.103100,-0.996833,-0.205662,-1.012890,-1.585650,-1.245870,-0.599257,-2.480990,0.445133,-1.046580,-2.297050,-3.029260,-1.719680,-0.849080,-0.981844,-1.956070,-2.794750,1.429170,0.697885,-4.319630,0.621116
93,3.103100,3.136470,-1.012560,-0.293919,-1.111660,-1.621650,-1.091330,-0.545167,-2.504330,0.389297,-0.778962,-2.019680,-2.657690,-1.689180,-1.099990,-0.843043,-1.654550,-2.387660,1.098740,0.347726,-3.416280,0.320121
94,3.136470,3.169830,-1.061320,-0.327548,-1.111880,-1.509770,-0.963798,-0.483589,-2.728600,0.197336,-0.516650,-1.380610,-2.482480,-1.817150,-0.864555,-0.812904,-1.210910,-1.452060,0.561316,-0.142733,-2.634550,-0.182319
95,3.169830,3.203200,-1.094410,-0.490073,-1.221770,-1.492620,-0.880312,-0.458933,-3.023330,0.041668,-0.446844,-1.054580,-2.571560,-1.800060,-0.742963,-0.824980,-1.059070,-1.230640,-0.047678,-0.548684,-2.524190,-0.350424
96,3.203200,3.236570,-1.164050,-0.500883,-1.262610,-1.510010,-0.991376,-0.523583,-3.020670,0.025287,-0.426515,-0.978662,-2.475120,-1.752320,-0.700630,-0.779835,-1.011910,-1.110790,0.003192,-0.509343,-2.341700,-0.659002
97,3.236570,3.269930,-1.078530,-0.390626,-1.283900,-1.379850,-0.998297,-0.482032,-3.179070,0.023614,-0.399030,-0.985762,-2.633550,-1.842350,-0.857892,-0.760396,-1.119480,-1.249290,0.142156,-0.348282,-2.485410,-0.486804
98,3.269930,3.303300,-1.019440,-0.383403,-1.261600,-1.442030,-0.966474,-0.417087,-3.228450,0.209807,-0.479549,-1.199740,-2.670520,-2.012420,-1.205850,-0.636027,-1.266330,-1.622830,0.527544,-0.149773,-2.594160,-0.409203
99,3.303300,3.336670,-0.853051,-0.158763,-1.206050,-1.353810,-1.023840,-0.447378,-3.081700,0.297681,-0.437346,-1.221870,-2.818180,-2.173500,-1.210340,-0.722098,-1.350160,-1.614290,0.573165,-0.290298,-2.757630,-0.457852
100,3.336670,3.370030,-0.875854,-0.237860,-1.271870,-1.403760,-0.927610,-0.592513,-3.012000,0.409452,-0.474467,-1.294210,-2.584330,-1.999940,-1.318160,-0.542121,-1.260090,-1.653000,0.405917,-0.539902,-2.739930,-0.463874
101,3.370030,3.403400,-0.899357,-0.263019,-1.269500,-1.532550,-0.842063,-0.470482,-2.822240,0.301207,-0.436524,-1.257600,-2.357980,-1.782790,-0.930348,-0.485173,-1.150850,-1.438460,0.402257,-0.527397,-2.737490,-0.614464
102,3.403400,3.436770,-0.995287,-0.373141,-1.284840,-1.576300,-0.882509,-0.499784,-2.746220,0.163880,-0.455165,-1.159710,-2.285860,-1.493490,-0.554955,-0.459018,-1.061630,-1.246950,0.230180,-0.642594,-2.757160,-0.914442
103,3.436770,3.470130,-0.983648,-0.370572,-1.258280,-1.535680,-0.764910,-0.476728,-2.709450,0.194305,-0.391891,-1.099880,-2.253350,-1.479270,-0.625301,-0.412841,-1.090600,-1.256340,0.236323,-0.654182,-2.802760,-0.817074
104,3.470130,3.503500,-0.980410,-0.354422,-1.244850,-1.468720,-0.663474,-0.436421,-2.743680,0.241269,-0.302525,-1.078580,-2.256860,-1.522030,-0.728204,-0.354218,-1.097020,-1.312330,0.364970,-0.579309,-2.817960,-0.762803
105,3.503500,3.536870,-0.944220,-0.323435,-1.290320,-1.509010,-0.814488,-0.481897,-2.947470,0.155785,-0.403248,-1.156270,-2.453090,-1.668470,-0.858654,-0.456747,-1.198330,-1.425600,0.334454,-0.529818,-2.784240,-0.733795
106,3.536870,3.570230,-0.885651,-0.200447,-1.276340,-1.598370,-0.822550,-0.415914,-2.914280,0.238464,-0.476165,-1.392450,-2.650350,-1.878070,-0.827299,-0.739073,-1.466290,-1.706780,0.540433,-0.227465,-2.930510,-0.215887
107,3.570230,3.603600,-0.741456,0.014631,-1.219900,-1.501700,-0.979314,-0.353504,-2.945700,0.266387,-0.572168,-1.603990,-2.830900,-2.048150,-0.962549,-0.935946,-1.616670,-1.974950,1.025740,0.279258,-2.974650,0.147437
108,3.603600,3.636970,-0.665117,0.096120,-1.292620,-1.600860,-1.029710,-0.333583,-3.021680,0.342393,-0.726643,-1.895620,-2.886590,-2.087630,-1.096080,-0.972737,-1.967250,-2.342520,1.297750,0.633577,-3.335070,0.590176
