Frame,StartTime,EndTime,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
37,1.234570,1.267930,-1.065930,-1.260330,-0.748446,-1.832840,-1.237510,-0.764839,-1.887510,-0.162392,-0.290655,0.368940,-0.881028,-0.259712,-0.746443,-0.268173,0.174467,0.645918,-1.681050,-0.976588,-0.136981,-2.105320
38,1.267930,1.301300,-1.030290,-1.417140,-0.350592,-1.704590,-0.457194,-0.184413,-1.283750,-0.165392,0.295689,1.104960,-0.938486,0.079145,-0.633839,-0.184538,0.482799,1.085280,-1.540110,-0.627493,-0.089571,-1.551830
39,1.301300,1.334670,-1.010100,-1.455270,-0.466032,-2.084410,-0.548199,-0.059719,-1.527320,-0.244159,0.234852,0.960592,-1.085970,-0.162056,-0.956744,0.375611,0.296807,1.089180,-1.269870,-0.584526,0.206332,-1.650170
40,1.334670,1.368030,-1.133590,-1.422920,-0.626758,-1.997040,-0.396929,-0.218771,-1.248390,-0.074479,0.223048,0.582514,-1.009330,-0.330841,-0.873571,0.186040,-0.139792,0.427445,-0.703250,-0.290277,-0.058300,-1.587500
41,1.368030,1.401400,-1.021490,-1.248460,-0.571221,-1.874100,-0.098540,-0.084547,-1.310000,-0.000670,0.300416,0.310248,-0.852609,-0.476202,-0.995291,-0.024830,-0.425619,0.000089,-0.360535,-0.046388,-0.296226,-1.519400
42,1.401400,1.434770,-0.980667,-1.208040,-0.311268,-1.801680,-0.142992,0.001701,-1.028210,0.207070,0.433992,0.379631,-1.030180,-0.504691,-1.361610,0.331868,-0.414418,0.219340,-0.280331,-0.230522,-0.606252,-0.962154
43,1.434770,1.468130,-0.877794,-1.107290,-0.200736,-1.817920,-0.085565,0.101625,-1.035230,0.139482,0.335007,-0.005438,-1.060280,-0.679703,-1.315210,0.340047,-0.766792,-0.243427,0.003430,-0.214944,-0.894332,-0.846820
44,1.468130,1.501500,-0.876872,-1.079840,-0.272649,-1.813120,-0.211147,-0.065427,-1.149360,0.065917,0.291886,-0.038211,-1.111010,-0.752241,-1.087900,0.389263,-0.802060,-0.388642,0.060431,-0.176727,-0.787558,-0.717674
45,1.501500,1.534870,-0.883411,-1.087860,-0.360126,-1.908240,-0.356941,-0.159288,-1.439210,0.074272,0.315518,0.191273,-1.027080,-0.596157,-1.312310,0.346631,-0.549658,-0.023128,-0.316824,-0.394103,-0.698316,-0.857583
46,1.534870,1.568230,-0.833877,-1.058070,-0.193858,-1.708960,-0.350091,-0.114295,-1.443660,0.220805,0.229627,0.079434,-0.815479,-0.535410,-1.061710,0.268111,-0.474902,0.039467,-0.457231,-0.501156,-0.774243,-0.907690
47,1.568230,1.601600,-0.980043,-1.094940,-0.397763,-1.885500,-0.512437,-0.303546,-1.530300,0.066516,0.098048,-0.000544,-0.928733,-0.598952,-0.922095,0.173969,-0.580494,-0.107570,-0.513873,-0.533458,-0.833052,-0.884229
48,1.601600,1.634970,-0.865166,-1.019690,-0.457938,-1.883880,-0.423316,-0.327879,-1.552270,0.016443,-0.037087,-0.219946,-0.901869,-0.754459,-0.606288,0.147450,-0.774697,-0.494258,-0.290493,-0.399407,-0.952902,-0.882844
49,1.634970,1.668330,-0.914306,-1.055630,-0.293145,-1.767180,-0.382277,-0.288401,-1.388700,0.096003,0.006069,-0.221849,-0.953039,-0.697503,-0.526018,0.140253,-0.768309,-0.515807,-0.213483,-0.350905,-1.029320,-0.803618
50,1.668330,1.701700,-0.899283,-1.009260,-0.324361,-1.782940,-0.392510,-0.216071,-1.375130,0.055167,-0.010542,-0.283717,-1.067450,-0.758434,-0.689012,0.193598,-0.779912,-0.529022,-0.125141,-0.326668,-1.189290,-0.755912
51,1.701700,1.735070,-0.858387,-0.990029,-0.310176,-1.753110,-0.386999,-0.210469,-1.359120,0.100577,-0.057888,-0.342381,-0.992042,-0.731793,-0.612685,0.190214,-0.792552,-0.519475,-0.104450,-0.301528,-1.193110,-0.719547
52,1.735070,1.768430,-0.856329,-0.929725,-0.452664,-1.839730,-0.540066,-0.314342,-1.487890,0.034871,-0.181699,-0.519696,-1.035560,-0.769142,-0.567193,0.079428,-0.883352,-0.682486,-0.072814,-0.232261,-1.309790,-0.783987
53,1.768430,1.801800,-0.842119,-0.918865,-0.480375,-1.888940,-0.467942,-0.326273,-1.566980,-0.010648,-0.317697,-0.792039,-1.067030,-0.944681,-0.271301,-0.058990,-1.050010,-1.040150,0.037652,-0.218862,-1.718680,-0.827618
54,1.801800,1.835170,-0.904699,-0.941194,-0.479633,-1.887150,-0.428353,-0.265679,-1.452730,-0.064074,-0.423552,-0.955107,-1.171920,-0.953215,-0.176298,-0.244114,-1.147200,-1.188690,0.058746,-0.203277,-1.957640,-0.830304
55,1.835170,1.868530,-0.967858,-0.993939,-0.450481,-1.904900,-0.444328,-0.254440,-1.496070,-0.291293,-0.547006,-1.028710,-1.184940,-0.926785,0.071515,-0.363101,-1.134850,-1.221490,-0.118888,-0.347742,-2.137430,-0.943421
56,1.868530,1.901900,-1.021030,-1.029650,-0.415994,-1.853830,-0.451729,-0.258910,-1.466040,-0.428199,-0.867596,-1.301500,-1.257070,-1.001620,0.247261,-0.724182,-1.129190,-1.490460,-0.222779,-0.412186,-2.627170,-1.067730
57,1.901900,1.935270,-1.051590,-1.047170,-0.463046,-1.904330,-0.530181,-0.331662,-1.434010,-0.549492,-1.072400,-1.358700,-1.142220,-0.912771,0.447816,-1.096790,-1.009230,-1.573880,-0.387579,-0.420063,-2.713960,-1.074770
58,1.935270,1.968630,-1.061560,-1.126420,-0.451328,-1.909620,-0.463252,-0.313130,-1.333730,-0.475001,-1.177890,-1.440140,-1.105450,-0.829143,0.493803,-1.173290,-1.015710,-1.571520,-0.493450,-0.562536,-2.971500,-1.046630
59,1.968630,2.002000,-1.028000,-1.118420,-0.369161,-1.907460,-0.560483,-0.340238,-1.134320,-0.608976,-1.228040,-1.336270,-1.010950,-0.656078,0.642377,-1.442410,-0.764386,-1.399480,-0.693243,-0.633441,-2.776100,-0.991969
60,2.002000,2.035370,-1.109950,-1.224630,-0.432347,-1.887090,-0.614388,-0.319218,-1.176310,-0.771739,-1.327310,-1.342430,-0.991004,-0.584377,0.665653,-1.533410,-0.773786,-1.305130,-0.979881,-0.776666,-2.867470,-1.289420
61,2.035370,2.068730,-1.188500,-1.288020,-0.409581,-1.889050,-0.638725,-0.276509,-1.073910,-0.676388,-1.315570,-1.280470,-0.929011,-0.439330,0.689889,-1.547600,-0.626871,-1.140100,-1.155030,-0.914503,-2.893560,-1.265980
62,2.068730,2.102100,-1.197360,-1.316850,-0.349515,-1.865360,-0.632259,-0.269670,-0.913908,-0.583917,-1.236500,-1.177030,-0.845883,-0.345563,0.699416,-1.389870,-0.605122,-0.970867,-1.113900,-0.901692,-2.705260,-1.240650
63,2.102100,2.135470,-0.946436,-1.048660,-0.382431,-1.898970,-0.361967,-0.256198,-1.013250,-0.513389,-1.077680,-1.275580,-1.064280,-0.764863,0.463326,-1.124840,-0.945072,-1.387680,-0.725074,-0.748401,-2.758980,-1.101960
64,2.135470,2.168830,-0.862228,-0.912539,-0.326049,-2.005420,-0.335721,-0.298224,-1.091910,0.221070,-0.360726,-1.046710,-0.667224,-0.924188,-0.145491,-0.373294,-1.092010,-1.415410,0.342392,-0.006465,-2.079170,-0.220858
65,2.168830,2.202200,-0.807347,-0.877165,-0.359959,-2.112920,-0.371303,-0.366834,-1.157400,0.331027,-0.291883,-1.032920,-0.596725,-0.898495,-0.292714,-0.329982,-1.012200,-1.440830,0.437949,0.161260,-1.849120,-0.133581
66,2.202200,2.235570,-0.778368,-0.989799,-0.194303,-2.148340,-0.071973,-0.229103,-0.918245,-0.093209,-0.737738,-1.143210,-0.661960,-0.850405,0.120847,-0.751700,-0.919734,-1.418790,-0.340393,-0.548855,-2.406150,-0.661380
67,2.235570,2.268930,-0.917592,-1.071890,-0.202536,-2.051240,0.014553,-0.182400,-0.528357,-0.123851,-1.030760,-1.214840,-0.467547,-0.495874,0.228335,-1.182650,-0.666757,-1.192110,-0.842290,-0.894351,-2.572140,-0.736300
68,2.268930,2.302300,-0.906181,-1.049440,-0.041619,-1.965400,0.154029,-0.035726,-0.189659,-0.142561,-1.180020,-1.395480,-0.608198,-0.564361,0.256179,-1.429750,-0.738983,-1.302320,-0.795342,-0.890466,-2.725780,-0.612778
69,2.302300,2.335670,-0.874367,-0.911851,-0.177788,-2.058470,0.013495,-0.229189,-0.670522,0.313544,-0.481589,-1.102170,-0.540898,-0.702277,-0.104360,-0.700151,-1.016750,-1.334190,-0.054027,-0.204909,-1.894880,-0.085364
70,2.335670,2.369030,-0.899006,-0.835399,-0.248890,-1.883290,-0.477454,-0.347067,-0.765119,0.180518,-0.262481,-1.208610,-0.823783,-1.118160,-0.952502,-0.259762,-1.060560,-1.552820,0.990780,0.883808,-1.922810,0.341283
71,2.369030,2.402400,-0.906885,-0.920873,-0.300439,-1.941910,-0.533797,-0.321437,-0.825254,0.181921,0.015283,-1.031940,-1.079470,-1.199160,-1.230910,0.360002,-0.943964,-1.468580,0.991141,0.643823,-1.579330,0.152105
72,2.402400,2.435770,-0.764948,-0.928125,-0.232743,-1.925870,-0.024728,-0.125947,-0.892476,0.050822,0.191914,-0.543795,-1.098370,-1.098040,-1.019000,0.654676,-1.059910,-1.196290,0.437738,0.051414,-1.011520,-0.068556
73,2.435770,2.469130,-0.671136,-0.922401,-0.161894,-1.847190,0.129370,-0.160091,-0.815566,0.150106,0.348881,-0.175678,-1.149600,-0.887331,-1.053130,0.592548,-0.925676,-0.700311,0.113695,-0.273128,-0.969509,-0.465499
74,2.469130,2.502500,-0.735276,-0.970482,-0.090963,-1.645050,0.312691,0.009216,-0.730911,-0.013273,0.273236,-0.162261,-1.117970,-0.923363,-0.959093,0.378849,-0.886423,-0.784109,-0.200280,-0.466909,-0.953519,-0.721327
75,2.502500,2.535870,-0.774476,-0.967049,-0.094102,-1.630150,0.447780,-0.031995,-0.618034,0.096304,0.431368,0.119431,-1.028490,-0.629244,-1.207670,0.257405,-0.779342,-0.404692,-0.464173,-0.605412,-0.953910,-0.805187
76,2.535870,2.569230,-0.874908,-1.047410,-0.134582,-1.635230,0.424285,-0.152322,-0.614495,0.156686,0.599869,0.380468,-1.050460,-0.467796,-1.445880,0.293607,-0.629388,-0.102079,-0.636504,-0.668909,-0.856641,-0.830838
77,2.569230,2.602600,-0.922377,-1.105810,-0.157971,-1.609970,0.353595,-0.241707,-0.633391,0.192198,0.557969,0.427431,-0.943593,-0.414628,-1.294040,0.167223,-0.518764,0.025345,-0.864930,-0.742274,-0.764548,-0.905790
78,2.602600,2.635970,-0.918843,-1.075880,-0.094557,-1.553940,0.301036,-0.213733,-0.705928,0.186954,0.446858,0.249335,-0.749564,-0.329279,-1.118160,0.108719,-0.549553,0.007917,-0.942957,-0.863660,-0.710026,-1.009650
79,2.635970,2.669330,-0.923709,-1.094620,-0.025201,-1.624870,0.346403,-0.179438,-0.573327,0.117732,0.332433,0.138251,-0.579777,-0.256129,-0.688846,-0.052582,-0.513466,-0.046406,-1.036570,-0.911826,-0.746632,-1.122850
80,2.669330,2.702700,-0.983222,-1.148330,-0.058985,-1.636310,0.256640,-0.242690,-0.568402,0.132482,0.237144,0.057628,-0.594206,-0.275204,-0.558891,-0.091622,-0.497090,-0.060008,-1.082970,-0.962410,-0.813063,-1.265740
81,2.702700,2.736070,-1.000320,-1.151650,-0.053347,-1.580820,0.225611,-0.227457,-0.561227,0.189335,0.232548,0.082377,-0.656586,-0.257184,-0.612692,-0.057446,-0.501385,-0.012774,-0.990799,-0.864484,-0.766529,-1.126410
82,2.736070,2.769430,-0.997771,-1.169180,-0.050212,-1.621650,0.198019,-0.254670,-0.646620,0.022040,0.108401,-0.098954,-0.610827,-0.352003,-0.367179,-0.143613,-0.525902,-0.215607,-1.080140,-0.955586,-0.935111,-1.347010
83,2.769430,2.802800,-1.025700,-1.223030,-0.079522,-1.618860,0.158188,-0.309938,-0.774111,-0.059569,-0.028008,-0.183810,-0.657014,-0.386818,-0.292572,-0.144540,-0.505387,-0.325902,-1.126170,-0.950986,-1.000310,-1.398450
84,2.802800,2.836170,-1.060590,-1.290330,-0.067718,-1.594340,0.103359,-0.317250,-0.770645,-0.146826,-0.177112,-0.265556,-0.720879,-0.387700,-0.203099,-0.195184,-0.487089,-0.383500,-1.150920,-0.979835,-1.133460,-1.382860
85,2.836170,2.869530,-1.024140,-1.248460,-0.043533,-1.657310,0.170079,-0.283734,-0.876297,-0.150071,-0.328146,-0.482381,-0.612383,-0.485637,-0.208812,-0.329948,-0.608234,-0.637757,-1.106510,-0.985681,-1.434910,-1.306490
86,2.869530,2.902900,-1.081610,-1.334610,-0.009743,-1.658880,0.071517,-0.294737,-0.754906,-0.250515,-0.496655,-0.533814,-0.745719,-0.421322,-0.023182,-0.359918,-0.501723,-0.598523,-1.155090,-1.013720,-1.564650,-1.294750
87,2.902900,2.936270,-1.074010,-1.331490,0.065767,-1.691930,0.154392,-0.132943,-0.796326,-0.376112,-0.705782,-0.762803,-0.693552,-0.488682,0.015051,-0.600225,-0.663097,-0.777966,-1.104070,-0.990499,-1.940430,-1.325650
88,2.936270,2.969630,-1.004630,-1.259640,0.198125,-1.447890,0.221649,-0.007970,-0.618328,-0.501242,-0.785821,-0.767308,-0.766414,-0.550475,-0.050215,-0.826596,-0.634191,-0.816088,-1.132150,-1.071390,-2.095060,-1.249590
89,2.969630,3.003000,-1.011200,-1.256350,0.086743,-1.273020,0.123020,0.040483,-0.773394,-0.803937,-1.162700,-1.030190,-0.898756,-0.595485,-0.031292,-1.164490,-0.730907,-0.955612,-1.341060,-1.239880,-2.575990,-1.451840
90,3.003000,3.036370,-0.941672,-1.136100,0.119272,-1.147330,0.075818,0.017017,-0.668761,-0.782613,-1.086810,-0.992300,-0.716175,-0.499262,0.013637,-1.280320,-0.577620,-0.877904,-1.316750,-1.209220,-2.466220,-1.225570
91,3.036370,3.069730,-1.025810,-1.199050,0.318721,-1.065290,0.010499,0.102916,-0.477833,-0.796909,-1.167360,-0.977832,-0.848118,-0.453393,0.108268,-1.316590,-0.480096,-0.814973,-1.352960,-1.223670,-2.448250,-1.276790
92,3.069730,3.103100,-0.966814,-1.172750,0.315914,-1.077970,0.097151,0.113966,-0.397480,-0.753241,-1.160750,-0.982921,-0.795344,-0.460303,0.075582,-1.366510,-0.544438,-0.874986,-1.376880,-1.235670,-2.515910,-1.239600
93,3.103100,3.136470,-0.981431,-1.150500,0.423128,-1.057680,0.333729,0.174583,-0.242744,-0.472188,-0.805583,-0.847254,-0.920203,-0.687975,-0.042403,-0.964998,-0.608626,-0.934656,-0.978889,-0.989755,-2.226060,-1.101510
94,3.136470,3.169830,-0.965766,-1.133720,0.284797,-1.035180,0.512562,0.189435,-0.330728,-0.048263,-0.068552,-0.394865,-0.961424,-0.819734,-0.305270,-0.225023,-0.623538,-0.802840,-0.504628,-0.575748,-1.476250,-0.868647
95,3.169830,3.203200,-0.961057,-1.131920,0.431122,-0.978892,0.755017,0.414063,0.212107,0.262731,0.209232,-0.177899,-0.888549,-0.460813,-0.588324,-0.008490,-0.537057,-0.370040,-0.365390,-0.445839,-1.293500,-0.838858
96,3.203200,3.236570,-0.941223,-1.045870,0.328419,-1.080800,0.828445,0.456071,0.079918,0.321993,0.367470,-0.220812,-0.914895,-0.508034,-0.959887,-0.011253,-0.699960,-0.477779,-0.205543,-0.357360,-1.413300,-0.863225
97,3.236570,3.269930,-0.990672,-1.015680,0.247205,-1.196110,0.702926,0.328634,-0.196227,0.449816,0.482861,-0.229009,-1.075340,-0.552830,-1.510300,0.249020,-0.828638,-0.507676,0.038441,-0.280091,-1.373260,-0.889057
98,3.269930,3.303300,-0.993604,-1.063960,0.235806,-1.297170,0.657472,0.264908,-0.402757,0.451784,0.576277,-0.128142,-1.156290,-0.552386,-1.822390,0.454219,-0.810842,-0.379944,-0.026280,-0.388566,-1.242750,-1.064460
99,3.303300,3.336670,-0.996007,-1.095130,0.018547,-1.251880,0.730907,0.087528,-0.490606,0.277055,0.767322,0.143587,-1.041830,-0.383172,-1.768740,0.129036,-0.539759,-0.134612,-0.391974,-0.503984,-0.981203,-1.141090
100,3.336670,3.370030,-0.971515,-1.070800,-0.118930,-1.591930,0.898042,0.122999,-0.583872,0.134326,0.808585,0.199818,-0.822182,-0.363909,-1.838990,-0.101480,-0.565967,-0.156653,-0.573172,-0.531301,-0.965521,-1.076940
101,3.370030,3.403400,-0.953778,-1.043000,-0.087048,-1.694380,0.860321,0.014698,-0.635581,0.185967,0.758196,0.199461,-0.780886,-0.355484,-1.827690,-0.191142,-0.609294,-0.188234,-0.717960,-0.648992,-1.028500,-0.985271
102,3.403400,3.436770,-0.832449,-0.998069,-0.047169,-1.687080,0.911112,0.039027,-0.627707,0.165499,0.649249,0.001420,-0.662797,-0.422759,-1.612350,-0.010453,-0.702381,-0.462700,-0.563499,-0.636573,-1.029630,-0.897091
103,3.436770,3.470130,-0.832387,-1.018350,-0.088123,-1.789300,0.831463,0.021432,-0.562221,0.201132,0.578138,-0.072382,-0.544035,-0.541177,-1.137220,-0.040913,-0.663299,-0.561841,-0.496240,-0.557459,-1.140080,-0.698916
104,3.470130,3.503500,-0.749020,-0.999347,-0.126187,-1.753400,0.688156,-0.063012,-0.569597,0.059023,0.532877,-0.074395,-0.572077,-0.568845,-1.134230,0.041781,-0.643874,-0.633215,-0.565861,-0.652070,-1.027720,-0.371011
105,3.503500,3.536870,-0.822387,-1.012430,-0.170791,-1.682570,0.585953,-0.177007,-0.507436,0.027677,0.527403,0.193431,-0.602569,-0.301730,-1.140160,-0.086358,-0.506123,-0.290309,-0.893398,-0.829369,-0.899687,-0.410372
106,3.536870,3.570230,-0.746683,-0.955635,-0.154035,-1.646380,0.615636,-0.169247,-0.599018,-0.078811,0.542178,0.188972,-0.503574,-0.304419,-1.376330,-0.203065,-0.533704,-0.299679,-1.099250,-1.004830,-0.776486,-0.442813
107,3.570230,3.603600,-0.702841,-0.958463,-0.147172,-1.658080,0.621394,-0.203895,-0.560449,-0.098804,0.505562,0.134317,-0.431405,-0.379798,-1.236190,-0.248709,-0.463465,-0.413259,-1.201020,-1.104380,-0.806779,-0.370950
108,3.603600,3.636970,-0.716025,-0.968815,-0.139772,-1.537530,0.522664,-0.266325,-0.607554,-0.081220,0.448857,0.194253,-0.422460,-0.294647,-1.052710,-0.319229,-0.422823,-0.318539,-1.259240,-1.087960,-0.795052,-0.449469
109,3.636970,3.670330,-0.739421,-1.007750,-0.196017,-1.630790,0.486088,-0.340740,-0.752305,-0.164245,0.381940,0.075413,-0.504431,-0.506495,-0.925301,-0.309890,-0.445265,-0.512154,-1.211470,-1.082090,-0.922265,-0.523215
110,3.670330,3.703700,-0.787437,-1.093700,-0.163032,-1.693840,0.418681,-0.401385,-0.809357,-0.153100,0.294475,0.005002,-0.579973,-0.561706,-0.764831,-0.208488,-0.454115,-0.584405,-1.106430,-0.990391,-0.930250,-0.607964
