frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
15,  0,  0.583,  0.98,  1, 0.88, 0.80, 0.00, 0.24, 0.35, 0.84, 0.10, 0.09, 0.21, 1.57, 0.18, 0.31, 0.23, 0.06, 0.31, 0.04, 0.23, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
16,  0,  0.625,  0.98,  1, 0.95, 0.63, 0.00, 0.24, 0.32, 0.78, 0.07, 0.09, 0.12, 1.70, 0.30, 0.39, 0.32, 0.06, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
17,  0,  0.667,  0.98,  1, 0.98, 0.71, 0.00, 0.35, 0.42, 0.75, 0.13, 0.11, 0.22, 1.55, 0.22, 0.39, 0.20, 0.06, 0.12, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.708,  0.98,  1, 0.94, 0.70, 0.00, 0.36, 0.52, 0.56, 0.15, 0.14, 0.39, 1.51, 0.12, 0.23, 0.23, 0.00, 0.24, 0.00, 0.07, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.750,  0.98,  1, 0.88, 0.76, 0.00, 0.27, 0.56, 0.38, 0.21, 0.16, 0.53, 1.53, 0.00, 0.27, 0.08, 0.00, 0.41, 0.00, 0.07, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20,  0,  0.792,  0.98,  1, 0.81, 0.89, 0.00, 0.18, 0.54, 0.15, 0.16, 0.24, 0.64, 1.57, 0.00, 0.18, 0.07, 0.00, 0.50, 0.09, 0.02, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21,  0,  0.833,  0.98,  1, 0.77, 0.80, 0.00, 0.12, 0.60, 0.27, 0.18, 0.32, 0.66, 1.51, 0.04, 0.13, 0.01, 0.00, 0.55, 0.22, 0.02, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
22,  0,  0.875,  0.98,  1, 0.74, 0.70, 0.00, 0.25, 0.57, 0.30, 0.14, 0.26, 0.58, 1.41, 0.06, 0.07, 0.00, 0.00, 0.52, 0.26, 0.02, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
23,  0,  0.917,  0.98,  1, 0.80, 0.58, 0.00, 0.16, 0.49, 0.39, 0.18, 0.25, 0.47, 1.31, 0.10, 0.19, 0.00, 0.00, 0.31, 0.39, 0.05, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24,  0,  0.958,  0.98,  1, 0.80, 0.64, 0.00, 0.16, 0.35, 0.33, 0.14, 0.15, 0.37, 1.38, 0.13, 0.50, 0.06, 0.09, 0.14, 0.38, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
25,  0,  1.000,  0.98,  1, 0.82, 0.77, 0.00, 0.03, 0.30, 0.35, 0.10, 0.09, 0.37, 1.42, 0.13, 0.67, 0.06, 0.11, 0.00, 0.48, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
26,  0,  1.042,  0.98,  1, 0.77, 0.71, 0.00, 0.00, 0.34, 0.26, 0.08, 0.00, 0.36, 1.52, 0.09, 0.71, 0.06, 0.11, 0.00, 0.43, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
27,  0,  1.083,  0.98,  1, 0.78, 0.59, 0.00, 0.00, 0.35, 0.32, 0.10, 0.13, 0.37, 1.45, 0.05, 0.44, 0.06, 0.03, 0.21, 0.53, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
28,  0,  1.125,  0.98,  1, 0.67, 0.33, 0.00, 0.00, 0.40, 0.31, 0.10, 0.34, 0.44, 1.29, 0.03, 0.20, 0.06, 0.00, 0.61, 0.55, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
29,  0,  1.167,  0.98,  1, 0.59, 0.33, 0.00, 0.00, 0.48, 0.52, 0.11, 0.52, 0.60, 1.30, 0.03, 0.04, 0.06, 0.00, 0.99, 0.54, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
30,  0,  1.208,  0.98,  1, 0.49, 0.27, 0.00, 0.00, 0.64, 0.47, 0.13, 0.55, 0.88, 1.34, 0.00, 0.00, 0.06, 0.00, 1.26, 0.32, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
31,  0,  1.250,  0.98,  1, 0.45, 0.27, 0.00, 0.00, 0.74, 0.52, 0.17, 0.52, 1.05, 1.51, 0.00, 0.00, 0.14, 0.00, 1.38, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
32,  0,  1.292,  0.98,  1, 0.36, 0.14, 0.00, 0.00, 0.82, 0.50, 0.22, 0.57, 1.20, 1.58, 0.00, 0.00, 0.18, 0.00, 1.67, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
33,  0,  1.333,  0.98,  1, 0.28, 0.08, 0.00, 0.00, 0.81, 0.65, 0.24, 0.63, 1.23, 1.69, 0.00, 0.00, 0.13, 0.00, 1.88, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
34,  0,  1.375,  0.98,  1, 0.30, 0.09, 0.00, 0.00, 0.84, 0.75, 0.27, 0.74, 1.27, 1.75, 0.00, 0.00, 0.05, 0.00, 2.02, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
35,  0,  1.417,  0.98,  1, 0.32, 0.10, 0.00, 0.00, 0.79, 0.66, 0.28, 0.72, 1.29, 1.68, 0.00, 0.00, 0.06, 0.00, 1.92, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
36,  0,  1.458,  0.98,  1, 0.39, 0.23, 0.00, 0.00, 0.73, 0.64, 0.30, 0.70, 1.24, 1.59, 0.00, 0.02, 0.08, 0.00, 1.71, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
37,  0,  1.500,  0.98,  1, 0.36, 0.22, 0.00, 0.00, 0.61, 0.57, 0.25, 0.60, 1.13, 1.39, 0.00, 0.02, 0.08, 0.00, 1.46, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
38,  0,  1.542,  0.98,  1, 0.41, 0.20, 0.01, 0.00, 0.54, 0.53, 0.19, 0.60, 0.97, 1.37, 0.00, 0.02, 0.06, 0.00, 1.25, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
39,  0,  1.583,  0.98,  1, 0.43, 0.05, 0.01, 0.00, 0.47, 0.54, 0.14, 0.54, 0.83, 1.29, 0.00, 0.06, 0.04, 0.00, 0.95, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
40,  0,  1.625,  0.98,  1, 0.51, 0.13, 0.05, 0.00, 0.41, 0.54, 0.12, 0.47, 0.73, 1.32, 0.00, 0.11, 0.04, 0.00, 0.75, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
41,  0,  1.667,  0.98,  1, 0.53, 0.12, 0.06, 0.07, 0.38, 0.63, 0.13, 0.37, 0.66, 1.35, 0.00, 0.27, 0.00, 0.00, 0.56, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
42,  0,  1.708,  0.98,  1, 0.60, 0.18, 0.06, 0.14, 0.33, 0.75, 0.15, 0.25, 0.52, 1.53, 0.01, 0.37, 0.00, 0.00, 0.39, 0.18, 0.02, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
43,  0,  1.750,  0.98,  1, 0.65, 0.18, 0.03, 0.14, 0.27, 0.53, 0.17, 0.21, 0.42, 1.69, 0.01, 0.58, 0.00, 0.00, 0.16, 0.21, 0.08, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
44,  0,  1.792,  0.98,  1, 0.71, 0.17, 0.01, 0.07, 0.22, 0.38, 0.20, 0.19, 0.37, 1.87, 0.03, 0.81, 0.00, 0.04, 0.00, 0.16, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
45,  0,  1.833,  0.98,  1, 0.70, 0.13, 0.00, 0.00, 0.22, 0.09, 0.21, 0.27, 0.42, 1.91, 0.05, 0.91, 0.00, 0.04, 0.00, 0.06, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
46,  0,  1.875,  0.98,  1, 0.63, 0.23, 0.00, 0.00, 0.21, 0.26, 0.18, 0.19, 0.37, 1.84, 0.10, 0.94, 0.00, 0.06, 0.00, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
47,  0,  1.917,  0.98,  1, 0.54, 0.29, 0.00, 0.00, 0.15, 0.36, 0.09, 0.10, 0.28, 1.67, 0.11, 0.84, 0.00, 0.09, 0.00, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
48,  0,  1.958,  0.98,  1, 0.44, 0.35, 0.00, 0.00, 0.17, 0.44, 0.05, 0.08, 0.21, 1.50, 0.12, 0.67, 0.00, 0.09, 0.18, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
49,  0,  2.000,  0.98,  1, 0.36, 0.24, 0.00, 0.00, 0.20, 0.44, 0.08, 0.16, 0.24, 1.46, 0.06, 0.39, 0.00, 0.06, 0.43, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50,  0,  2.042,  0.98,  1, 0.25, 0.17, 0.00, 0.00, 0.23, 0.47, 0.08, 0.16, 0.28, 1.60, 0.03, 0.36, 0.00, 0.15, 0.43, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51,  0,  2.083,  0.98,  1, 0.23, 0.09, 0.00, 0.02, 0.14, 0.57, 0.05, 0.13, 0.31, 1.65, 0.00, 0.45, 0.00, 0.26, 0.25, 0.07, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
52,  0,  2.125,  0.98,  1, 0.37, 0.23, 0.04, 0.02, 0.19, 0.56, 0.01, 0.23, 0.38, 1.61, 0.01, 0.45, 0.00, 0.26, 0.26, 0.20, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
53,  0,  2.167,  0.98,  1, 0.51, 0.37, 0.04, 0.02, 0.24, 0.57, 0.07, 0.39, 0.45, 1.58, 0.01, 0.25, 0.00, 0.13, 0.28, 0.23, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
54,  0,  2.208,  0.98,  1, 0.56, 0.49, 0.04, 0.00, 0.28, 0.50, 0.08, 0.35, 0.46, 1.64, 0.01, 0.33, 0.06, 0.13, 0.28, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
55,  0,  2.250,  0.98,  1, 0.47, 0.34, 0.00, 0.00, 0.20, 0.42, 0.12, 0.16, 0.40, 1.74, 0.00, 0.52, 0.06, 0.16, 0.02, 0.10, 0.13, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
56,  0,  2.292,  0.98,  1, 0.44, 0.19, 0.00, 0.00, 0.11, 0.40, 0.05, 0.00, 0.34, 1.63, 0.01, 0.60, 0.07, 0.19, 0.00, 0.13, 0.16, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
57,  0,  2.333,  0.98,  1, 0.47, 0.27, 0.00, 0.00, 0.16, 0.36, 0.04, 0.00, 0.37, 1.57, 0.01, 0.39, 0.00, 0.08, 0.00, 0.12, 0.16, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
58,  0,  2.375,  0.98,  1, 0.47, 0.33, 0.00, 0.00, 0.21, 0.46, 0.00, 0.10, 0.42, 1.49, 0.01, 0.20, 0.00, 0.05, 0.13, 0.07, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
59,  0,  2.417,  0.98,  1, 0.40, 0.38, 0.00, 0.00, 0.29, 0.44, 0.00, 0.11, 0.47, 1.25, 0.00, 0.06, 0.00, 0.00, 0.32, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
60,  0,  2.458,  0.98,  1, 0.32, 0.28, 0.00, 0.00, 0.25, 0.36, 0.00, 0.11, 0.45, 0.99, 0.00, 0.00, 0.00, 0.00, 0.45, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
61,  0,  2.500,  0.98,  1, 0.29, 0.33, 0.00, 0.00, 0.24, 0.37, 0.00, 0.01, 0.38, 0.91, 0.00, 0.04, 0.00, 0.00, 0.32, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
62,  0,  2.542,  0.98,  1, 0.37, 0.55, 0.06, 0.01, 0.18, 0.32, 0.00, 0.00, 0.32, 1.09, 0.00, 0.10, 0.03, 0.00, 0.13, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
63,  0,  2.583,  0.98,  1, 0.37, 0.61, 0.06, 0.01, 0.20, 0.31, 0.00, 0.00, 0.34, 1.24, 0.00, 0.16, 0.03, 0.00, 0.14, 0.33, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64,  0,  2.625,  0.98,  1, 0.39, 0.58, 0.06, 0.01, 0.24, 0.24, 0.00, 0.02, 0.41, 1.28, 0.00, 0.12, 0.03, 0.00, 0.32, 0.31, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65,  0,  2.667,  0.98,  1, 0.38, 0.43, 0.00, 0.00, 0.30, 0.25, 0.00, 0.02, 0.50, 1.27, 0.00, 0.12, 0.00, 0.00, 0.36, 0.34, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66,  0,  2.708,  0.98,  1, 0.45, 0.56, 0.00, 0.02, 0.29, 0.40, 0.00, 0.02, 0.43, 1.33, 0.03, 0.19, 0.00, 0.00, 0.22, 0.33, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67,  0,  2.750,  0.98,  1, 0.49, 0.53, 0.00, 0.02, 0.21, 0.40, 0.02, 0.00, 0.30, 1.47, 0.03, 0.35, 0.00, 0.06, 0.05, 0.32, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68,  0,  2.792,  0.98,  1, 0.43, 0.47, 0.00, 0.02, 0.19, 0.36, 0.09, 0.00, 0.19, 1.58, 0.03, 0.50, 0.02, 0.11, 0.00, 0.15, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69,  0,  2.833,  0.98,  1, 0.29, 0.18, 0.03, 0.00, 0.25, 0.32, 0.14, 0.06, 0.23, 1.71, 0.00, 0.57, 0.10, 0.12, 0.00, 0.05, 0.18, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70,  0,  2.875,  0.98,  1, 0.15, 0.05, 0.16, 0.00, 0.27, 0.31, 0.12, 0.14, 0.35, 1.71, 0.00, 0.41, 0.12, 0.06, 0.00, 0.00, 0.77, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
